gopherus_agassizii ENSGAGG00000017531
chelonoidis_abingdonii ENSCABG00000012844
chrysemys_picta_bellii ENSCPBG00000010690
pelodiscus_sinensis ENSPSIG00000011310
calidris_pygmaea ENSCPGG00000009386
calidris_pugnax ENSCPUG00000007577
melopsittacus_undulatus ENSMUNG00000009681
junco_hyemalis ENSJHYG00000016721
zonotrichia_albicollis ENSZALG00000010965
serinus_canaria ENSSCAG00000011852
taeniopygia_guttata ENSTGUG00000002313
lonchura_striata_domestica ENSLSDG00000014281
parus_major ENSPMJG00000015165
cyanistes_caeruleus ENSCCEG00000023057
ficedula_albicollis ENSFALG00000004765
lepidothrix_coronata ENSLCOG00000003022
manacus_vitellinus ENSMVIG00005010976
anser_brachyrhynchus ENSABRG00000018315
anas_platyrhynchos_platyrhynchos ENSAPLG00000006155
gallus_gallus ENSGALG00000037375
coturnix_japonica ENSCJPG00005015772
meleagris_gallopavo ENSMGAG00000000931
numida_meleagris ENSNMEG00000022774
apteryx_owenii ENSAOWG00000000991
apteryx_haastii ENSAHAG00000017616
apteryx_rowi ENSARWG00000006731
dromaius_novaehollandiae ENSDNVG00000002806
nothoprocta_perdicaria ENSNPEG00000004804
crocodylus_porosus ENSCPRG00005010635
sphenodon_punctatus ENSSPUG00000012044
ornithorhynchus_anatinus ENSOANG00000014255
ornithorhynchus_anatinus ENSOANG00000014254
loxodonta_africana ENSLAFG00000027675
loxodonta_africana ENSLAFG00000025622
propithecus_coquereli ENSPCOG00000023379
prolemur_simus ENSPSMG00000006650
microcebus_murinus ENSMICG00000037275
otolemur_garnettii ENSOGAG00000029815
saimiri_boliviensis_boliviensis ENSSBOG00000019561
cebus_capucinus ENSCCAG00000036958
callithrix_jacchus ENSCJAG00000012934
aotus_nancymaae ENSANAG00000020480
piliocolobus_tephrosceles ENSPTEG00000024018
colobus_angolensis_palliatus ENSCANG00000038569
rhinopithecus_bieti ENSRBIG00000041575
rhinopithecus_roxellana ENSRROG00000044497
papio_anubis ENSPANG00000026297
theropithecus_gelada ENSTGEG00000005142
cercocebus_atys ENSCATG00000032737
mandrillus_leucophaeus ENSMLEG00000011326
macaca_mulatta ENSMMUG00000008036
macaca_nemestrina ENSMNEG00000044728
macaca_fascicularis ENSMFAG00000042595
chlorocebus_sabaeus ENSCSAG00000016484
pan_troglodytes ENSPTRG00000021591
pan_paniscus ENSPPAG00000039110
homo_sapiens ENSG00000177239
gorilla_gorilla ENSGGOG00000001613
pongo_abelii ENSPPYG00000019806
nomascus_leucogenys ENSNLEG00000008929
carlito_syrichta ENSTSYG00000033909
castor_canadensis ENSCCNG00000009539
dipodomys_ordii ENSDORG00000024703
mus_musculus ENSMUSG00000036646
mus_spicilegus ENSMSIG00000023173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024184
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023267
mus_pahari MGP_PahariEiJ_G0024725
rattus_norvegicus ENSRNOG00000012559
meriones_unguiculatus ENSMUGG00000006698
cricetulus_griseus_crigri ENSCGRG00000000074
cricetulus_griseus_crigri-picr ENSCGRG00015007207
cricetulus_griseus_chok1gshd ENSCGRG00001012772
mesocricetus_auratus ENSMAUG00000014662
microtus_ochrogaster ENSMOCG00000022250
peromyscus_maniculatus_bairdii ENSPEMG00000008520
nannospalax_galili ENSNGAG00000001012
jaculus_jaculus ENSJJAG00000009593
spermophilus_dauricus ENSSDAG00000003205
ictidomys_tridecemlineatus ENSSTOG00000021513
marmota_marmota_marmota ENSMMMG00000008828
urocitellus_parryii ENSUPAG00010006185
chinchilla_lanigera ENSCLAG00000013391
octodon_degus ENSODEG00000014488
cavia_porcellus ENSCPOG00000023581
cavia_aperea ENSCAPG00000016475
heterocephalus_glaber_female ENSHGLG00000014008
heterocephalus_glaber_male ENSHGLG00100010636
fukomys_damarensis ENSFDAG00000014677
equus_caballus ENSECAG00000022237
equus_caballus ENSECAG00000012141
equus_asinus_asinus ENSEASG00005017354
bos_taurus ENSBTAG00000053827
sus_scrofa ENSSSCG00000027526
sus_scrofa ENSSSCG00000039830
ovis_aries ENSOARG00000002201
ovis_aries ENSOARG00000002171
capra_hircus ENSCHIG00000016373
capra_hircus ENSCHIG00000026566
bos_taurus ENSBTAG00000046775
bos_mutus ENSBMUG00000000323
myotis_lucifugus ENSMLUG00000027930
felis_catus ENSFCAG00000038731
felis_catus ENSFCAG00000042440
panthera_pardus ENSPPRG00000008676
panthera_tigris_altaica ENSPTIG00000009127
ailuropoda_melanoleuca ENSAMEG00000007956
mustela_putorius_furo ENSMPUG00000017445
neovison_vison ENSNVIG00000009368
canis_lupus_dingo ENSCAFG00020003019
canis_lupus_familiaris ENSCAFG00000019511
canis_lupus_dingo ENSCAFG00020003087
canis_lupus_familiaris ENSCAFG00000019517
vulpes_vulpes ENSVVUG00000029474
ursus_americanus ENSUAMG00000001316
canis_lupus_familiaris ENSCAFG00000031503
mustela_putorius_furo ENSMPUG00000001903
ursus_maritimus ENSUMAG00000023239
equus_asinus_asinus ENSEASG00005017344
dasypus_novemcinctus ENSDNOG00000040197
otolemur_garnettii ENSOGAG00000024250
loxodonta_africana ENSLAFG00000028516
phascolarctos_cinereus ENSPCIG00000006173
sarcophilus_harrisii ENSSHAG00000010698
monodelphis_domestica ENSMODG00000017244
notechis_scutatus ENSNSUG00000003100
anolis_carolinensis ENSACAG00000001527
anolis_carolinensis ENSACAG00000013155
pogona_vitticeps ENSPVIG00000025681
salvator_merianae ENSSMRG00000011572
latimeria_chalumnae ENSLACG00000017270
xenopus_tropicalis ENSXETG00000000402
gasterosteus_aculeatus ENSGACG00000018078
hippocampus_comes ENSHCOG00000003438
mastacembelus_armatus ENSMAMG00000002459
monopterus_albus ENSMALG00000019442
anabas_testudineus ENSATEG00000003658
seriola_dumerili ENSSDUG00000003700
seriola_lalandi_dorsalis ENSSLDG00000014514
takifugu_rubripes ENSTRUG00000001960
tetraodon_nigroviridis ENSTNIG00000005227
mola_mola ENSMMOG00000011908
labrus_bergylta ENSLBEG00000019274
maylandia_zebra ENSMZEG00005015034
haplochromis_burtoni ENSHBUG00000010869
astatotilapia_calliptera ENSACLG00000027386
pundamilia_nyererei ENSPNYG00000017706
neolamprologus_brichardi ENSNBRG00000022785
oreochromis_niloticus ENSONIG00000012933
amphilophus_citrinellus ENSACIG00000020675
fundulus_heteroclitus ENSFHEG00000015939
cyprinodon_variegatus ENSCVAG00000009688
amphiprion_percula ENSAPEG00000018400
amphiprion_ocellaris ENSAOCG00000022813
acanthochromis_polyacanthus ENSAPOG00000017301
stegastes_partitus ENSSPAG00000005048
oryzias_latipes ENSORLG00020000099
oryzias_latipes ENSORLG00000013901
oryzias_latipes_asm223469v1 ENSORLG00015019108
oryzias_melastigma ENSOMEG00000015791
cynoglossus_semilaevis ENSCSEG00000015263
scophthalmus_maximus ENSSMAG00000014522
xiphophorus_maculatus ENSXMAG00000010644
xiphophorus_couchianus ENSXCOG00000005441
gambusia_affinis ENSGAFG00000002305
