phascolarctos_cinereus ENSPCIG00000005017
notamacropus_eugenii ENSMEUG00000012355
sarcophilus_harrisii ENSSHAG00000015743
monodelphis_domestica ENSMODG00000008748
equus_asinus_asinus ENSEASG00005020411
ornithorhynchus_anatinus ENSOANG00000010662
apteryx_rowi ENSARWG00000017743
apteryx_owenii ENSAOWG00000017637
dromaius_novaehollandiae ENSDNVG00000009927
nothoprocta_perdicaria ENSNPEG00000001613
anser_brachyrhynchus ENSABRG00000006471
anas_platyrhynchos_platyrhynchos ENSAPLG00000001046
coturnix_japonica ENSCJPG00005014131
gallus_gallus ENSGALG00000004058
lonchura_striata_domestica ENSLSDG00000002190
taeniopygia_guttata ENSTGUG00000008351
serinus_canaria ENSSCAG00000009791
junco_hyemalis ENSJHYG00000007683
ficedula_albicollis ENSFALG00000014256
cyanistes_caeruleus ENSCCEG00000022441
parus_major ENSPMJG00000017272
lepidothrix_coronata ENSLCOG00000001651
calidris_pygmaea ENSCPGG00000016378
calidris_pugnax ENSCPUG00000004860
melopsittacus_undulatus ENSMUNG00000005333
crocodylus_porosus ENSCPRG00005017103
chelonoidis_abingdonii ENSCABG00000007889
gopherus_agassizii ENSGAGG00000015640
chrysemys_picta_bellii ENSCPBG00000020582
pelodiscus_sinensis ENSPSIG00000005354
anolis_carolinensis ENSACAG00000005678
salvator_merianae ENSSMRG00000020305
sphenodon_punctatus ENSSPUG00000001595
latimeria_chalumnae ENSLACG00000005074
mola_mola ENSMMOG00000014851
danio_rerio ENSDARG00000059610
