pogona_vitticeps ENSPVIG00000003557
anolis_carolinensis ENSACAG00000012729
salvator_merianae ENSSMRG00000014973
sphenodon_punctatus ENSSPUG00000016877
lepidothrix_coronata ENSLCOG00000015330
manacus_vitellinus ENSMVIG00005011720
parus_major ENSPMJG00000006368
cyanistes_caeruleus ENSCCEG00000017009
taeniopygia_guttata ENSTGUG00000008509
lonchura_striata ENSLSDG00000004725
serinus_canaria ENSSCAG00000005276
zonotrichia_albicollis ENSZALG00000017092
junco_hyemalis ENSJHYG00000002262
ficedula_albicollis ENSFALG00000000817
coturnix_japonica ENSCJPG00005004753
meleagris_gallopavo ENSMGAG00000006766
gallus_gallus ENSGALG00000006054
numida_meleagris ENSNMEG00000010609
anser_brachyrhynchus ENSABRG00000013884
anas_platyrhynchos ENSAPLG00000008604
melopsittacus_undulatus ENSMUNG00000014365
calidris_pygmaea ENSCPGG00000003282
calidris_pugnax ENSCPUG00000017542
apteryx_rowi ENSARWG00000011288
apteryx_haastii ENSAHAG00000012806
apteryx_owenii ENSAOWG00000013158
dromaius_novaehollandiae ENSDNVG00000006410
nothoprocta_perdicaria ENSNPEG00000006842
crocodylus_porosus ENSCPRG00005001195
chelonoidis_abingdonii ENSCABG00000014756
gopherus_agassizii ENSGAGG00000024303
chrysemys_picta ENSCPBG00000004216
pelodiscus_sinensis ENSPSIG00000011846
phascolarctos_cinereus ENSPCIG00000010519
vombatus_ursinus ENSVURG00010005754
notamacropus_eugenii ENSMEUG00000006229
sarcophilus_harrisii ENSSHAG00000014832
ornithorhynchus_anatinus ENSOANG00000011255
xenopus_tropicalis ENSXETG00000007152
lepisosteus_oculatus ENSLOCG00000003120
hucho_hucho ENSHHUG00000047552
esox_lucius ENSELUG00000008731
labrus_bergylta ENSLBEG00000000244
mola_mola ENSMMOG00000017211
fundulus_heteroclitus ENSFHEG00000020398
gambusia_affinis ENSGAFG00000014512
cyprinodon_variegatus ENSCVAG00000004905
oryzias_latipes ENSORLG00015000901
oryzias_latipes ENSORLG00020011831
oryzias_latipes ENSORLG00000029182
lates_calcarifer ENSLCAG00010012488
astatotilapia_calliptera ENSACLG00000026975
maylandia_zebra ENSMZEG00005000425
haplochromis_burtoni ENSHBUG00000016239
neolamprologus_brichardi ENSNBRG00000013125
gouania_willdenowi ENSGWIG00000024775
parambassis_ranga ENSPRNG00000006923
seriola_lalandi ENSSLDG00000015343
larimichthys_crocea ENSLCRG00005015434
hippocampus_comes ENSHCOG00000001967
mastacembelus_armatus ENSMAMG00000021885
denticeps_clupeoides ENSDCDG00000034372
paramormyrops_kingsleyae ENSPKIG00000016029
astyanax_mexicanus ENSAMXG00000040041
astyanax_mexicanus ENSAMXG00005001905
electrophorus_electricus ENSEEEG00000001829
clupea_harengus ENSCHAG00000025747
hucho_hucho ENSHHUG00000012047
hucho_hucho ENSHHUG00000002702
esox_lucius ENSELUG00000004082
anabas_testudineus ENSATEG00000000625
monopterus_albus ENSMALG00000011852
gouania_willdenowi ENSGWIG00000009269
mastacembelus_armatus ENSMAMG00000022980
mola_mola ENSMMOG00000009134
poecilia_reticulata ENSPREG00000014768
gambusia_affinis ENSGAFG00000006519
fundulus_heteroclitus ENSFHEG00000020027
tetraodon_nigroviridis ENSTNIG00000013745
betta_splendens ENSBSLG00000019730
stegastes_partitus ENSSPAG00000021397
parambassis_ranga ENSPRNG00000024008
maylandia_zebra ENSMZEG00005012468
astatotilapia_calliptera ENSACLG00000022432
pundamilia_nyererei ENSPNYG00000011042
haplochromis_burtoni ENSHBUG00000017017
oreochromis_niloticus ENSONIG00000015534
amphilophus_citrinellus ENSACIG00000000510
oryzias_latipes ENSORLG00000001222
oryzias_latipes ENSORLG00020003298
oryzias_latipes ENSORLG00015017510
lates_calcarifer ENSLCAG00010002828
cynoglossus_semilaevis ENSCSEG00000001118
seriola_dumerili ENSSDUG00000001386
poecilia_latipinna ENSPLAG00000014718
xiphophorus_couchianus ENSXCOG00000000255
cyprinodon_variegatus ENSCVAG00000014644
kryptolebias_marmoratus ENSKMAG00000010874
oryzias_melastigma ENSOMEG00000000800
seriola_lalandi ENSSLDG00000004166
gasterosteus_aculeatus ENSGACG00000006623
gadus_morhua ENSGMOG00000014128
poecilia_latipinna ENSPLAG00000014725
poecilia_formosa ENSPFOG00000008479
poecilia_mexicana ENSPMEG00000012176
xiphophorus_couchianus ENSXCOG00000000261
xiphophorus_maculatus ENSXMAG00000028956
cyprinodon_variegatus ENSCVAG00000014655
oryzias_melastigma ENSOMEG00000003098
amphiprion_percula ENSAPEG00000010575
amphiprion_ocellaris ENSAOCG00000017284
acanthochromis_polyacanthus ENSAPOG00000012424
neolamprologus_brichardi ENSNBRG00000015567
