drosophila_melanogaster FBgn0011207
caenorhabditis_elegans WBGene00011280
dipodomys_ordii ENSDORG00000016689
octodon_degus ENSODEG00000017579
mus_spicilegus ENSMSIG00000000038
mus_spretus MGP_SPRETEiJ_G0019793
mus_musculus ENSMUSG00000042275
mus_caroli MGP_CAROLIEiJ_G0018915
mus_pahari MGP_PahariEiJ_G0015985
rattus_norvegicus ENSRNOG00000061128
meriones_unguiculatus ENSMUGG00000026427
cricetulus_griseus ENSCGRG00000004570
cricetulus_griseus ENSCGRG00001024665
cricetulus_griseus ENSCGRG00015020845
mesocricetus_auratus ENSMAUG00000009770
microtus_ochrogaster ENSMOCG00000017554
peromyscus_maniculatus ENSPEMG00000015584
nannospalax_galili ENSNGAG00000019331
jaculus_jaculus ENSJJAG00000015032
myotis_lucifugus ENSMLUG00000024132
heterocephalus_glaber ENSHGLG00000005932
heterocephalus_glaber ENSHGLG00100017627
fukomys_damarensis ENSFDAG00000002076
cavia_porcellus ENSCPOG00000027406
chinchilla_lanigera ENSCLAG00000005043
urocitellus_parryii ENSUPAG00010005244
spermophilus_dauricus ENSSDAG00000023114
marmota_marmota ENSMMMG00000009680
ictidomys_tridecemlineatus ENSSTOG00000027378
castor_canadensis ENSCCNG00000008286
oryctolagus_cuniculus ENSOCUG00000023902
ochotona_princeps ENSOPRG00000018793
carlito_syrichta ENSTSYG00000005203
ursus_americanus ENSUAMG00000002535
ursus_maritimus ENSUMAG00000005809
ailuropoda_melanoleuca ENSAMEG00000007734
canis_lupus ENSCAFG00020023234
vulpes_vulpes ENSVVUG00000025499
panthera_tigris ENSPTIG00000019988
panthera_pardus ENSPPRG00000018800
felis_catus ENSFCAG00000032341
equus_asinus ENSEASG00005013348
rhinopithecus_bieti ENSRBIG00000007299
rhinopithecus_roxellana ENSRROG00000035507
piliocolobus_tephrosceles ENSPTEG00000021844
colobus_angolensis ENSCANG00000023382
macaca_nemestrina ENSMNEG00000035538
macaca_mulatta ENSMMUG00000039101
macaca_fascicularis ENSMFAG00000000651
mandrillus_leucophaeus ENSMLEG00000039113
theropithecus_gelada ENSTGEG00000011943
papio_anubis ENSPANG00000010902
cercocebus_atys ENSCATG00000011829
chlorocebus_sabaeus ENSCSAG00000016692
pan_paniscus ENSPPAG00000038951
pan_troglodytes ENSPTRG00000034409
homo_sapiens ENSG00000152684
gorilla_gorilla ENSGGOG00000012635
pongo_abelii ENSPPYG00000015451
nomascus_leucogenys ENSNLEG00000035970
cebus_capucinus ENSCCAG00000035600
callithrix_jacchus ENSCJAG00000035190
saimiri_boliviensis ENSSBOG00000036140
aotus_nancymaae ENSANAG00000014096
dasypus_novemcinctus ENSDNOG00000036721
microcebus_murinus ENSMICG00000044040
prolemur_simus ENSPSMG00000001502
propithecus_coquereli ENSPCOG00000021178
otolemur_garnettii ENSOGAG00000027940
loxodonta_africana ENSLAFG00000020551
choloepus_hoffmanni ENSCHOG00000000523
ovis_aries ENSOARG00000008324
capra_hircus ENSCHIG00000016410
bos_indicus ENSBIXG00000015458
bos_indicus ENSBIXG00005011156
bos_taurus ENSBTAG00000003268
bos_mutus ENSBMUG00000019928
bison_bison ENSBBBG00000007696
sus_scrofa ENSSSCG00000016884
tursiops_truncatus ENSTTRG00000001857
vicugna_pacos ENSVPAG00000001113
vombatus_ursinus ENSVURG00010021350
phascolarctos_cinereus ENSPCIG00000004880
notamacropus_eugenii ENSMEUG00000005468
sarcophilus_harrisii ENSSHAG00000010770
apteryx_owenii ENSAOWG00000009568
apteryx_haastii ENSAHAG00000002533
apteryx_rowi ENSARWG00000013466
dromaius_novaehollandiae ENSDNVG00000016578
nothoprocta_perdicaria ENSNPEG00000000935
parus_major ENSPMJG00000015882
cyanistes_caeruleus ENSCCEG00000016276
ficedula_albicollis ENSFALG00000004559
lonchura_striata ENSLSDG00000005708
taeniopygia_guttata ENSTGUG00000002416
zonotrichia_albicollis ENSZALG00000005572
manacus_vitellinus ENSMVIG00005008961
lepidothrix_coronata ENSLCOG00000007540
calidris_pygmaea ENSCPGG00000006425
calidris_pugnax ENSCPUG00000015145
melopsittacus_undulatus ENSMUNG00000013573
meleagris_gallopavo ENSMGAG00000016265
coturnix_japonica ENSCJPG00005011033
anas_platyrhynchos ENSAPLG00000013265
crocodylus_porosus ENSCPRG00005016719
pogona_vitticeps ENSPVIG00000008897
anolis_carolinensis ENSACAG00000004352
notechis_scutatus ENSNSUG00000017414
salvator_merianae ENSSMRG00000018911
sphenodon_punctatus ENSSPUG00000005545
gopherus_agassizii ENSGAGG00000004018
chelonoidis_abingdonii ENSCABG00000001861
chrysemys_picta ENSCPBG00000007544
pelodiscus_sinensis ENSPSIG00000004971
xenopus_tropicalis ENSXETG00000014556
scleropages_formosus ENSSFOG00015013399
paramormyrops_kingsleyae ENSPKIG00000015190
cyprinodon_variegatus ENSCVAG00000016082
fundulus_heteroclitus ENSFHEG00000009769
poecilia_latipinna ENSPLAG00000020787
poecilia_formosa ENSPFOG00000007277
poecilia_mexicana ENSPMEG00000016964
poecilia_reticulata ENSPREG00000023071
xiphophorus_maculatus ENSXMAG00000018474
xiphophorus_couchianus ENSXCOG00000008173
gambusia_affinis ENSGAFG00000019350
kryptolebias_marmoratus ENSKMAG00000021305
oryzias_latipes ENSORLG00000005827
oryzias_latipes ENSORLG00020016456
oryzias_latipes ENSORLG00015014447
oryzias_melastigma ENSOMEG00000021567
larimichthys_crocea ENSLCRG00005002793
mola_mola ENSMMOG00000001324
cottoperca_gobio ENSCGOG00000010254
takifugu_rubripes ENSTRUG00000005809
tetraodon_nigroviridis ENSTNIG00000018937
gasterosteus_aculeatus ENSGACG00000007245
seriola_dumerili ENSSDUG00000022938
seriola_lalandi ENSSLDG00000017884
scophthalmus_maximus ENSSMAG00000017171
lates_calcarifer ENSLCAG00010006755
mastacembelus_armatus ENSMAMG00000013260
monopterus_albus ENSMALG00000008194
anabas_testudineus ENSATEG00000019550
betta_splendens ENSBSLG00000018198
amphiprion_ocellaris ENSAOCG00000023717
amphiprion_percula ENSAPEG00000011235
acanthochromis_polyacanthus ENSAPOG00000000616
acanthochromis_polyacanthus ENSAPOG00000023700
acanthochromis_polyacanthus ENSAPOG00000023072
stegastes_partitus ENSSPAG00000008501
parambassis_ranga ENSPRNG00000014487
labrus_bergylta ENSLBEG00000022399
gouania_willdenowi ENSGWIG00000023948
