pan_paniscus ENSPPAG00000027310
pan_troglodytes ENSPTRG00000014209
homo_sapiens ENSG00000159873
gorilla_gorilla ENSGGOG00000006830
pongo_abelii ENSPPYG00000011677
nomascus_leucogenys ENSNLEG00000002377
cercocebus_atys ENSCATG00000026235
theropithecus_gelada ENSTGEG00000026275
papio_anubis ENSPANG00000016394
macaca_fascicularis ENSMFAG00000037497
macaca_mulatta ENSMMUG00000053198
macaca_nemestrina ENSMNEG00000028945
chlorocebus_sabaeus ENSCSAG00000009951
piliocolobus_tephrosceles ENSPTEG00000023345
piliocolobus_tephrosceles ENSPTEG00000035576
colobus_angolensis ENSCANG00000035451
rhinopithecus_bieti ENSRBIG00000040269
rhinopithecus_roxellana ENSRROG00000014205
aotus_nancymaae ENSANAG00000023420
aotus_nancymaae ENSANAG00000031933
callithrix_jacchus ENSCJAG00000020088
saimiri_boliviensis ENSSBOG00000028030
cebus_capucinus ENSCCAG00000035963
mandrillus_leucophaeus ENSMLEG00000040299
carlito_syrichta ENSTSYG00000034024
propithecus_coquereli ENSPCOG00000000382
prolemur_simus ENSPSMG00000013934
microcebus_murinus ENSMICG00000004228
microcebus_murinus ENSMICG00000031047
mus_spicilegus ENSMSIG00000018735
mus_musculus ENSMUSG00000020482
mus_spretus MGP_SPRETEiJ_G0016895
mus_caroli MGP_CAROLIEiJ_G0016053
mus_pahari MGP_PahariEiJ_G0016838
rattus_norvegicus ENSRNOG00000010706
meriones_unguiculatus ENSMUGG00000023498
cricetulus_griseus ENSCGRG00001008578
cricetulus_griseus ENSCGRG00000011626
cricetulus_griseus ENSCGRG00015004062
mesocricetus_auratus ENSMAUG00000015903
microtus_ochrogaster ENSMOCG00000017474
nannospalax_galili ENSNGAG00000012546
castor_canadensis ENSCCNG00000031578
urocitellus_parryii ENSUPAG00010011675
ictidomys_tridecemlineatus ENSSTOG00000028887
chinchilla_lanigera ENSCLAG00000007698
octodon_degus ENSODEG00000000893
cavia_porcellus ENSCPOG00000007791
cavia_aperea ENSCAPG00000017420
heterocephalus_glaber ENSHGLG00100017150
heterocephalus_glaber ENSHGLG00000006651
fukomys_damarensis ENSFDAG00000016398
ochotona_princeps ENSOPRG00000013967
oryctolagus_cuniculus ENSOCUG00000011319
tupaia_belangeri ENSTBEG00000000305
ovis_aries ENSOARG00000002837
capra_hircus ENSCHIG00000011823
bos_indicus ENSBIXG00005029842
bos_indicus ENSBIXG00000013657
bos_taurus ENSBTAG00000003557
bos_mutus ENSBMUG00000025091
bison_bison ENSBBBG00000010633
bison_bison ENSBBBG00000010159
tursiops_truncatus ENSTTRG00000011845
sus_scrofa ENSSSCG00000032261
pteropus_vampyrus ENSPVAG00000004527
myotis_lucifugus ENSMLUG00000001732
equus_caballus ENSECAG00000020497
equus_asinus ENSEASG00005010039
ursus_americanus ENSUAMG00000012632
ursus_maritimus ENSUMAG00000015938
ailuropoda_melanoleuca ENSAMEG00000008471
neovison_vison ENSNVIG00000004027
