phascolarctos_cinereus ENSPCIG00000005859
notamacropus_eugenii ENSMEUG00000008549
sarcophilus_harrisii ENSSHAG00000015704
sarcophilus_harrisii ENSSHAG00000015719
monodelphis_domestica ENSMODG00000020450
colobus_angolensis_palliatus ENSCANG00000030318
piliocolobus_tephrosceles ENSPTEG00000033068
rhinopithecus_roxellana ENSRROG00000043395
rhinopithecus_bieti ENSRBIG00000034588
cercocebus_atys ENSCATG00000007700
mandrillus_leucophaeus ENSMLEG00000037327
macaca_fascicularis ENSMFAG00000044419
macaca_mulatta ENSMMUG00000009638
macaca_nemestrina ENSMNEG00000044536
chlorocebus_sabaeus ENSCSAG00000004038
papio_anubis ENSPANG00000005562
theropithecus_gelada ENSTGEG00000025083
pan_troglodytes ENSPTRG00000005237
pan_paniscus ENSPPAG00000038902
homo_sapiens ENSG00000139278
gorilla_gorilla ENSGGOG00000013591
pongo_abelii ENSPPYG00000004784
nomascus_leucogenys ENSNLEG00000004629
saimiri_boliviensis_boliviensis ENSSBOG00000033770
cebus_capucinus ENSCCAG00000033906
callithrix_jacchus ENSCJAG00000001210
aotus_nancymaae ENSANAG00000031131
carlito_syrichta ENSTSYG00000031934
prolemur_simus ENSPSMG00000010638
propithecus_coquereli ENSPCOG00000017258
microcebus_murinus ENSMICG00000015121
otolemur_garnettii ENSOGAG00000010309
tupaia_belangeri ENSTBEG00000007410
chinchilla_lanigera ENSCLAG00000006364
octodon_degus ENSODEG00000008406
heterocephalus_glaber_male ENSHGLG00100012903
heterocephalus_glaber_female ENSHGLG00000004733
fukomys_damarensis ENSFDAG00000000281
cavia_aperea ENSCAPG00000015417
cavia_porcellus ENSCPOG00000014351
urocitellus_parryii ENSUPAG00010022766
ictidomys_tridecemlineatus ENSSTOG00000003613
spermophilus_dauricus ENSSDAG00000022691
marmota_marmota_marmota ENSMMMG00000002546
castor_canadensis ENSCCNG00000005991
dipodomys_ordii ENSDORG00000004613
mus_spicilegus ENSMSIG00000026281
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016623
mus_musculus ENSMUSG00000056888
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015801
mus_pahari MGP_PahariEiJ_G0031286
rattus_norvegicus ENSRNOG00000026644
meriones_unguiculatus ENSMUGG00000012556
cricetulus_griseus_crigri-picr ENSCGRG00015009465
cricetulus_griseus_chok1gshd ENSCGRG00001017559
cricetulus_griseus_crigri ENSCGRG00000003558
microtus_ochrogaster ENSMOCG00000022141
peromyscus_maniculatus_bairdii ENSPEMG00000020190
nannospalax_galili ENSNGAG00000019993
jaculus_jaculus ENSJJAG00000023384
oryctolagus_cuniculus ENSOCUG00000003921
ochotona_princeps ENSOPRG00000011849
bos_mutus ENSBMUG00000024185
bos_taurus ENSBTAG00000011590
bison_bison_bison ENSBBBG00000021949
capra_hircus ENSCHIG00000024224
ovis_aries ENSOARG00000014795
tursiops_truncatus ENSTTRG00000001660
sus_scrofa ENSSSCG00000000519
vicugna_pacos ENSVPAG00000011746
equus_asinus_asinus ENSEASG00005021953
equus_caballus ENSECAG00000015687
sorex_araneus ENSSARG00000010005
erinaceus_europaeus ENSEEUG00000001406
myotis_lucifugus ENSMLUG00000002333
pteropus_vampyrus ENSPVAG00000000528
ursus_maritimus ENSUMAG00000021245
ursus_americanus ENSUAMG00000016257
ailuropoda_melanoleuca ENSAMEG00000006427
mustela_putorius_furo ENSMPUG00000017476
neovison_vison ENSNVIG00000003537
canis_lupus_dingo ENSCAFG00020016413
canis_lupus_familiaris ENSCAFG00000000525
vulpes_vulpes ENSVVUG00000008101
panthera_tigris_altaica ENSPTIG00000010519
panthera_pardus ENSPPRG00000003347
felis_catus ENSFCAG00000005203
choloepus_hoffmanni ENSCHOG00000009872
dasypus_novemcinctus ENSDNOG00000043370
procavia_capensis ENSPCAG00000003652
echinops_telfairi ENSETEG00000001653
loxodonta_africana ENSLAFG00000031551
ornithorhynchus_anatinus ENSOANG00000012140
ornithorhynchus_anatinus ENSOANG00000028262
chrysemys_picta_bellii ENSCPBG00000018108
monodelphis_domestica ENSMODG00000025130
sarcophilus_harrisii ENSSHAG00000000387
gopherus_agassizii ENSGAGG00000017402
chrysemys_picta_bellii ENSCPBG00000018109
latimeria_chalumnae ENSLACG00000022515
paramormyrops_kingsleyae ENSPKIG00000002790
paramormyrops_kingsleyae ENSPKIG00000002772
scleropages_formosus ENSSFOG00015005634
paramormyrops_kingsleyae ENSPKIG00000012102
astyanax_mexicanus ENSAMXG00000034154
poecilia_formosa ENSPFOG00000002115
poecilia_latipinna ENSPLAG00000008892
poecilia_mexicana ENSPMEG00000023973
poecilia_formosa ENSPFOG00000023089
poecilia_latipinna ENSPLAG00000008880
poecilia_reticulata ENSPREG00000013690
xiphophorus_maculatus ENSXMAG00000006360
kryptolebias_marmoratus ENSKMAG00000012217
gasterosteus_aculeatus ENSGACG00000019447
labrus_bergylta ENSLBEG00000026811
amphiprion_percula ENSAPEG00000020406
acanthochromis_polyacanthus ENSAPOG00000007784
maylandia_zebra ENSMZEG00005008295
neolamprologus_brichardi ENSNBRG00000006577
mastacembelus_armatus ENSMAMG00000023467
monopterus_albus ENSMALG00000012345
seriola_dumerili ENSSDUG00000017006
seriola_lalandi_dorsalis ENSSLDG00000009234
