gopherus_agassizii ENSGAGG00000006486
chrysemys_picta_bellii ENSCPBG00000012224
salvator_merianae ENSSMRG00000010706
loxodonta_africana ENSLAFG00000020620
procavia_capensis ENSPCAG00000012717
castor_canadensis ENSCCNG00000003974
dipodomys_ordii ENSDORG00000025609
cricetulus_griseus_chok1gshd ENSCGRG00001016571
cricetulus_griseus_crigri-picr ENSCGRG00015028416
cricetulus_griseus_crigri ENSCGRG00000015318
peromyscus_maniculatus_bairdii ENSPEMG00000011576
mus_musculus ENSMUSG00000034786
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022368
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021462
mus_pahari MGP_PahariEiJ_G0020457
rattus_norvegicus ENSRNOG00000000441
microtus_ochrogaster ENSMOCG00000006532
microtus_ochrogaster ENSMOCG00000004515
mesocricetus_auratus ENSMAUG00000013374
meriones_unguiculatus ENSMUGG00000017984
nannospalax_galili ENSNGAG00000022358
jaculus_jaculus ENSJJAG00000020227
heterocephalus_glaber_female ENSHGLG00000012807
heterocephalus_glaber_male ENSHGLG00100013345
fukomys_damarensis ENSFDAG00000011311
chinchilla_lanigera ENSCLAG00000007406
octodon_degus ENSODEG00000017483
spermophilus_dauricus ENSSDAG00000000351
spermophilus_dauricus ENSSDAG00000009277
urocitellus_parryii ENSUPAG00010019618
ictidomys_tridecemlineatus ENSSTOG00000029053
marmota_marmota_marmota ENSMMMG00000018541
rhinopithecus_roxellana ENSRROG00000031880
rhinopithecus_bieti ENSRBIG00000026023
piliocolobus_tephrosceles ENSPTEG00000038529
colobus_angolensis_palliatus ENSCANG00000033379
macaca_nemestrina ENSMNEG00000021060
macaca_mulatta ENSMMUG00000018459
macaca_fascicularis ENSMFAG00000044173
cercocebus_atys ENSCATG00000008535
papio_anubis ENSPANG00000016032
theropithecus_gelada ENSTGEG00000029433
mandrillus_leucophaeus ENSMLEG00000043901
chlorocebus_sabaeus ENSCSAG00000009326
pan_paniscus ENSPPAG00000035669
pan_troglodytes ENSPTRG00000023968
homo_sapiens ENSG00000213654
gorilla_gorilla ENSGGOG00000002329
pongo_abelii ENSPPYG00000016487
nomascus_leucogenys ENSNLEG00000033153
saimiri_boliviensis_boliviensis ENSSBOG00000024823
saimiri_boliviensis_boliviensis ENSSBOG00000020474
cebus_capucinus ENSCCAG00000026910
callithrix_jacchus ENSCJAG00000001882
aotus_nancymaae ENSANAG00000033652
carlito_syrichta ENSTSYG00000012056
propithecus_coquereli ENSPCOG00000016738
microcebus_murinus ENSMICG00000026321
prolemur_simus ENSPSMG00000021151
otolemur_garnettii ENSOGAG00000032276
tursiops_truncatus ENSTTRG00000013790
sus_scrofa ENSSSCG00000001439
bos_taurus ENSBTAG00000054438
bos_mutus ENSBMUG00000023610
bison_bison_bison ENSBBBG00000015448
ovis_aries ENSOARG00000017546
capra_hircus ENSCHIG00000020382
pteropus_vampyrus ENSPVAG00000005154
panthera_pardus ENSPPRG00000003600
panthera_tigris_altaica ENSPTIG00000006883
felis_catus ENSFCAG00000016212
ursus_americanus ENSUAMG00000016088
ursus_maritimus ENSUMAG00000010094
ailuropoda_melanoleuca ENSAMEG00000002539
neovison_vison ENSNVIG00000009745
canis_lupus_familiaris ENSCAFG00000000790
canis_lupus_dingo ENSCAFG00020001306
vulpes_vulpes ENSVVUG00000024982
equus_caballus ENSECAG00000026984
equus_asinus_asinus ENSEASG00005014279
notamacropus_eugenii ENSMEUG00000015910
phascolarctos_cinereus ENSPCIG00000018807
sarcophilus_harrisii ENSSHAG00000010509
monodelphis_domestica ENSMODG00000014867
