calidris_pygmaea ENSCPGG00000017856
calidris_pugnax ENSCPUG00000005121
gallus_gallus ENSGALG00000032146
meleagris_gallopavo ENSMGAG00000010406
coturnix_japonica ENSCJPG00005011938
numida_meleagris ENSNMEG00000019858
anas_platyrhynchos_platyrhynchos ENSAPLG00000007031
anser_brachyrhynchus ENSABRG00000014704
melopsittacus_undulatus ENSMUNG00000015450
manacus_vitellinus ENSMVIG00005019227
manacus_vitellinus ENSMVIG00005019234
lepidothrix_coronata ENSLCOG00000002215
cyanistes_caeruleus ENSCCEG00000010377
parus_major ENSPMJG00000013523
serinus_canaria ENSSCAG00000015344
junco_hyemalis ENSJHYG00000000421
taeniopygia_guttata ENSTGUG00000017311
ficedula_albicollis ENSFALG00000000284
apteryx_haastii ENSAHAG00000004424
apteryx_owenii ENSAOWG00000008549
apteryx_rowi ENSARWG00000018062
dromaius_novaehollandiae ENSDNVG00000003387
nothoprocta_perdicaria ENSNPEG00000011267
crocodylus_porosus ENSCPRG00005016505
salvator_merianae ENSSMRG00000015545
notechis_scutatus ENSNSUG00000020345
pogona_vitticeps ENSPVIG00000016351
chelonoidis_abingdonii ENSCABG00000007272
gopherus_agassizii ENSGAGG00000025893
chrysemys_picta_bellii ENSCPBG00000005547
pelodiscus_sinensis ENSPSIG00000005079
sphenodon_punctatus ENSSPUG00000013768
lonchura_striata_domestica ENSLSDG00000011283
anolis_carolinensis ENSACAG00000006200
phascolarctos_cinereus ENSPCIG00000020543
notamacropus_eugenii ENSMEUG00000014000
sarcophilus_harrisii ENSSHAG00000008676
monodelphis_domestica ENSMODG00000010459
loxodonta_africana ENSLAFG00000014349
procavia_capensis ENSPCAG00000008110
echinops_telfairi ENSETEG00000001001
castor_canadensis ENSCCNG00000002881
dipodomys_ordii ENSDORG00000015997
mus_musculus ENSMUSG00000068323
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028552
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029558
mus_spicilegus ENSMSIG00000031540
mus_pahari MGP_PahariEiJ_G0022287
rattus_norvegicus ENSRNOG00000010378
meriones_unguiculatus ENSMUGG00000021703
meriones_unguiculatus ENSMUGG00000022259
cricetulus_griseus_chok1gshd ENSCGRG00001007193
cricetulus_griseus_crigri ENSCGRG00000008528
cricetulus_griseus_crigri-picr ENSCGRG00015012563
mesocricetus_auratus ENSMAUG00000009978
peromyscus_maniculatus_bairdii ENSPEMG00000015353
microtus_ochrogaster ENSMOCG00000000367
nannospalax_galili ENSNGAG00000010886
jaculus_jaculus ENSJJAG00000020089
cavia_porcellus ENSCPOG00000012705
cavia_aperea ENSCAPG00000014221
chinchilla_lanigera ENSCLAG00000004766
octodon_degus ENSODEG00000010630
heterocephalus_glaber_female ENSHGLG00000005353
heterocephalus_glaber_male ENSHGLG00100011176
fukomys_damarensis ENSFDAG00000019091
ictidomys_tridecemlineatus ENSSTOG00000000973
spermophilus_dauricus ENSSDAG00000017337
urocitellus_parryii ENSUPAG00010017119
marmota_marmota_marmota ENSMMMG00000003991
oryctolagus_cuniculus ENSOCUG00000005213
ochotona_princeps ENSOPRG00000013820
tupaia_belangeri ENSTBEG00000008333
pan_paniscus ENSPPAG00000034412
pan_troglodytes ENSPTRG00000012082
homo_sapiens ENSG00000188687
gorilla_gorilla ENSGGOG00000007656
pongo_abelii ENSPPYG00000012282
nomascus_leucogenys ENSNLEG00000000339
piliocolobus_tephrosceles ENSPTEG00000037716
colobus_angolensis_palliatus ENSCANG00000032676
rhinopithecus_roxellana ENSRROG00000033271
rhinopithecus_bieti ENSRBIG00000031933
macaca_nemestrina ENSMNEG00000034432
macaca_mulatta ENSMMUG00000015605
