gopherus_agassizii ENSGAGG00000017899
chelonoidis_abingdonii ENSCABG00000016851
chrysemys_picta_bellii ENSCPBG00000001160
crocodylus_porosus ENSCPRG00005012237
sphenodon_punctatus ENSSPUG00000004115
pogona_vitticeps ENSPVIG00000023123
notechis_scutatus ENSNSUG00000006059
salvator_merianae ENSSMRG00000010207
apteryx_owenii ENSAOWG00000010343
apteryx_rowi ENSARWG00000018629
apteryx_haastii ENSAHAG00000015934
dromaius_novaehollandiae ENSDNVG00000019140
nothoprocta_perdicaria ENSNPEG00000006918
cyanistes_caeruleus ENSCCEG00000023912
parus_major ENSPMJG00000009732
lonchura_striata_domestica ENSLSDG00000011688
taeniopygia_guttata ENSTGUG00000003072
zonotrichia_albicollis ENSZALG00000006695
serinus_canaria ENSSCAG00000007085
junco_hyemalis ENSJHYG00000013390
ficedula_albicollis ENSFALG00000005494
manacus_vitellinus ENSMVIG00005006719
lepidothrix_coronata ENSLCOG00000014620
calidris_pygmaea ENSCPGG00000013797
calidris_pugnax ENSCPUG00000000813
melopsittacus_undulatus ENSMUNG00000014646
coturnix_japonica ENSCJPG00005019820
meleagris_gallopavo ENSMGAG00000003003
gallus_gallus ENSGALG00000030176
numida_meleagris ENSNMEG00000005839
anas_platyrhynchos_platyrhynchos ENSAPLG00000001847
anas_platyrhynchos_platyrhynchos ENSAPLG00000022304
anser_brachyrhynchus ENSABRG00000022878
oryctolagus_cuniculus ENSOCUG00000026691
ochotona_princeps ENSOPRG00000005224
octodon_degus ENSODEG00000017977
cavia_porcellus ENSCPOG00000004493
chinchilla_lanigera ENSCLAG00000010018
heterocephalus_glaber_male ENSHGLG00100002654
heterocephalus_glaber_female ENSHGLG00000011053
fukomys_damarensis ENSFDAG00000017100
saimiri_boliviensis_boliviensis ENSSBOG00000023845
cebus_capucinus ENSCCAG00000034185
callithrix_jacchus ENSCJAG00000017776
aotus_nancymaae ENSANAG00000028405
rhinopithecus_roxellana ENSRROG00000033203
rhinopithecus_bieti ENSRBIG00000037827
