latimeria_chalumnae ENSLACG00000003297
xenopus_tropicalis ENSXETG00000014955
amphiprion_ocellaris ENSAOCG00000015661
amphiprion_percula ENSAPEG00000020680
acanthochromis_polyacanthus ENSAPOG00000006402
stegastes_partitus ENSSPAG00000001733
takifugu_rubripes ENSTRUG00000001063
tetraodon_nigroviridis ENSTNIG00000003059
oryzias_melastigma ENSOMEG00000007197
labrus_bergylta ENSLBEG00000007974
maylandia_zebra ENSMZEG00005028397
mola_mola ENSMMOG00000011105
gasterosteus_aculeatus ENSGACG00000001125
cynoglossus_semilaevis ENSCSEG00000005897
monopterus_albus ENSMALG00000005222
mastacembelus_armatus ENSMAMG00000010857
anabas_testudineus ENSATEG00000016936
anabas_testudineus ENSATEG00000002899
astatotilapia_calliptera ENSACLG00000005861
maylandia_zebra ENSMZEG00005021031
pundamilia_nyererei ENSPNYG00000023793
neolamprologus_brichardi ENSNBRG00000024040
oreochromis_niloticus ENSONIG00000009192
amphilophus_citrinellus ENSACIG00000003779
seriola_dumerili ENSSDUG00000023100
seriola_lalandi_dorsalis ENSSLDG00000006622
scophthalmus_maximus ENSSMAG00000005227
labrus_bergylta ENSLBEG00000016125
poecilia_formosa ENSPFOG00000016131
poecilia_mexicana ENSPMEG00000005581
gambusia_affinis ENSGAFG00000017607
xiphophorus_maculatus ENSXMAG00000027687
xiphophorus_couchianus ENSXCOG00000013165
fundulus_heteroclitus ENSFHEG00000017655
hippocampus_comes ENSHCOG00000009177
periophthalmus_magnuspinnatus ENSPMGG00000007200
gadus_morhua ENSGMOG00000017735
esox_lucius ENSELUG00000021404
astyanax_mexicanus ENSAMXG00000043690
ictalurus_punctatus ENSIPUG00000020802
danio_rerio ENSDARG00000035741
scleropages_formosus ENSSFOG00015017431
gopherus_agassizii ENSGAGG00000002553
chelonoidis_abingdonii ENSCABG00000020628
chrysemys_picta_bellii ENSCPBG00000016564
pelodiscus_sinensis ENSPSIG00000003980
sphenodon_punctatus ENSSPUG00000005637
anolis_carolinensis ENSACAG00000014857
pogona_vitticeps ENSPVIG00000012599
salvator_merianae ENSSMRG00000001212
zonotrichia_albicollis ENSZALG00000003195
junco_hyemalis ENSJHYG00000015243
serinus_canaria ENSSCAG00000000613
taeniopygia_guttata ENSTGUG00000014424
lonchura_striata_domestica ENSLSDG00000006680
parus_major ENSPMJG00000005890
cyanistes_caeruleus ENSCCEG00000014284
ficedula_albicollis ENSFALG00000006644
lepidothrix_coronata ENSLCOG00000013411
manacus_vitellinus ENSMVIG00005002270
calidris_pygmaea ENSCPGG00000015249
gallus_gallus ENSGALG00000029383
coturnix_japonica ENSCJPG00005002846
apteryx_owenii ENSAOWG00000004177
apteryx_rowi ENSARWG00000008084
ornithorhynchus_anatinus ENSOANG00000001366
tupaia_belangeri ENSTBEG00000010397
cavia_aperea ENSCAPG00000009593
pteropus_vampyrus ENSPVAG00000003786
myotis_lucifugus ENSMLUG00000014049
ursus_americanus ENSUAMG00000003228
ursus_maritimus ENSUMAG00000013950
ailuropoda_melanoleuca ENSAMEG00000006416
mustela_putorius_furo ENSMPUG00000010936
neovison_vison ENSNVIG00000019484
panthera_pardus ENSPPRG00000006630
panthera_tigris_altaica ENSPTIG00000011477
felis_catus ENSFCAG00000028708
canis_lupus_familiaris ENSCAFG00000015836
canis_lupus_dingo ENSCAFG00020011242
vulpes_vulpes ENSVVUG00000027478
equus_caballus ENSECAG00000022154
equus_asinus_asinus ENSEASG00005015404
tursiops_truncatus ENSTTRG00000001297
sus_scrofa ENSSSCG00000032472
bos_mutus ENSBMUG00000005527
bos_taurus ENSBTAG00000004910
bison_bison_bison ENSBBBG00000014018
ovis_aries ENSOARG00000005726
capra_hircus ENSCHIG00000019795
loxodonta_africana ENSLAFG00000015270
homo_sapiens ENSG00000108528
gorilla_gorilla ENSGGOG00000000218
pan_paniscus ENSPPAG00000041545
