takifugu_rubripes ENSTRUG00000017774
tetraodon_nigroviridis ENSTNIG00000012760
mola_mola ENSMMOG00000006082
labrus_bergylta ENSLBEG00000004531
gasterosteus_aculeatus ENSGACG00000003687
fundulus_heteroclitus ENSFHEG00000017276
cyprinodon_variegatus ENSCVAG00000016823
poecilia_formosa ENSPFOG00000014059
poecilia_latipinna ENSPLAG00000013156
poecilia_mexicana ENSPMEG00000000523
poecilia_reticulata ENSPREG00000009643
xiphophorus_maculatus ENSXMAG00000009159
xiphophorus_couchianus ENSXCOG00000011397
gambusia_affinis ENSGAFG00000004523
oryzias_latipes_asm223469v1 ENSORLG00015011815
oryzias_latipes ENSORLG00020000297
oryzias_latipes ENSORLG00000024005
oryzias_melastigma ENSOMEG00000005233
amphilophus_citrinellus ENSACIG00000018708
mastacembelus_armatus ENSMAMG00000002672
monopterus_albus ENSMALG00000007814
anabas_testudineus ENSATEG00000006660
seriola_lalandi_dorsalis ENSSLDG00000015069
seriola_dumerili ENSSDUG00000005712
periophthalmus_magnuspinnatus ENSPMGG00000003220
hippocampus_comes ENSHCOG00000011873
haplochromis_burtoni ENSHBUG00000015954
pundamilia_nyererei ENSPNYG00000006004
astatotilapia_calliptera ENSACLG00000027409
maylandia_zebra ENSMZEG00005017666
neolamprologus_brichardi ENSNBRG00000017440
oreochromis_niloticus ENSONIG00000005881
kryptolebias_marmoratus ENSKMAG00000011727
amphiprion_percula ENSAPEG00000017115
amphiprion_ocellaris ENSAOCG00000002736
acanthochromis_polyacanthus ENSAPOG00000010966
stegastes_partitus ENSSPAG00000020335
scophthalmus_maximus ENSSMAG00000012845
cynoglossus_semilaevis ENSCSEG00000014990
gadus_morhua ENSGMOG00000001817
esox_lucius ENSELUG00000004042
pygocentrus_nattereri ENSPNAG00000030005
astyanax_mexicanus ENSAMXG00000010955
ictalurus_punctatus ENSIPUG00000001022
danio_rerio ENSDARG00000077468
scleropages_formosus ENSSFOG00015014596
paramormyrops_kingsleyae ENSPKIG00000009675
lepisosteus_oculatus ENSLOCG00000007741
scleropages_formosus ENSSFOG00015010013
paramormyrops_kingsleyae ENSPKIG00000013425
pygocentrus_nattereri ENSPNAG00000016326
astyanax_mexicanus ENSAMXG00000019087
ictalurus_punctatus ENSIPUG00000009845
ictalurus_punctatus ENSIPUG00000009832
danio_rerio ENSDARG00000058638
amphiprion_ocellaris ENSAOCG00000014675
amphiprion_percula ENSAPEG00000007045
acanthochromis_polyacanthus ENSAPOG00000003749
stegastes_partitus ENSSPAG00000005054
hippocampus_comes ENSHCOG00000012920
periophthalmus_magnuspinnatus ENSPMGG00000000367
pygocentrus_nattereri ENSPNAG00000016235
astyanax_mexicanus ENSAMXG00000019084
ictalurus_punctatus ENSIPUG00000009860
danio_rerio ENSDARG00000091266
scleropages_formosus ENSSFOG00015010038
paramormyrops_kingsleyae ENSPKIG00000021642
lepisosteus_oculatus ENSLOCG00000007730
