chelonoidis_abingdonii ENSCABG00000010970
gopherus_agassizii ENSGAGG00000009612
chrysemys_picta_bellii ENSCPBG00000025375
pelodiscus_sinensis ENSPSIG00000004863
sphenodon_punctatus ENSSPUG00000001924
lepidothrix_coronata ENSLCOG00000001802
lepidothrix_coronata ENSLCOG00000001801
manacus_vitellinus ENSMVIG00005006091
serinus_canaria ENSSCAG00000013875
serinus_canaria ENSSCAG00000013902
taeniopygia_guttata ENSTGUG00000007730
lonchura_striata_domestica ENSLSDG00000010417
ficedula_albicollis ENSFALG00000010972
zonotrichia_albicollis ENSZALG00000002950
junco_hyemalis ENSJHYG00000011794
parus_major ENSPMJG00000014618
cyanistes_caeruleus ENSCCEG00000002475
melopsittacus_undulatus ENSMUNG00000007879
calidris_pugnax ENSCPUG00000001985
calidris_pygmaea ENSCPGG00000003863
anas_platyrhynchos_platyrhynchos ENSAPLG00000005054
anser_brachyrhynchus ENSABRG00000019903
numida_meleagris ENSNMEG00000016458
numida_meleagris ENSNMEG00000016459
gallus_gallus ENSGALG00000010078
coturnix_japonica ENSCJPG00005010207
meleagris_gallopavo ENSMGAG00000010600
apteryx_owenii ENSAOWG00000008002
apteryx_haastii ENSAHAG00000004893
apteryx_rowi ENSARWG00000000433
dromaius_novaehollandiae ENSDNVG00000007150
nothoprocta_perdicaria ENSNPEG00000000275
crocodylus_porosus ENSCPRG00005009996
salvator_merianae ENSSMRG00000005274
salvator_merianae ENSSMRG00000005269
anolis_carolinensis ENSACAG00000001843
pogona_vitticeps ENSPVIG00000019725
notechis_scutatus ENSNSUG00000009393
sphenodon_punctatus ENSSPUG00000008003
phascolarctos_cinereus ENSPCIG00000007431
notamacropus_eugenii ENSMEUG00000016325
sarcophilus_harrisii ENSSHAG00000007058
monodelphis_domestica ENSMODG00000013178
castor_canadensis ENSCCNG00000008569
dipodomys_ordii ENSDORG00000003204
urocitellus_parryii ENSUPAG00010016830
ictidomys_tridecemlineatus ENSSTOG00000006609
spermophilus_dauricus ENSSDAG00000014992
marmota_marmota_marmota ENSMMMG00000024447
cricetulus_griseus_crigri-picr ENSCGRG00015023439
cricetulus_griseus_chok1gshd ENSCGRG00001017257
cricetulus_griseus_crigri ENSCGRG00000012542
mesocricetus_auratus ENSMAUG00000014036
microtus_ochrogaster ENSMOCG00000002444
peromyscus_maniculatus_bairdii ENSPEMG00000014524
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022271
mus_musculus ENSMUSG00000024027
mus_spicilegus ENSMSIG00000011363
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021357
mus_pahari MGP_PahariEiJ_G0023676
rattus_norvegicus ENSRNOG00000001152
meriones_unguiculatus ENSMUGG00000018745
nannospalax_galili ENSNGAG00000001369
jaculus_jaculus ENSJJAG00000009597
heterocephalus_glaber_female ENSHGLG00000017023
heterocephalus_glaber_male ENSHGLG00100011323
fukomys_damarensis ENSFDAG00000007695
chinchilla_lanigera ENSCLAG00000010274
octodon_degus ENSODEG00000016982
cavia_porcellus ENSCPOG00000015440
cavia_aperea ENSCAPG00000017995
oryctolagus_cuniculus ENSOCUG00000001898
ochotona_princeps ENSOPRG00000011308
sorex_araneus ENSSARG00000006288
mustela_putorius_furo ENSMPUG00000013805
neovison_vison ENSNVIG00000013928
ursus_maritimus ENSUMAG00000005496
ursus_americanus ENSUAMG00000008899
ailuropoda_melanoleuca ENSAMEG00000013740
canis_lupus_dingo ENSCAFG00020008058
vulpes_vulpes ENSVVUG00000026496
canis_lupus_familiaris ENSCAFG00000001547
panthera_pardus ENSPPRG00000023639
panthera_tigris_altaica ENSPTIG00000009084
felis_catus ENSFCAG00000006409
equus_caballus ENSECAG00000016951
equus_asinus_asinus ENSEASG00005000954
pteropus_vampyrus ENSPVAG00000013828
erinaceus_europaeus ENSEEUG00000008006
myotis_lucifugus ENSMLUG00000008008
capra_hircus ENSCHIG00000022787
ovis_aries ENSOARG00000016391
bos_mutus ENSBMUG00000023858
bos_taurus ENSBTAG00000018224
bison_bison_bison ENSBBBG00000002536
tursiops_truncatus ENSTTRG00000000423
sus_scrofa ENSSSCG00000001589
loxodonta_africana ENSLAFG00000004325
procavia_capensis ENSPCAG00000002045
echinops_telfairi ENSETEG00000007755
pan_troglodytes ENSPTRG00000018131
pan_paniscus ENSPPAG00000032818
gorilla_gorilla ENSGGOG00000014531
homo_sapiens ENSG00000112164
pongo_abelii ENSPPYG00000016572
nomascus_leucogenys ENSNLEG00000011383
rhinopithecus_roxellana ENSRROG00000036328
rhinopithecus_bieti ENSRBIG00000038902
colobus_angolensis_palliatus ENSCANG00000035406
piliocolobus_tephrosceles ENSPTEG00000034014
papio_anubis ENSPANG00000018554
theropithecus_gelada ENSTGEG00000029571
cercocebus_atys ENSCATG00000045186
mandrillus_leucophaeus ENSMLEG00000040657
macaca_fascicularis ENSMFAG00000038906
macaca_nemestrina ENSMNEG00000029434
chlorocebus_sabaeus ENSCSAG00000010991
macaca_mulatta ENSMMUG00000023387
saimiri_boliviensis_boliviensis ENSSBOG00000026131
cebus_capucinus ENSCCAG00000006710
callithrix_jacchus ENSCJAG00000005874
aotus_nancymaae ENSANAG00000021865
carlito_syrichta ENSTSYG00000007564
microcebus_murinus ENSMICG00000017281
propithecus_coquereli ENSPCOG00000022817
prolemur_simus ENSPSMG00000007004
otolemur_garnettii ENSOGAG00000003168
tupaia_belangeri ENSTBEG00000009439
dasypus_novemcinctus ENSDNOG00000045568
ornithorhynchus_anatinus ENSOANG00000013162
xenopus_tropicalis ENSXETG00000032385
