gopherus_agassizii ENSGAGG00000023594
chelonoidis_abingdonii ENSCABG00000001756
chrysemys_picta_bellii ENSCPBG00000009578
pelodiscus_sinensis ENSPSIG00000016182
apteryx_haastii ENSAHAG00000008664
apteryx_owenii ENSAOWG00000013244
apteryx_rowi ENSARWG00000014978
nothoprocta_perdicaria ENSNPEG00000005408
dromaius_novaehollandiae ENSDNVG00000017400
lonchura_striata_domestica ENSLSDG00000001280
lonchura_striata_domestica ENSLSDG00000001321
taeniopygia_guttata ENSTGUG00000006277
serinus_canaria ENSSCAG00000009717
junco_hyemalis ENSJHYG00000005667
cyanistes_caeruleus ENSCCEG00000017149
parus_major ENSPMJG00000006934
ficedula_albicollis ENSFALG00000012123
lepidothrix_coronata ENSLCOG00000007532
calidris_pygmaea ENSCPGG00000005043
calidris_pugnax ENSCPUG00000005090
gallus_gallus ENSGALG00000029419
meleagris_gallopavo ENSMGAG00000003328
coturnix_japonica ENSCJPG00005013154
numida_meleagris ENSNMEG00000004538
anser_brachyrhynchus ENSABRG00000022001
anolis_carolinensis ENSACAG00000009952
pogona_vitticeps ENSPVIG00000022987
notechis_scutatus ENSNSUG00000016690
salvator_merianae ENSSMRG00000001243
sphenodon_punctatus ENSSPUG00000018047
phascolarctos_cinereus ENSPCIG00000009443
notamacropus_eugenii ENSMEUG00000016437
monodelphis_domestica ENSMODG00000020205
sarcophilus_harrisii ENSSHAG00000006665
ornithorhynchus_anatinus ENSOANG00000008017
macaca_fascicularis ENSMFAG00000002379
macaca_mulatta ENSMMUG00000022321
macaca_nemestrina ENSMNEG00000040325
cercocebus_atys ENSCATG00000035790
mandrillus_leucophaeus ENSMLEG00000033890
papio_anubis ENSPANG00000010272
theropithecus_gelada ENSTGEG00000020109
chlorocebus_sabaeus ENSCSAG00000006107
rhinopithecus_roxellana ENSRROG00000040273
rhinopithecus_bieti ENSRBIG00000018289
colobus_angolensis_palliatus ENSCANG00000027375
piliocolobus_tephrosceles ENSPTEG00000029027
pan_troglodytes ENSPTRG00000003700
pan_paniscus ENSPPAG00000038990
homo_sapiens ENSG00000166902
gorilla_gorilla ENSGGOG00000015703
pongo_abelii ENSPPYG00000003227
nomascus_leucogenys ENSNLEG00000013137
cebus_capucinus ENSCCAG00000035372
saimiri_boliviensis_boliviensis ENSSBOG00000005353
callithrix_jacchus ENSCJAG00000016306
aotus_nancymaae ENSANAG00000029141
carlito_syrichta ENSTSYG00000013336
propithecus_coquereli ENSPCOG00000025205
microcebus_murinus ENSMICG00000011027
prolemur_simus ENSPSMG00000004834
