gopherus_agassizii ENSGAGG00000008794
chelonoidis_abingdonii ENSCABG00000022905
chrysemys_picta_bellii ENSCPBG00000021171
pelodiscus_sinensis ENSPSIG00000005321
crocodylus_porosus ENSCPRG00005019059
pogona_vitticeps ENSPVIG00000001650
salvator_merianae ENSSMRG00000015568
sphenodon_punctatus ENSSPUG00000011437
dromaius_novaehollandiae ENSDNVG00000004394
nothoprocta_perdicaria ENSNPEG00000009392
apteryx_owenii ENSAOWG00000012101
apteryx_haastii ENSAHAG00000008592
apteryx_rowi ENSARWG00000017235
gallus_gallus ENSGALG00000011970
meleagris_gallopavo ENSMGAG00000012213
numida_meleagris ENSNMEG00000011345
anser_brachyrhynchus ENSABRG00000003979
taeniopygia_guttata ENSTGUG00000009994
lonchura_striata_domestica ENSLSDG00000002558
serinus_canaria ENSSCAG00000005472
zonotrichia_albicollis ENSZALG00000006724
junco_hyemalis ENSJHYG00000002986
parus_major ENSPMJG00000005316
cyanistes_caeruleus ENSCCEG00000002276
ficedula_albicollis ENSFALG00000011997
lepidothrix_coronata ENSLCOG00000006606
manacus_vitellinus ENSMVIG00005018196
calidris_pugnax ENSCPUG00000015586
calidris_pygmaea ENSCPGG00000005501
melopsittacus_undulatus ENSMUNG00000014580
phascolarctos_cinereus ENSPCIG00000036708
notamacropus_eugenii ENSMEUG00000001928
sarcophilus_harrisii ENSSHAG00000008085
phascolarctos_cinereus ENSPCIG00000026427
notamacropus_eugenii ENSMEUG00000001923
sarcophilus_harrisii ENSSHAG00000007840
ictidomys_tridecemlineatus ENSSTOG00000026534
urocitellus_parryii ENSUPAG00010006094
octodon_degus ENSODEG00000012116
chinchilla_lanigera ENSCLAG00000016821
cavia_porcellus ENSCPOG00000026967
heterocephalus_glaber_female ENSHGLG00000018119
heterocephalus_glaber_male ENSHGLG00100007491
fukomys_damarensis ENSFDAG00000008918
castor_canadensis ENSCCNG00000028913
dipodomys_ordii ENSDORG00000027890
mus_spicilegus ENSMSIG00000027651
mus_musculus ENSMUSG00000063765
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020954
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020056
mus_pahari MGP_PahariEiJ_G0020058
rattus_norvegicus ENSRNOG00000024631
meriones_unguiculatus ENSMUGG00000017468
cricetulus_griseus_chok1gshd ENSCGRG00001017198
cricetulus_griseus_crigri ENSCGRG00000005764
cricetulus_griseus_crigri-picr ENSCGRG00015005516
microtus_ochrogaster ENSMOCG00000011810
peromyscus_maniculatus_bairdii ENSPEMG00000015210
nannospalax_galili ENSNGAG00000009432
jaculus_jaculus ENSJJAG00000016665
oryctolagus_cuniculus ENSOCUG00000002701
ochotona_princeps ENSOPRG00000012324
pan_troglodytes ENSPTRG00000014420
pan_paniscus ENSPPAG00000040223
homo_sapiens ENSG00000100399
gorilla_gorilla ENSGGOG00000013462
pongo_abelii ENSPPYG00000011864
nomascus_leucogenys ENSNLEG00000015463
rhinopithecus_bieti ENSRBIG00000044046
rhinopithecus_roxellana ENSRROG00000039682
colobus_angolensis_palliatus ENSCANG00000029917
piliocolobus_tephrosceles ENSPTEG00000020312
theropithecus_gelada ENSTGEG00000008041
papio_anubis ENSPANG00000001306
mandrillus_leucophaeus ENSMLEG00000037296
macaca_nemestrina ENSMNEG00000036193
cercocebus_atys ENSCATG00000040617
chlorocebus_sabaeus ENSCSAG00000005836
macaca_mulatta ENSMMUG00000014165
macaca_fascicularis ENSMFAG00000039400
saimiri_boliviensis_boliviensis ENSSBOG00000032007
cebus_capucinus ENSCCAG00000031153
callithrix_jacchus ENSCJAG00000043984
aotus_nancymaae ENSANAG00000022120
aotus_nancymaae ENSANAG00000025645
carlito_syrichta ENSTSYG00000026762
prolemur_simus ENSPSMG00000001766
propithecus_coquereli ENSPCOG00000028654
microcebus_murinus ENSMICG00000037353
otolemur_garnettii ENSOGAG00000028902
tursiops_truncatus ENSTTRG00000003358
sus_scrofa ENSSSCG00000000067
bos_taurus ENSBTAG00000040106
bos_mutus ENSBMUG00000016306
capra_hircus ENSCHIG00000025971
erinaceus_europaeus ENSEEUG00000004684
sorex_araneus ENSSARG00000011752
equus_asinus_asinus ENSEASG00005001659
equus_caballus ENSECAG00000023119
pteropus_vampyrus ENSPVAG00000012779
ovis_aries ENSOARG00000018130
myotis_lucifugus ENSMLUG00000008892
ursus_americanus ENSUAMG00000024456
ailuropoda_melanoleuca ENSAMEG00000014053
mustela_putorius_furo ENSMPUG00000016416
neovison_vison ENSNVIG00000000532
canis_lupus_familiaris ENSCAFG00000001112
canis_lupus_dingo ENSCAFG00020002027
vulpes_vulpes ENSVVUG00000003700
felis_catus ENSFCAG00000042374
panthera_pardus ENSPPRG00000007361
echinops_telfairi ENSETEG00000013733
loxodonta_africana ENSLAFG00000030376
ornithorhynchus_anatinus ENSOANG00000013942
prolemur_simus ENSPSMG00000015959
propithecus_coquereli ENSPCOG00000023064
microcebus_murinus ENSMICG00000027984
otolemur_garnettii ENSOGAG00000029025
pan_troglodytes ENSPTRG00000009400
pan_paniscus ENSPPAG00000042480
gorilla_gorilla ENSGGOG00000006518
homo_sapiens ENSG00000136457
pongo_abelii ENSPPYG00000008283
nomascus_leucogenys ENSNLEG00000011249
piliocolobus_tephrosceles ENSPTEG00000035241
colobus_angolensis_palliatus ENSCANG00000006141
rhinopithecus_roxellana ENSRROG00000038428
rhinopithecus_bieti ENSRBIG00000044280
theropithecus_gelada ENSTGEG00000028918
papio_anubis ENSPANG00000022472
cercocebus_atys ENSCATG00000038156
macaca_fascicularis ENSMFAG00000031869
macaca_mulatta ENSMMUG00000017238
macaca_nemestrina ENSMNEG00000042174
mandrillus_leucophaeus ENSMLEG00000034621
chlorocebus_sabaeus ENSCSAG00000005414
cebus_capucinus ENSCCAG00000038046
saimiri_boliviensis_boliviensis ENSSBOG00000027701
callithrix_jacchus ENSCJAG00000018813
aotus_nancymaae ENSANAG00000034092
carlito_syrichta ENSTSYG00000029015
cricetulus_griseus_crigri-picr ENSCGRG00015024270
cricetulus_griseus_chok1gshd ENSCGRG00001017300
cricetulus_griseus_crigri ENSCGRG00000002335
mesocricetus_auratus ENSMAUG00000020237
microtus_ochrogaster ENSMOCG00000003529
peromyscus_maniculatus_bairdii ENSPEMG00000025139
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017832
mus_spicilegus ENSMSIG00000014562
mus_musculus ENSMUSG00000039084
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016986
mus_pahari MGP_PahariEiJ_G0018117
rattus_norvegicus ENSRNOG00000003304
meriones_unguiculatus ENSMUGG00000000847
nannospalax_galili ENSNGAG00000020178
jaculus_jaculus ENSJJAG00000004104
cavia_porcellus ENSCPOG00000032331
cavia_aperea ENSCAPG00000011382
chinchilla_lanigera ENSCLAG00000011933
octodon_degus ENSODEG00000016909
heterocephalus_glaber_male ENSHGLG00100013427
heterocephalus_glaber_female ENSHGLG00000012429
fukomys_damarensis ENSFDAG00000015380
ictidomys_tridecemlineatus ENSSTOG00000011729
urocitellus_parryii ENSUPAG00010005568
marmota_marmota_marmota ENSMMMG00000022440
spermophilus_dauricus ENSSDAG00000019598
ochotona_princeps ENSOPRG00000013295
sus_scrofa ENSSSCG00000017569
tursiops_truncatus ENSTTRG00000000211
capra_hircus ENSCHIG00000013807
ovis_aries ENSOARG00000004395
bos_mutus ENSBMUG00000022113
bos_taurus ENSBTAG00000021302
bison_bison_bison ENSBBBG00000000642
equus_caballus ENSECAG00000023142
equus_asinus_asinus ENSEASG00005018613
ursus_americanus ENSUAMG00000010448
ursus_maritimus ENSUMAG00000014785
ailuropoda_melanoleuca ENSAMEG00000011848
neovison_vison ENSNVIG00000007549
mustela_putorius_furo ENSMPUG00000015476
canis_lupus_familiaris ENSCAFG00000017064
canis_lupus_dingo ENSCAFG00020023544
vulpes_vulpes ENSVVUG00000004817
panthera_pardus ENSPPRG00000011428
panthera_tigris_altaica ENSPTIG00000012789
felis_catus ENSFCAG00000011301
pteropus_vampyrus ENSPVAG00000016589
loxodonta_africana ENSLAFG00000009516
procavia_capensis ENSPCAG00000012090
echinops_telfairi ENSETEG00000006819
dasypus_novemcinctus ENSDNOG00000018587
notamacropus_eugenii ENSMEUG00000006146
phascolarctos_cinereus ENSPCIG00000030226
sarcophilus_harrisii ENSSHAG00000001564
monodelphis_domestica ENSMODG00000020903
serinus_canaria ENSSCAG00000000323
latimeria_chalumnae ENSLACG00000013881
