anolis_carolinensis ENSACAG00000016072
pogona_vitticeps ENSPVIG00000007315
notechis_scutatus ENSNSUG00000014143
salvator_merianae ENSSMRG00000012623
sphenodon_punctatus ENSSPUG00000014422
gopherus_agassizii ENSGAGG00000004090
chelonoidis_abingdonii ENSCABG00000004040
chrysemys_picta_bellii ENSCPBG00000027075
pelodiscus_sinensis ENSPSIG00000003651
apteryx_owenii ENSAOWG00000000439
apteryx_rowi ENSARWG00000009627
apteryx_haastii ENSAHAG00000000742
dromaius_novaehollandiae ENSDNVG00000014542
nothoprocta_perdicaria ENSNPEG00000009698
calidris_pygmaea ENSCPGG00000009074
calidris_pugnax ENSCPUG00000008430
lepidothrix_coronata ENSLCOG00000008213
manacus_vitellinus ENSMVIG00005004260
parus_major ENSPMJG00000007641
cyanistes_caeruleus ENSCCEG00000021449
ficedula_albicollis ENSFALG00000010600
lonchura_striata_domestica ENSLSDG00000004756
taeniopygia_guttata ENSTGUG00000007823
serinus_canaria ENSSCAG00000015244
junco_hyemalis ENSJHYG00000010350
zonotrichia_albicollis ENSZALG00000009963
melopsittacus_undulatus ENSMUNG00000007125
gallus_gallus ENSGALG00000005164
meleagris_gallopavo ENSMGAG00000005418
coturnix_japonica ENSCJPG00005002986
numida_meleagris ENSNMEG00000015989
anas_platyrhynchos_platyrhynchos ENSAPLG00000012536
anser_brachyrhynchus ENSABRG00000000672
phascolarctos_cinereus ENSPCIG00000013399
notamacropus_eugenii ENSMEUG00000002751
sarcophilus_harrisii ENSSHAG00000015228
monodelphis_domestica ENSMODG00000016699
propithecus_coquereli ENSPCOG00000022764
microcebus_murinus ENSMICG00000035055
prolemur_simus ENSPSMG00000004777
otolemur_garnettii ENSOGAG00000000933
macaca_mulatta ENSMMUG00000012607
macaca_fascicularis ENSMFAG00000045680
macaca_nemestrina ENSMNEG00000035874
mandrillus_leucophaeus ENSMLEG00000040729
theropithecus_gelada ENSTGEG00000010441
papio_anubis ENSPANG00000024124
cercocebus_atys ENSCATG00000032978
chlorocebus_sabaeus ENSCSAG00000015774
colobus_angolensis_palliatus ENSCANG00000031192
piliocolobus_tephrosceles ENSPTEG00000000132
rhinopithecus_bieti ENSRBIG00000039343
rhinopithecus_roxellana ENSRROG00000030772
pan_paniscus ENSPPAG00000042468
pan_troglodytes ENSPTRG00000013701
homo_sapiens ENSG00000101181
gorilla_gorilla ENSGGOG00000005648
pongo_abelii ENSPPYG00000011198
nomascus_leucogenys ENSNLEG00000015799
cebus_capucinus ENSCCAG00000035332
saimiri_boliviensis_boliviensis ENSSBOG00000029055
callithrix_jacchus ENSCJAG00000014360
aotus_nancymaae ENSANAG00000038077
tupaia_belangeri ENSTBEG00000001647
