anolis_carolinensis ENSACAG00000000030
pogona_vitticeps ENSPVIG00000014840
salvator_merianae ENSSMRG00000005182
notechis_scutatus ENSNSUG00000007262
sphenodon_punctatus ENSSPUG00000010045
gopherus_agassizii ENSGAGG00000023048
chelonoidis_abingdonii ENSCABG00000011047
chrysemys_picta_bellii ENSCPBG00000012695
apteryx_haastii ENSAHAG00000018261
apteryx_rowi ENSARWG00000008377
apteryx_owenii ENSAOWG00000019370
coturnix_japonica ENSCJPG00005001984
gallus_gallus ENSGALG00000049484
pteropus_vampyrus ENSPVAG00000000277
myotis_lucifugus ENSMLUG00000009185
ursus_maritimus ENSUMAG00000004963
ursus_americanus ENSUAMG00000028082
ailuropoda_melanoleuca ENSAMEG00000006226
neovison_vison ENSNVIG00000015420
mustela_putorius_furo ENSMPUG00000000199
panthera_pardus ENSPPRG00000005572
panthera_tigris_altaica ENSPTIG00000018399
felis_catus ENSFCAG00000044786
equus_caballus ENSECAG00000024449
equus_asinus_asinus ENSEASG00005011556
ovis_aries ENSOARG00000019612
capra_hircus ENSCHIG00000025803
bos_taurus ENSBTAG00000013249
bison_bison_bison ENSBBBG00000003348
bos_mutus ENSBMUG00000017662
tursiops_truncatus ENSTTRG00000012842
sus_scrofa ENSSSCG00000022705
dasypus_novemcinctus ENSDNOG00000032317
pan_paniscus ENSPPAG00000038242
pan_troglodytes ENSPTRG00000006128
homo_sapiens ENSG00000165821
gorilla_gorilla ENSGGOG00000009133
nomascus_leucogenys ENSNLEG00000014602
mandrillus_leucophaeus ENSMLEG00000036462
cercocebus_atys ENSCATG00000045263
papio_anubis ENSPANG00000020006
macaca_fascicularis ENSMFAG00000002687
rhinopithecus_bieti ENSRBIG00000009332
rhinopithecus_roxellana ENSRROG00000035352
colobus_angolensis_palliatus ENSCANG00000036872
macaca_mulatta ENSMMUG00000014997
theropithecus_gelada ENSTGEG00000016595
chlorocebus_sabaeus ENSCSAG00000016461
piliocolobus_tephrosceles ENSPTEG00000022803
pongo_abelii ENSPPYG00000005600
macaca_nemestrina ENSMNEG00000030415
cebus_capucinus ENSCCAG00000033278
saimiri_boliviensis_boliviensis ENSSBOG00000028539
callithrix_jacchus ENSCJAG00000008855
aotus_nancymaae ENSANAG00000031405
carlito_syrichta ENSTSYG00000030220
propithecus_coquereli ENSPCOG00000017266
microcebus_murinus ENSMICG00000046438
prolemur_simus ENSPSMG00000010278
otolemur_garnettii ENSOGAG00000031464
octodon_degus ENSODEG00000001454
chinchilla_lanigera ENSCLAG00000001400
cavia_porcellus ENSCPOG00000040220
heterocephalus_glaber_female ENSHGLG00000006009
heterocephalus_glaber_male ENSHGLG00100000859
fukomys_damarensis ENSFDAG00000014250
urocitellus_parryii ENSUPAG00010002566
spermophilus_dauricus ENSSDAG00000001968
marmota_marmota_marmota ENSMMMG00000014253
ictidomys_tridecemlineatus ENSSTOG00000023637
castor_canadensis ENSCCNG00000006218
dipodomys_ordii ENSDORG00000030154
peromyscus_maniculatus_bairdii ENSPEMG00000022293
microtus_ochrogaster ENSMOCG00000003410
cricetulus_griseus_chok1gshd ENSCGRG00001000154
cricetulus_griseus_crigri ENSCGRG00000008130
cricetulus_griseus_crigri-picr ENSCGRG00015004737
mesocricetus_auratus ENSMAUG00000013964
mus_musculus ENSMUSG00000049532
mus_spicilegus ENSMSIG00000021304
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020133
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019241
mus_pahari MGP_PahariEiJ_G0030262
rattus_norvegicus ENSRNOG00000013287
meriones_unguiculatus ENSMUGG00000017415
nannospalax_galili ENSNGAG00000014258
jaculus_jaculus ENSJJAG00000000077
oryctolagus_cuniculus ENSOCUG00000027464
loxodonta_africana ENSLAFG00000032150
procavia_capensis ENSPCAG00000006689
canis_lupus_dingo ENSCAFG00020015273
canis_lupus_familiaris ENSCAFG00000005676
phascolarctos_cinereus ENSPCIG00000034742
notamacropus_eugenii ENSMEUG00000000526
sarcophilus_harrisii ENSSHAG00000009219
monodelphis_domestica ENSMODG00000006068
