notamacropus_eugenii ENSMEUG00000000645
phascolarctos_cinereus ENSPCIG00000026282
sarcophilus_harrisii ENSSHAG00000017447
monodelphis_domestica ENSMODG00000007046
sorex_araneus ENSSARG00000001291
erinaceus_europaeus ENSEEUG00000004900
myotis_lucifugus ENSMLUG00000005530
vicugna_pacos ENSVPAG00000011194
loxodonta_africana ENSLAFG00000002094
procavia_capensis ENSPCAG00000001130
echinops_telfairi ENSETEG00000016448
heterocephalus_glaber_female ENSHGLG00000011768
heterocephalus_glaber_male ENSHGLG00100005026
fukomys_damarensis ENSFDAG00000009219
cavia_porcellus ENSCPOG00000013071
cavia_aperea ENSCAPG00000008168
chinchilla_lanigera ENSCLAG00000005617
octodon_degus ENSODEG00000014862
spermophilus_dauricus ENSSDAG00000006039
spermophilus_dauricus ENSSDAG00000006044
urocitellus_parryii ENSUPAG00010015844
ictidomys_tridecemlineatus ENSSTOG00000010105
marmota_marmota_marmota ENSMMMG00000015319
castor_canadensis ENSCCNG00000024371
dipodomys_ordii ENSDORG00000014657
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018760
mus_spicilegus ENSMSIG00000000195
mus_musculus ENSMUSG00000042700
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017915
mus_pahari MGP_PahariEiJ_G0029672
rattus_norvegicus ENSRNOG00000007646
meriones_unguiculatus ENSMUGG00000022012
peromyscus_maniculatus_bairdii ENSPEMG00000015088
microtus_ochrogaster ENSMOCG00000020326
mesocricetus_auratus ENSMAUG00000008287
mesocricetus_auratus ENSMAUG00000005000
cricetulus_griseus_crigri ENSCGRG00000007941
cricetulus_griseus_chok1gshd ENSCGRG00001001236
cricetulus_griseus_crigri-picr ENSCGRG00015028230
nannospalax_galili ENSNGAG00000020359
jaculus_jaculus ENSJJAG00000023961
tupaia_belangeri ENSTBEG00000016836
prolemur_simus ENSPSMG00000014702
microcebus_murinus ENSMICG00000014353
propithecus_coquereli ENSPCOG00000026510
otolemur_garnettii ENSOGAG00000003167
pan_paniscus ENSPPAG00000000429
pan_troglodytes ENSPTRG00000023075
homo_sapiens ENSG00000197555
gorilla_gorilla ENSGGOG00000013648
pongo_abelii ENSPPYG00000005960
nomascus_leucogenys ENSNLEG00000002117
mandrillus_leucophaeus ENSMLEG00000029565
cercocebus_atys ENSCATG00000036653
macaca_fascicularis ENSMFAG00000038037
macaca_mulatta ENSMMUG00000020067
macaca_nemestrina ENSMNEG00000039216
theropithecus_gelada ENSTGEG00000021178
papio_anubis ENSPANG00000010341
chlorocebus_sabaeus ENSCSAG00000012918
piliocolobus_tephrosceles ENSPTEG00000032103
colobus_angolensis_palliatus ENSCANG00000028332
rhinopithecus_roxellana ENSRROG00000033872
rhinopithecus_bieti ENSRBIG00000013622
saimiri_boliviensis_boliviensis ENSSBOG00000025880
cebus_capucinus ENSCCAG00000030332
callithrix_jacchus ENSCJAG00000014597
aotus_nancymaae ENSANAG00000038424
oryctolagus_cuniculus ENSOCUG00000000229
ochotona_princeps ENSOPRG00000016652
carlito_syrichta ENSTSYG00000004948
ursus_maritimus ENSUMAG00000009307
ursus_americanus ENSUAMG00000023865
ailuropoda_melanoleuca ENSAMEG00000006090
neovison_vison ENSNVIG00000007202
mustela_putorius_furo ENSMPUG00000003651
canis_lupus_familiaris ENSCAFG00000016732
canis_lupus_dingo ENSCAFG00020004730
vulpes_vulpes ENSVVUG00000004277
panthera_tigris_altaica ENSPTIG00000017821
panthera_pardus ENSPPRG00000009872
felis_catus ENSFCAG00000007022
equus_asinus_asinus ENSEASG00005004694
equus_caballus ENSECAG00000024286
bos_mutus ENSBMUG00000000618
bos_taurus ENSBTAG00000015805
bison_bison_bison ENSBBBG00000010188
capra_hircus ENSCHIG00000020272
ovis_aries ENSOARG00000021199
sus_scrofa ENSSSCG00000002332
tursiops_truncatus ENSTTRG00000008407
pteropus_vampyrus ENSPVAG00000016337
choloepus_hoffmanni ENSCHOG00000002279
dasypus_novemcinctus ENSDNOG00000003108
ornithorhynchus_anatinus ENSOANG00000014068
apteryx_haastii ENSAHAG00000017206
apteryx_owenii ENSAOWG00000012763
apteryx_rowi ENSARWG00000009056
dromaius_novaehollandiae ENSDNVG00000000348
nothoprocta_perdicaria ENSNPEG00000014424
anser_brachyrhynchus ENSABRG00000014088
anas_platyrhynchos_platyrhynchos ENSAPLG00000002917
gallus_gallus ENSGALG00000009381
meleagris_gallopavo ENSMGAG00000011759
coturnix_japonica ENSCJPG00005014973
numida_meleagris ENSNMEG00000020095
lepidothrix_coronata ENSLCOG00000008737
manacus_vitellinus ENSMVIG00005010729
taeniopygia_guttata ENSTGUG00000011316
taeniopygia_guttata ENSTGUG00000016661
lonchura_striata_domestica ENSLSDG00000017570
serinus_canaria ENSSCAG00000013689
cyanistes_caeruleus ENSCCEG00000011336
parus_major ENSPMJG00000015028
junco_hyemalis ENSJHYG00000002621
zonotrichia_albicollis ENSZALG00000006832
ficedula_albicollis ENSFALG00000004858
calidris_pygmaea ENSCPGG00000006162
calidris_pugnax ENSCPUG00000007697
melopsittacus_undulatus ENSMUNG00000004094
crocodylus_porosus ENSCPRG00005018251
gopherus_agassizii ENSGAGG00000020795
chelonoidis_abingdonii ENSCABG00000012591
chrysemys_picta_bellii ENSCPBG00000025505
pelodiscus_sinensis ENSPSIG00000016867
pogona_vitticeps ENSPVIG00000012964
anolis_carolinensis ENSACAG00000016500
notechis_scutatus ENSNSUG00000017494
salvator_merianae ENSSMRG00000009895
sphenodon_punctatus ENSSPUG00000000779
xenopus_tropicalis ENSXETG00000021825
latimeria_chalumnae ENSLACG00000000533
scleropages_formosus ENSSFOG00015017170
paramormyrops_kingsleyae ENSPKIG00000001241
mastacembelus_armatus ENSMAMG00000006798
anabas_testudineus ENSATEG00000002856
seriola_dumerili ENSSDUG00000004572
seriola_lalandi_dorsalis ENSSLDG00000021942
scophthalmus_maximus ENSSMAG00000005635
labrus_bergylta ENSLBEG00000027028
takifugu_rubripes ENSTRUG00000014827
tetraodon_nigroviridis ENSTNIG00000017438
mola_mola ENSMMOG00000001612
cynoglossus_semilaevis ENSCSEG00000000202
monopterus_albus ENSMALG00000015979
amphiprion_ocellaris ENSAOCG00000002118
amphiprion_percula ENSAPEG00000001911
acanthochromis_polyacanthus ENSAPOG00000006153
stegastes_partitus ENSSPAG00000023192
neolamprologus_brichardi ENSNBRG00000002896
neolamprologus_brichardi ENSNBRG00000000072
maylandia_zebra ENSMZEG00005009413
astatotilapia_calliptera ENSACLG00000001531
pundamilia_nyererei ENSPNYG00000022054
haplochromis_burtoni ENSHBUG00000017632
oreochromis_niloticus ENSONIG00000012064
amphilophus_citrinellus ENSACIG00000009205
fundulus_heteroclitus ENSFHEG00000014061
cyprinodon_variegatus ENSCVAG00000008185
xiphophorus_maculatus ENSXMAG00000014370
xiphophorus_couchianus ENSXCOG00000010903
gambusia_affinis ENSGAFG00000017189
poecilia_latipinna ENSPLAG00000023048
poecilia_mexicana ENSPMEG00000018362
poecilia_mexicana ENSPMEG00000012282
poecilia_latipinna ENSPLAG00000000690
poecilia_formosa ENSPFOG00000013216
poecilia_reticulata ENSPREG00000019661
kryptolebias_marmoratus ENSKMAG00000001290
oryzias_latipes ENSORLG00020000096
oryzias_latipes_asm223469v1 ENSORLG00015004543
oryzias_latipes ENSORLG00000016799
oryzias_melastigma ENSOMEG00000019528
hippocampus_comes ENSHCOG00000017212
gasterosteus_aculeatus ENSGACG00000005971
periophthalmus_magnuspinnatus ENSPMGG00000015497
gadus_morhua ENSGMOG00000016143
esox_lucius ENSELUG00000006078
pygocentrus_nattereri ENSPNAG00000015938
astyanax_mexicanus ENSAMXG00000012709
ictalurus_punctatus ENSIPUG00000020271
pygocentrus_nattereri ENSPNAG00000001597
astyanax_mexicanus ENSAMXG00000017380
ictalurus_punctatus ENSIPUG00000019158
danio_rerio ENSDARG00000020134
labrus_bergylta ENSLBEG00000013323
gasterosteus_aculeatus ENSGACG00000007991
tetraodon_nigroviridis ENSTNIG00000016415
takifugu_rubripes ENSTRUG00000017826
mola_mola ENSMMOG00000000099
seriola_dumerili ENSSDUG00000005504
seriola_lalandi_dorsalis ENSSLDG00000023334
cynoglossus_semilaevis ENSCSEG00000003759
mastacembelus_armatus ENSMAMG00000002839
monopterus_albus ENSMALG00000021941
anabas_testudineus ENSATEG00000018944
xiphophorus_couchianus ENSXCOG00000001604
xiphophorus_maculatus ENSXMAG00000007856
gambusia_affinis ENSGAFG00000002679
poecilia_formosa ENSPFOG00000017793
poecilia_mexicana ENSPMEG00000021964
poecilia_latipinna ENSPLAG00000006330
poecilia_reticulata ENSPREG00000010160
fundulus_heteroclitus ENSFHEG00000009343
cyprinodon_variegatus ENSCVAG00000002522
kryptolebias_marmoratus ENSKMAG00000020328
oryzias_latipes_asm223469v1 ENSORLG00015013579
oryzias_latipes ENSORLG00020018205
oryzias_latipes ENSORLG00000010920
oryzias_melastigma ENSOMEG00000022109
amphiprion_ocellaris ENSAOCG00000005860
amphiprion_percula ENSAPEG00000007942
acanthochromis_polyacanthus ENSAPOG00000000933
stegastes_partitus ENSSPAG00000015124
astatotilapia_calliptera ENSACLG00000026257
maylandia_zebra ENSMZEG00005003020
haplochromis_burtoni ENSHBUG00000017401
pundamilia_nyererei ENSPNYG00000000506
neolamprologus_brichardi ENSNBRG00000000997
oreochromis_niloticus ENSONIG00000005784
amphilophus_citrinellus ENSACIG00000010570
scophthalmus_maximus ENSSMAG00000019786
hippocampus_comes ENSHCOG00000005699
periophthalmus_magnuspinnatus ENSPMGG00000016226
gadus_morhua ENSGMOG00000009585
esox_lucius ENSELUG00000020083
paramormyrops_kingsleyae ENSPKIG00000013643
scleropages_formosus ENSSFOG00015004786
lepisosteus_oculatus ENSLOCG00000012388
taeniopygia_guttata ENSTGUG00000017240
eptatretus_burgeri ENSEBUG00000005881
petromyzon_marinus ENSPMAG00000009969
