anolis_carolinensis ENSACAG00000029419
pogona_vitticeps ENSPVIG00000014917
salvator_merianae ENSSMRG00000012360
sphenodon_punctatus ENSSPUG00000016720
xenopus_tropicalis ENSXETG00000013385
latimeria_chalumnae ENSLACG00000017980
seriola_lalandi_dorsalis ENSSLDG00000014632
seriola_dumerili ENSSDUG00000002565
cynoglossus_semilaevis ENSCSEG00000015140
mastacembelus_armatus ENSMAMG00000002396
monopterus_albus ENSMALG00000012711
anabas_testudineus ENSATEG00000024100
amphiprion_ocellaris ENSAOCG00000021813
amphiprion_percula ENSAPEG00000023368
acanthochromis_polyacanthus ENSAPOG00000016409
stegastes_partitus ENSSPAG00000019482
astatotilapia_calliptera ENSACLG00000023074
maylandia_zebra ENSMZEG00005026499
haplochromis_burtoni ENSHBUG00000005668
pundamilia_nyererei ENSPNYG00000003346
oreochromis_niloticus ENSONIG00000016693
neolamprologus_brichardi ENSNBRG00000005604
amphilophus_citrinellus ENSACIG00000013852
labrus_bergylta ENSLBEG00000016489
gasterosteus_aculeatus ENSGACG00000010885
takifugu_rubripes ENSTRUG00000023312
tetraodon_nigroviridis ENSTNIG00000012525
mola_mola ENSMMOG00000017295
scophthalmus_maximus ENSSMAG00000020815
fundulus_heteroclitus ENSFHEG00000006607
cyprinodon_variegatus ENSCVAG00000009569
xiphophorus_maculatus ENSXMAG00000023943
xiphophorus_couchianus ENSXCOG00000014428
gambusia_affinis ENSGAFG00000020712
poecilia_formosa ENSPFOG00000011450
poecilia_latipinna ENSPLAG00000020213
poecilia_mexicana ENSPMEG00000024193
poecilia_reticulata ENSPREG00000022563
kryptolebias_marmoratus ENSKMAG00000005586
oryzias_latipes ENSORLG00000024430
oryzias_latipes_asm223469v1 ENSORLG00015004551
oryzias_latipes ENSORLG00020010501
oryzias_melastigma ENSOMEG00000021256
hippocampus_comes ENSHCOG00000009139
gadus_morhua ENSGMOG00000007466
esox_lucius ENSELUG00000003536
periophthalmus_magnuspinnatus ENSPMGG00000023295
astyanax_mexicanus ENSAMXG00000016589
pygocentrus_nattereri ENSPNAG00000022173
danio_rerio ENSDARG00000017811
scleropages_formosus ENSSFOG00015021967
paramormyrops_kingsleyae ENSPKIG00000014557
lepisosteus_oculatus ENSLOCG00000004747
petromyzon_marinus ENSPMAG00000007586
seriola_lalandi_dorsalis ENSSLDG00000003473
ciona_savignyi ENSCSAVG00000007911
ciona_intestinalis ENSCING00000002807
drosophila_melanogaster FBgn0035914
