chelonoidis_abingdonii ENSCABG00000003294
gopherus_agassizii ENSGAGG00000025443
chrysemys_picta_bellii ENSCPBG00000003886
apteryx_rowi ENSARWG00000004396
apteryx_owenii ENSAOWG00000005651
apteryx_haastii ENSAHAG00000000618
dromaius_novaehollandiae ENSDNVG00000015883
nothoprocta_perdicaria ENSNPEG00000001163
cyanistes_caeruleus ENSCCEG00000013170
ficedula_albicollis ENSFALG00000003069
lepidothrix_coronata ENSLCOG00000004706
serinus_canaria ENSSCAG00000010719
calidris_pygmaea ENSCPGG00000002206
manacus_vitellinus ENSMVIG00005014250
junco_hyemalis ENSJHYG00000012360
lonchura_striata_domestica ENSLSDG00000006289
calidris_pugnax ENSCPUG00000009028
melopsittacus_undulatus ENSMUNG00000010405
gallus_gallus ENSGALG00000052557
coturnix_japonica ENSCJPG00005000610
crocodylus_porosus ENSCPRG00005010359
sphenodon_punctatus ENSSPUG00000011914
canis_lupus_dingo ENSCAFG00020002829
canis_lupus_dingo ENSCAFG00020026365
canis_lupus_familiaris ENSCAFG00000032202
vulpes_vulpes ENSVVUG00000021052
tursiops_truncatus ENSTTRG00000016266
prolemur_simus ENSPSMG00000004267
procavia_capensis ENSPCAG00000003171
bos_taurus ENSBTAG00000033486
bos_mutus ENSBMUG00000015921
bison_bison_bison ENSBBBG00000010556
ovis_aries ENSOARG00000004417
capra_hircus ENSCHIG00000011180
sus_scrofa ENSSSCG00000028492
equus_caballus ENSECAG00000026866
equus_asinus_asinus ENSEASG00005022237
pteropus_vampyrus ENSPVAG00000016911
ursus_americanus ENSUAMG00000025820
ursus_maritimus ENSUMAG00000016981
ailuropoda_melanoleuca ENSAMEG00000002322
neovison_vison ENSNVIG00000011495
panthera_pardus ENSPPRG00000012289
panthera_tigris_altaica ENSPTIG00000016639
felis_catus ENSFCAG00000033272
carlito_syrichta ENSTSYG00000037389
mus_musculus ENSMUSG00000027811
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026029
mus_spicilegus ENSMSIG00000005872
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025087
mus_pahari MGP_PahariEiJ_G0026530
rattus_norvegicus ENSRNOG00000010071
meriones_unguiculatus ENSMUGG00000007535
cricetulus_griseus_chok1gshd ENSCGRG00001002092
cricetulus_griseus_crigri ENSCGRG00000010579
cricetulus_griseus_crigri-picr ENSCGRG00015023229
mesocricetus_auratus ENSMAUG00000011472
microtus_ochrogaster ENSMOCG00000015366
peromyscus_maniculatus_bairdii ENSPEMG00000030550
nannospalax_galili ENSNGAG00000013826
nannospalax_galili ENSNGAG00000002527
spermophilus_dauricus ENSSDAG00000018874
ictidomys_tridecemlineatus ENSSTOG00000001549
urocitellus_parryii ENSUPAG00010020620
marmota_marmota_marmota ENSMMMG00000004650
castor_canadensis ENSCCNG00000020556
dipodomys_ordii ENSDORG00000025462
pan_troglodytes ENSPTRG00000031072
pan_paniscus ENSPPAG00000026897
gorilla_gorilla ENSGGOG00000012104
homo_sapiens ENSG00000205208
pongo_abelii ENSPPYG00000015157
pan_troglodytes ENSPTRG00000042859
nomascus_leucogenys ENSNLEG00000030196
macaca_mulatta ENSMMUG00000032010
macaca_nemestrina ENSMNEG00000032933
piliocolobus_tephrosceles ENSPTEG00000011617
macaca_mulatta ENSMMUG00000004645
macaca_nemestrina ENSMNEG00000036942
macaca_fascicularis ENSMFAG00000033105
mandrillus_leucophaeus ENSMLEG00000029316
cercocebus_atys ENSCATG00000032312
papio_anubis ENSPANG00000007208
theropithecus_gelada ENSTGEG00000017669
chlorocebus_sabaeus ENSCSAG00000003212
rhinopithecus_roxellana ENSRROG00000030224
rhinopithecus_bieti ENSRBIG00000031744
colobus_angolensis_palliatus ENSCANG00000036194
piliocolobus_tephrosceles ENSPTEG00000010004
cercocebus_atys ENSCATG00000041332
papio_anubis ENSPANG00000035084
theropithecus_gelada ENSTGEG00000025076
mandrillus_leucophaeus ENSMLEG00000030489
colobus_angolensis_palliatus ENSCANG00000032718
nomascus_leucogenys ENSNLEG00000027259
saimiri_boliviensis_boliviensis ENSSBOG00000022705
callithrix_jacchus ENSCJAG00000042657
cebus_capucinus ENSCCAG00000024634
aotus_nancymaae ENSANAG00000026481
theropithecus_gelada ENSTGEG00000018191
prolemur_simus ENSPSMG00000021270
propithecus_coquereli ENSPCOG00000019302
microcebus_murinus ENSMICG00000033833
otolemur_garnettii ENSOGAG00000034451
choloepus_hoffmanni ENSCHOG00000002959
choloepus_hoffmanni ENSCHOG00000000576
dasypus_novemcinctus ENSDNOG00000017541
loxodonta_africana ENSLAFG00000014444
echinops_telfairi ENSETEG00000012651
oryctolagus_cuniculus ENSOCUG00000006588
ochotona_princeps ENSOPRG00000007316
phascolarctos_cinereus ENSPCIG00000035856
monodelphis_domestica ENSMODG00000002059
