calidris_pygmaea ENSCPGG00000002042
calidris_pugnax ENSCPUG00000016340
anas_platyrhynchos_platyrhynchos ENSAPLG00000015805
gallus_gallus ENSGALG00000030706
meleagris_gallopavo ENSMGAG00000001389
numida_meleagris ENSNMEG00000004493
anser_brachyrhynchus ENSABRG00000002099
apteryx_haastii ENSAHAG00000011688
apteryx_owenii ENSAOWG00000011824
apteryx_rowi ENSARWG00000010464
nothoprocta_perdicaria ENSNPEG00000007084
dromaius_novaehollandiae ENSDNVG00000007039
crocodylus_porosus ENSCPRG00005003286
anolis_carolinensis ENSACAG00000017835
pogona_vitticeps ENSPVIG00000023288
salvator_merianae ENSSMRG00000002451
notechis_scutatus ENSNSUG00000013899
sphenodon_punctatus ENSSPUG00000017886
chelonoidis_abingdonii ENSCABG00000009850
gopherus_agassizii ENSGAGG00000020027
chrysemys_picta_bellii ENSCPBG00000024904
pelodiscus_sinensis ENSPSIG00000003572
notamacropus_eugenii ENSMEUG00000010390
phascolarctos_cinereus ENSPCIG00000024851
monodelphis_domestica ENSMODG00000014479
sarcophilus_harrisii ENSSHAG00000000519
castor_canadensis ENSCCNG00000026702
dipodomys_ordii ENSDORG00000009469
mus_spicilegus ENSMSIG00000026242
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027565
mus_musculus ENSMUSG00000028862
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026584
mus_pahari MGP_PahariEiJ_G0028917
rattus_norvegicus ENSRNOG00000008936
meriones_unguiculatus ENSMUGG00000020550
peromyscus_maniculatus_bairdii ENSPEMG00000015180
microtus_ochrogaster ENSMOCG00000022830
cricetulus_griseus_crigri ENSCGRG00000016073
cricetulus_griseus_chok1gshd ENSCGRG00001019547
cricetulus_griseus_crigri-picr ENSCGRG00015016255
mesocricetus_auratus ENSMAUG00000017302
nannospalax_galili ENSNGAG00000017010
jaculus_jaculus ENSJJAG00000020163
heterocephalus_glaber_female ENSHGLG00000012888
heterocephalus_glaber_male ENSHGLG00100015898
fukomys_damarensis ENSFDAG00000012439
chinchilla_lanigera ENSCLAG00000015178
octodon_degus ENSODEG00000004172
cavia_porcellus ENSCPOG00000012359
cavia_aperea ENSCAPG00000010656
ictidomys_tridecemlineatus ENSSTOG00000014251
urocitellus_parryii ENSUPAG00010021121
marmota_marmota_marmota ENSMMMG00000013538
spermophilus_dauricus ENSSDAG00000019666
oryctolagus_cuniculus ENSOCUG00000002379
ochotona_princeps ENSOPRG00000002203
pan_troglodytes ENSPTRG00000000404
pan_paniscus ENSPPAG00000040813
gorilla_gorilla ENSGGOG00000000045
homo_sapiens ENSG00000142733
pongo_abelii ENSPPYG00000001665
nomascus_leucogenys ENSNLEG00000009550
macaca_fascicularis ENSMFAG00000039505
macaca_mulatta ENSMMUG00000018318
macaca_nemestrina ENSMNEG00000028644
mandrillus_leucophaeus ENSMLEG00000041031
theropithecus_gelada ENSTGEG00000008402
papio_anubis ENSPANG00000006133
cercocebus_atys ENSCATG00000025890
chlorocebus_sabaeus ENSCSAG00000000992
rhinopithecus_roxellana ENSRROG00000031761
rhinopithecus_bieti ENSRBIG00000037465
colobus_angolensis_palliatus ENSCANG00000019548
piliocolobus_tephrosceles ENSPTEG00000012460
saimiri_boliviensis_boliviensis ENSSBOG00000022232
cebus_capucinus ENSCCAG00000019188
callithrix_jacchus ENSCJAG00000009171
aotus_nancymaae ENSANAG00000027054
carlito_syrichta ENSTSYG00000012237
propithecus_coquereli ENSPCOG00000027489
microcebus_murinus ENSMICG00000015758
prolemur_simus ENSPSMG00000010780
otolemur_garnettii ENSOGAG00000015094
tupaia_belangeri ENSTBEG00000008723
pteropus_vampyrus ENSPVAG00000008476
myotis_lucifugus ENSMLUG00000001811
equus_caballus ENSECAG00000015410
equus_asinus_asinus ENSEASG00005008765
capra_hircus ENSCHIG00000004209
ovis_aries ENSOARG00000003550
bos_mutus ENSBMUG00000017097
bos_taurus ENSBTAG00000010254
bison_bison_bison ENSBBBG00000013689
tursiops_truncatus ENSTTRG00000015480
sus_scrofa ENSSSCG00000003573
ursus_americanus ENSUAMG00000008678
ailuropoda_melanoleuca ENSAMEG00000010924
neovison_vison ENSNVIG00000023767
mustela_putorius_furo ENSMPUG00000015615
canis_lupus_familiaris ENSCAFG00000012144
canis_lupus_dingo ENSCAFG00020022327
panthera_pardus ENSPPRG00000004619
panthera_tigris_altaica ENSPTIG00000014433
felis_catus ENSFCAG00000007864
erinaceus_europaeus ENSEEUG00000015542
dasypus_novemcinctus ENSDNOG00000009722
loxodonta_africana ENSLAFG00000006042
procavia_capensis ENSPCAG00000007766
echinops_telfairi ENSETEG00000016421
ornithorhynchus_anatinus ENSOANG00000020675
ornithorhynchus_anatinus ENSOANG00000029359
latimeria_chalumnae ENSLACG00000015267
mola_mola ENSMMOG00000018569
