drosophila_melanogaster FBgn0266019
caenorhabditis_elegans WBGene00018953
eptatretus_burgeri ENSEBUG00000003614
petromyzon_marinus ENSPMAG00000007854
pygocentrus_nattereri ENSPNAG00000000853
astyanax_mexicanus ENSAMXG00000001487
ictalurus_punctatus ENSIPUG00000003829
danio_rerio ENSDARG00000090764
anabas_testudineus ENSATEG00000004566
mastacembelus_armatus ENSMAMG00000003387
xiphophorus_maculatus ENSXMAG00000002371
xiphophorus_couchianus ENSXCOG00000006046
gambusia_affinis ENSGAFG00000007195
poecilia_latipinna ENSPLAG00000010951
poecilia_mexicana ENSPMEG00000006482
poecilia_formosa ENSPFOG00000016190
poecilia_reticulata ENSPREG00000015211
fundulus_heteroclitus ENSFHEG00000000930
oryzias_latipes ENSORLG00020008992
oryzias_latipes ENSORLG00000014765
oryzias_latipes ENSORLG00015015093
oryzias_melastigma ENSOMEG00000023559
scophthalmus_maximus ENSSMAG00000015106
cynoglossus_semilaevis ENSCSEG00000004554
seriola_dumerili ENSSDUG00000022064
seriola_lalandi ENSSLDG00000011755
tetraodon_nigroviridis ENSTNIG00000014396
tetraodon_nigroviridis ENSTNIG00000014397
tetraodon_nigroviridis ENSTNIG00000014398
mola_mola ENSMMOG00000018611
labrus_bergylta ENSLBEG00000025506
takifugu_rubripes ENSTRUG00000001850
gasterosteus_aculeatus ENSGACG00000013586
hippocampus_comes ENSHCOG00000003544
monopterus_albus ENSMALG00000014958
periophthalmus_magnuspinnatus ENSPMGG00000018730
cyprinodon_variegatus ENSCVAG00000019641
cyprinodon_variegatus ENSCVAG00000019625
kryptolebias_marmoratus ENSKMAG00000003039
amphiprion_percula ENSAPEG00000006257
amphiprion_ocellaris ENSAOCG00000024634
acanthochromis_polyacanthus ENSAPOG00000008553
stegastes_partitus ENSSPAG00000007298
maylandia_zebra ENSMZEG00005001458
pundamilia_nyererei ENSPNYG00000023651
astatotilapia_calliptera ENSACLG00000021265
haplochromis_burtoni ENSHBUG00000006313
oreochromis_niloticus ENSONIG00000010446
neolamprologus_brichardi ENSNBRG00000007264
amphilophus_citrinellus ENSACIG00000010278
gadus_morhua ENSGMOG00000002923
esox_lucius ENSELUG00000007045
scleropages_formosus ENSSFOG00015013222
paramormyrops_kingsleyae ENSPKIG00000000537
lepisosteus_oculatus ENSLOCG00000005098
apteryx_haastii ENSAHAG00000009715
apteryx_rowi ENSARWG00000015493
apteryx_owenii ENSAOWG00000010416
dromaius_novaehollandiae ENSDNVG00000001163
nothoprocta_perdicaria ENSNPEG00000010594
anas_platyrhynchos ENSAPLG00000008363
anser_brachyrhynchus ENSABRG00000019631
gallus_gallus ENSGALG00000005295
meleagris_gallopavo ENSMGAG00000007641
coturnix_japonica ENSCJPG00005017398
numida_meleagris ENSNMEG00000009140
calidris_pugnax ENSCPUG00000011570
calidris_pygmaea ENSCPGG00000019146
zonotrichia_albicollis ENSZALG00000014852
junco_hyemalis ENSJHYG00000014922
serinus_canaria ENSSCAG00000011216
taeniopygia_guttata ENSTGUG00000007829
lonchura_striata ENSLSDG00000008809
parus_major ENSPMJG00000019834
cyanistes_caeruleus ENSCCEG00000015951
ficedula_albicollis ENSFALG00000005422
manacus_vitellinus ENSMVIG00005019401
lepidothrix_coronata ENSLCOG00000009466
melopsittacus_undulatus ENSMUNG00000001209
crocodylus_porosus ENSCPRG00005010708
gopherus_agassizii ENSGAGG00000003742
chelonoidis_abingdonii ENSCABG00000004372
chrysemys_picta ENSCPBG00000009441
pelodiscus_sinensis ENSPSIG00000015694
anolis_carolinensis ENSACAG00000015364
anolis_carolinensis ENSACAG00000025006
notechis_scutatus ENSNSUG00000019892
sphenodon_punctatus ENSSPUG00000016715
pogona_vitticeps ENSPVIG00000020520
salvator_merianae ENSSMRG00000014966
urocitellus_parryii ENSUPAG00010011040
marmota_marmota ENSMMMG00000019792
ictidomys_tridecemlineatus ENSSTOG00000011367
chinchilla_lanigera ENSCLAG00000014219
octodon_degus ENSODEG00000013524
cavia_porcellus ENSCPOG00000001933
cavia_aperea ENSCAPG00000016702
heterocephalus_glaber ENSHGLG00100008526
heterocephalus_glaber ENSHGLG00000008637
fukomys_damarensis ENSFDAG00000018036
meriones_unguiculatus ENSMUGG00000005382
meriones_unguiculatus ENSMUGG00000024113
mus_spretus MGP_SPRETEiJ_G0017752
mus_spicilegus ENSMSIG00000010472
mus_musculus ENSMUSG00000059439
mus_caroli MGP_CAROLIEiJ_G0016907
mus_pahari MGP_PahariEiJ_G0018037
cricetulus_griseus ENSCGRG00015008549
cricetulus_griseus ENSCGRG00001020361
cricetulus_griseus ENSCGRG00000010113
mesocricetus_auratus ENSMAUG00000017427
microtus_ochrogaster ENSMOCG00000002344
microtus_ochrogaster ENSMOCG00000021945
peromyscus_maniculatus ENSPEMG00000022102
nannospalax_galili ENSNGAG00000019441
jaculus_jaculus ENSJJAG00000018677
castor_canadensis ENSCCNG00000025338
dipodomys_ordii ENSDORG00000004366
ochotona_princeps ENSOPRG00000012146
oryctolagus_cuniculus ENSOCUG00000010794
pan_troglodytes ENSPTRG00000009488
pan_paniscus ENSPPAG00000030607
gorilla_gorilla ENSGGOG00000009123
homo_sapiens ENSG00000141376
pongo_abelii ENSPPYG00000008797
nomascus_leucogenys ENSNLEG00000000387
mandrillus_leucophaeus ENSMLEG00000041265
papio_anubis ENSPANG00000022159
theropithecus_gelada ENSTGEG00000019884
cercocebus_atys ENSCATG00000043240
macaca_nemestrina ENSMNEG00000030205
macaca_mulatta ENSMMUG00000017197
macaca_fascicularis ENSMFAG00000041899
chlorocebus_sabaeus ENSCSAG00000005959
chlorocebus_sabaeus ENSCSAG00000016938
piliocolobus_tephrosceles ENSPTEG00000037890
colobus_angolensis ENSCANG00000036431
rhinopithecus_bieti ENSRBIG00000040794
