takifugu_rubripes ENSTRUG00000011598
tetraodon_nigroviridis ENSTNIG00000014370
mola_mola ENSMMOG00000019302
oryzias_latipes ENSORLG00000029002
oryzias_latipes_asm223469v1 ENSORLG00015012907
oryzias_latipes ENSORLG00020007236
oryzias_melastigma ENSOMEG00000008071
poecilia_latipinna ENSPLAG00000006352
poecilia_formosa ENSPFOG00000002762
poecilia_mexicana ENSPMEG00000008316
poecilia_reticulata ENSPREG00000015964
xiphophorus_maculatus ENSXMAG00000027723
xiphophorus_couchianus ENSXCOG00000006589
fundulus_heteroclitus ENSFHEG00000005497
cyprinodon_variegatus ENSCVAG00000005140
kryptolebias_marmoratus ENSKMAG00000006841
astatotilapia_calliptera ENSACLG00000018848
haplochromis_burtoni ENSHBUG00000019296
pundamilia_nyererei ENSPNYG00000023809
maylandia_zebra ENSMZEG00005019120
neolamprologus_brichardi ENSNBRG00000001204
oreochromis_niloticus ENSONIG00000014766
amphilophus_citrinellus ENSACIG00000006649
amphiprion_ocellaris ENSAOCG00000023746
amphiprion_percula ENSAPEG00000004681
acanthochromis_polyacanthus ENSAPOG00000008089
stegastes_partitus ENSSPAG00000019747
hippocampus_comes ENSHCOG00000014234
scophthalmus_maximus ENSSMAG00000016228
cynoglossus_semilaevis ENSCSEG00000004964
seriola_dumerili ENSSDUG00000012668
seriola_lalandi_dorsalis ENSSLDG00000001231
labrus_bergylta ENSLBEG00000003701
mastacembelus_armatus ENSMAMG00000019370
anabas_testudineus ENSATEG00000000915
periophthalmus_magnuspinnatus ENSPMGG00000010237
esox_lucius ENSELUG00000023512
pygocentrus_nattereri ENSPNAG00000025353
astyanax_mexicanus ENSAMXG00000035465
ictalurus_punctatus ENSIPUG00000015217
danio_rerio ENSDARG00000058254
scleropages_formosus ENSSFOG00015007904
paramormyrops_kingsleyae ENSPKIG00000019342
pygocentrus_nattereri ENSPNAG00000012137
astyanax_mexicanus ENSAMXG00000040487
ictalurus_punctatus ENSIPUG00000009253
danio_rerio ENSDARG00000013051
esox_lucius ENSELUG00000008991
scleropages_formosus ENSSFOG00015001303
