notamacropus_eugenii ENSMEUG00000015754
monodelphis_domestica ENSMODG00000005667
castor_canadensis ENSCCNG00000030601
dipodomys_ordii ENSDORG00000001131
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016372
mus_musculus ENSMUSG00000019564
mus_spicilegus ENSMSIG00000002468
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015554
mus_pahari MGP_PahariEiJ_G0030967
rattus_norvegicus ENSRNOG00000026435
meriones_unguiculatus ENSMUGG00000021079
cricetulus_griseus_crigri ENSCGRG00000009074
cricetulus_griseus_chok1gshd ENSCGRG00001006768
cricetulus_griseus_crigri-picr ENSCGRG00015006750
mesocricetus_auratus ENSMAUG00000002700
peromyscus_maniculatus_bairdii ENSPEMG00000016568
microtus_ochrogaster ENSMOCG00000013543
nannospalax_galili ENSNGAG00000004999
jaculus_jaculus ENSJJAG00000014983
urocitellus_parryii ENSUPAG00010014552
ictidomys_tridecemlineatus ENSSTOG00000006037
marmota_marmota_marmota ENSMMMG00000012119
heterocephalus_glaber_female ENSHGLG00000013764
heterocephalus_glaber_male ENSHGLG00100019386
fukomys_damarensis ENSFDAG00000012609
cavia_porcellus ENSCPOG00000011820
cavia_aperea ENSCAPG00000006899
octodon_degus ENSODEG00000013094
chinchilla_lanigera ENSCLAG00000007357
ochotona_princeps ENSOPRG00000007538
propithecus_coquereli ENSPCOG00000019672
prolemur_simus ENSPSMG00000022633
microcebus_murinus ENSMICG00000010143
otolemur_garnettii ENSOGAG00000013680
pan_troglodytes ENSPTRG00000010173
pan_paniscus ENSPPAG00000042149
homo_sapiens ENSG00000116017
pongo_abelii ENSPPYG00000009299
nomascus_leucogenys ENSNLEG00000001024
gorilla_gorilla ENSGGOG00000000602
macaca_nemestrina ENSMNEG00000043050
macaca_fascicularis ENSMFAG00000045609
theropithecus_gelada ENSTGEG00000009449
papio_anubis ENSPANG00000019267
cercocebus_atys ENSCATG00000036664
chlorocebus_sabaeus ENSCSAG00000012540
piliocolobus_tephrosceles ENSPTEG00000034665
mandrillus_leucophaeus ENSMLEG00000043406
macaca_mulatta ENSMMUG00000002278
rhinopithecus_bieti ENSRBIG00000039285
colobus_angolensis_palliatus ENSCANG00000035655
rhinopithecus_roxellana ENSRROG00000036853
cebus_capucinus ENSCCAG00000037667
saimiri_boliviensis_boliviensis ENSSBOG00000033722
aotus_nancymaae ENSANAG00000038477
myotis_lucifugus ENSMLUG00000011678
pteropus_vampyrus ENSPVAG00000006528
bos_taurus ENSBTAG00000008607
bos_mutus ENSBMUG00000013441
bison_bison_bison ENSBBBG00000006779
capra_hircus ENSCHIG00000017186
ovis_aries ENSOARG00000010130
sus_scrofa ENSSSCG00000037642
tursiops_truncatus ENSTTRG00000001472
equus_asinus_asinus ENSEASG00005021561
ursus_americanus ENSUAMG00000005787
ailuropoda_melanoleuca ENSAMEG00000003040
neovison_vison ENSNVIG00000002559
