pogona_vitticeps ENSPVIG00000016384
anolis_carolinensis ENSACAG00000021108
notechis_scutatus ENSNSUG00000003674
salvator_merianae ENSSMRG00000014638
sphenodon_punctatus ENSSPUG00000006363
lepidothrix_coronata ENSLCOG00000006449
manacus_vitellinus ENSMVIG00005015461
cyanistes_caeruleus ENSCCEG00000011848
parus_major ENSPMJG00000010008
ficedula_albicollis ENSFALG00000012345
taeniopygia_guttata ENSTGUG00000003930
lonchura_striata ENSLSDG00000012677
serinus_canaria ENSSCAG00000013123
junco_hyemalis ENSJHYG00000004100
zonotrichia_albicollis ENSZALG00000005540
calidris_pygmaea ENSCPGG00000009605
calidris_pugnax ENSCPUG00000001337
melopsittacus_undulatus ENSMUNG00000002227
coturnix_japonica ENSCJPG00005009549
gallus_gallus ENSGALG00000051117
meleagris_gallopavo ENSMGAG00000005915
numida_meleagris ENSNMEG00000014464
anser_brachyrhynchus ENSABRG00000007677
anas_platyrhynchos ENSAPLG00000006141
apteryx_haastii ENSAHAG00000001871
apteryx_owenii ENSAOWG00000012445
apteryx_rowi ENSARWG00000000849
dromaius_novaehollandiae ENSDNVG00000007314
nothoprocta_perdicaria ENSNPEG00000001905
crocodylus_porosus ENSCPRG00005005926
gopherus_agassizii ENSGAGG00000002211
gopherus_agassizii ENSGAGG00000023885
chelonoidis_abingdonii ENSCABG00000010363
chrysemys_picta ENSCPBG00000004061
pelodiscus_sinensis ENSPSIG00000006519
sarcophilus_harrisii ENSSHAG00000008117
monodelphis_domestica ENSMODG00000029257
vombatus_ursinus ENSVURG00010003641
ursus_maritimus ENSUMAG00000000374
ursus_americanus ENSUAMG00000024677
ailuropoda_melanoleuca ENSAMEG00000017505
mustela_putorius ENSMPUG00000008944
neovison_vison ENSNVIG00000006313
canis_lupus ENSCAFG00020009998
canis_lupus ENSCAFG00000030716
vulpes_vulpes ENSVVUG00000017326
panthera_pardus ENSPPRG00000002041
panthera_tigris ENSPTIG00000007315
felis_catus ENSFCAG00000036567
equus_asinus ENSEASG00005004539
myotis_lucifugus ENSMLUG00000029629
bos_indicus ENSBIXG00000027428
bos_indicus ENSBIXG00005024421
bos_taurus ENSBTAG00000047891
bos_mutus ENSBMUG00000016477
bison_bison ENSBBBG00000024493
capra_hircus ENSCHIG00000021709
capra_hircus ENSCHIG00000019331
ovis_aries ENSOARG00000009048
sus_scrofa ENSSSCG00000039563
castor_canadensis ENSCCNG00000004848
dipodomys_ordii ENSDORG00000026034
spermophilus_dauricus ENSSDAG00000016658
spermophilus_dauricus ENSSDAG00000016681
ictidomys_tridecemlineatus ENSSTOG00000026704
urocitellus_parryii ENSUPAG00010009027
marmota_marmota ENSMMMG00000009944
chinchilla_lanigera ENSCLAG00000003485
octodon_degus ENSODEG00000011081
heterocephalus_glaber ENSHGLG00000003404
heterocephalus_glaber ENSHGLG00100013599
fukomys_damarensis ENSFDAG00000021417
mus_spretus MGP_SPRETEiJ_G0026596
mus_spicilegus ENSMSIG00000031807
mus_musculus ENSMUSG00000091721
mus_caroli MGP_CAROLIEiJ_G0025643
mus_pahari MGP_PahariEiJ_G0027092
rattus_norvegicus ENSRNOG00000042721
meriones_unguiculatus ENSMUGG00000025974
cricetulus_griseus ENSCGRG00001011642
cricetulus_griseus ENSCGRG00015006032
cricetulus_griseus ENSCGRG00000008011
mesocricetus_auratus ENSMAUG00000019274
peromyscus_maniculatus ENSPEMG00000010104
microtus_ochrogaster ENSMOCG00000017308
nannospalax_galili ENSNGAG00000017371
jaculus_jaculus ENSJJAG00000017692
oryctolagus_cuniculus ENSOCUG00000026543
gorilla_gorilla ENSGGOG00000024079
homo_sapiens ENSG00000250298
pan_paniscus ENSPPAG00000034688
pan_troglodytes ENSPTRG00000049713
nomascus_leucogenys ENSNLEG00000013029
macaca_fascicularis ENSMFAG00000007005
macaca_mulatta ENSMMUG00000047132
macaca_nemestrina ENSMNEG00000032315
mandrillus_leucophaeus ENSMLEG00000035992
cercocebus_atys ENSCATG00000039819
theropithecus_gelada ENSTGEG00000000763
papio_anubis ENSPANG00000024995
chlorocebus_sabaeus ENSCSAG00000003981
colobus_angolensis ENSCANG00000033706
piliocolobus_tephrosceles ENSPTEG00000034247
rhinopithecus_roxellana ENSRROG00000040910
rhinopithecus_bieti ENSRBIG00000028531
cebus_capucinus ENSCCAG00000008247
saimiri_boliviensis ENSSBOG00000033555
callithrix_jacchus ENSCJAG00000015900
aotus_nancymaae ENSANAG00000034671
carlito_syrichta ENSTSYG00000036691
propithecus_coquereli ENSPCOG00000012757
microcebus_murinus ENSMICG00000045116
otolemur_garnettii ENSOGAG00000026809
loxodonta_africana ENSLAFG00000027733
dasypus_novemcinctus ENSDNOG00000037621
xenopus_tropicalis ENSXETG00000004471
latimeria_chalumnae ENSLACG00000011319
paramormyrops_kingsleyae ENSPKIG00000012707
scleropages_formosus ENSSFOG00015014614
lepisosteus_oculatus ENSLOCG00000012679
erpetoichthys_calabaricus ENSECRG00000011971
callorhinchus_milii ENSCMIG00000008218
