gopherus_agassizii ENSGAGG00000021756
chelonoidis_abingdonii ENSCABG00000016796
chrysemys_picta_bellii ENSCPBG00000023033
pelodiscus_sinensis ENSPSIG00000013813
crocodylus_porosus ENSCPRG00005018997
anolis_carolinensis ENSACAG00000015313
pogona_vitticeps ENSPVIG00000024621
notechis_scutatus ENSNSUG00000005136
salvator_merianae ENSSMRG00000015692
sphenodon_punctatus ENSSPUG00000011369
apteryx_haastii ENSAHAG00000000982
apteryx_rowi ENSARWG00000018012
apteryx_owenii ENSAOWG00000010645
nothoprocta_perdicaria ENSNPEG00000011921
dromaius_novaehollandiae ENSDNVG00000011502
lepidothrix_coronata ENSLCOG00000000327
manacus_vitellinus ENSMVIG00005018028
cyanistes_caeruleus ENSCCEG00000006367
parus_major ENSPMJG00000007888
ficedula_albicollis ENSFALG00000012747
taeniopygia_guttata ENSTGUG00000010482
lonchura_striata_domestica ENSLSDG00000006318
junco_hyemalis ENSJHYG00000005919
zonotrichia_albicollis ENSZALG00000006654
melopsittacus_undulatus ENSMUNG00000000701
calidris_pygmaea ENSCPGG00000018854
calidris_pugnax ENSCPUG00000015471
anser_brachyrhynchus ENSABRG00000002121
anas_platyrhynchos_platyrhynchos ENSAPLG00000015251
gallus_gallus ENSGALG00000012293
coturnix_japonica ENSCJPG00005013622
meleagris_gallopavo ENSMGAG00000012498
numida_meleagris ENSNMEG00000011792
pteropus_vampyrus ENSPVAG00000010106
myotis_lucifugus ENSMLUG00000029482
erinaceus_europaeus ENSEEUG00000010994
equus_caballus ENSECAG00000022674
equus_asinus_asinus ENSEASG00005018805
ovis_aries ENSOARG00000014681
capra_hircus ENSCHIG00000014312
bos_taurus ENSBTAG00000019563
bos_mutus ENSBMUG00000009908
bison_bison_bison ENSBBBG00000020074
tursiops_truncatus ENSTTRG00000004815
sus_scrofa ENSSSCG00000000117
ursus_americanus ENSUAMG00000020502
ursus_maritimus ENSUMAG00000015054
ailuropoda_melanoleuca ENSAMEG00000010325
mustela_putorius_furo ENSMPUG00000012980
neovison_vison ENSNVIG00000002203
vulpes_vulpes ENSVVUG00000024019
canis_lupus_dingo ENSCAFG00020003686
canis_lupus_familiaris ENSCAFG00000001439
panthera_pardus ENSPPRG00000013622
panthera_tigris_altaica ENSPTIG00000019073
felis_catus ENSFCAG00000034998
cricetulus_griseus_crigri-picr ENSCGRG00015002442
cricetulus_griseus_chok1gshd ENSCGRG00001021937
cricetulus_griseus_crigri ENSCGRG00000006760
mesocricetus_auratus ENSMAUG00000019442
peromyscus_maniculatus_bairdii ENSPEMG00000008894
microtus_ochrogaster ENSMOCG00000009215
mus_musculus ENSMUSG00000033029
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020903
mus_spicilegus ENSMSIG00000022111
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020005
mus_pahari MGP_PahariEiJ_G0020007
rattus_norvegicus ENSRNOG00000011170
meriones_unguiculatus ENSMUGG00000010906
nannospalax_galili ENSNGAG00000014340
jaculus_jaculus ENSJJAG00000016265
spermophilus_dauricus ENSSDAG00000024384
urocitellus_parryii ENSUPAG00010022370
marmota_marmota_marmota ENSMMMG00000014691
castor_canadensis ENSCCNG00000000152
heterocephalus_glaber_female ENSHGLG00000014863
heterocephalus_glaber_male ENSHGLG00100010275
fukomys_damarensis ENSFDAG00000009784
cavia_porcellus ENSCPOG00000001128
cavia_aperea ENSCAPG00000008488
octodon_degus ENSODEG00000011296
oryctolagus_cuniculus ENSOCUG00000009422
ochotona_princeps ENSOPRG00000013556
pan_troglodytes ENSPTRG00000014355
homo_sapiens ENSG00000128346
gorilla_gorilla ENSGGOG00000024080
pongo_abelii ENSPPYG00000011808
nomascus_leucogenys ENSNLEG00000030348
theropithecus_gelada ENSTGEG00000012424
mandrillus_leucophaeus ENSMLEG00000027918
cercocebus_atys ENSCATG00000040531
papio_anubis ENSPANG00000035837
macaca_mulatta ENSMMUG00000021560
macaca_fascicularis ENSMFAG00000039078
chlorocebus_sabaeus ENSCSAG00000006875
colobus_angolensis_palliatus ENSCANG00000035449
piliocolobus_tephrosceles ENSPTEG00000035857
rhinopithecus_bieti ENSRBIG00000037260
rhinopithecus_roxellana ENSRROG00000032828
macaca_nemestrina ENSMNEG00000027203
pan_paniscus ENSPPAG00000039223
cebus_capucinus ENSCCAG00000036064
saimiri_boliviensis_boliviensis ENSSBOG00000015705
callithrix_jacchus ENSCJAG00000012220
aotus_nancymaae ENSANAG00000026256
carlito_syrichta ENSTSYG00000033476
prolemur_simus ENSPSMG00000005933
propithecus_coquereli ENSPCOG00000022657
microcebus_murinus ENSMICG00000013123
otolemur_garnettii ENSOGAG00000015039
tupaia_belangeri ENSTBEG00000013581
loxodonta_africana ENSLAFG00000025762
procavia_capensis ENSPCAG00000005762
dasypus_novemcinctus ENSDNOG00000042358
phascolarctos_cinereus ENSPCIG00000012001
notamacropus_eugenii ENSMEUG00000014414
sarcophilus_harrisii ENSSHAG00000008572
monodelphis_domestica ENSMODG00000019064
ornithorhynchus_anatinus ENSOANG00000014685
ornithorhynchus_anatinus ENSOANG00000021811
xenopus_tropicalis ENSXETG00000006345
latimeria_chalumnae ENSLACG00000001857
poecilia_reticulata ENSPREG00000000509
poecilia_formosa ENSPFOG00000012116
xiphophorus_maculatus ENSXMAG00000005125
gambusia_affinis ENSGAFG00000013456
fundulus_heteroclitus ENSFHEG00000015499
cyprinodon_variegatus ENSCVAG00000011032
oryzias_latipes ENSORLG00000030178
oryzias_latipes ENSORLG00020021636
oryzias_latipes_asm223469v1 ENSORLG00015022485
oryzias_melastigma ENSOMEG00000009313
cynoglossus_semilaevis ENSCSEG00000011235
seriola_lalandi_dorsalis ENSSLDG00000008445
seriola_dumerili ENSSDUG00000020336
scophthalmus_maximus ENSSMAG00000007930
mastacembelus_armatus ENSMAMG00000008274
labrus_bergylta ENSLBEG00000026492
gasterosteus_aculeatus ENSGACG00000019144
mola_mola ENSMMOG00000007390
monopterus_albus ENSMALG00000002372
amphiprion_ocellaris ENSAOCG00000004927
amphiprion_percula ENSAPEG00000018161
