anser_brachyrhynchus ENSABRG00000008428
anas_platyrhynchos_platyrhynchos ENSAPLG00000030863
gallus_gallus ENSGALG00000013090
meleagris_gallopavo ENSMGAG00000009627
coturnix_japonica ENSCJPG00005019538
numida_meleagris ENSNMEG00000013789
parus_major ENSPMJG00000003995
cyanistes_caeruleus ENSCCEG00000007908
taeniopygia_guttata ENSTGUG00000009546
lonchura_striata_domestica ENSLSDG00000005547
serinus_canaria ENSSCAG00000016687
zonotrichia_albicollis ENSZALG00000006903
junco_hyemalis ENSJHYG00000000334
ficedula_albicollis ENSFALG00000008346
manacus_vitellinus ENSMVIG00005018397
lepidothrix_coronata ENSLCOG00000016516
melopsittacus_undulatus ENSMUNG00000007704
calidris_pygmaea ENSCPGG00000017615
calidris_pugnax ENSCPUG00000009519
apteryx_haastii ENSAHAG00000015297
apteryx_rowi ENSARWG00000001086
apteryx_owenii ENSAOWG00000005719
dromaius_novaehollandiae ENSDNVG00000015186
nothoprocta_perdicaria ENSNPEG00000008896
crocodylus_porosus ENSCPRG00005013693
chelonoidis_abingdonii ENSCABG00000016799
gopherus_agassizii ENSGAGG00000011707
chrysemys_picta_bellii ENSCPBG00000012198
pogona_vitticeps ENSPVIG00000004104
anolis_carolinensis ENSACAG00000003263
notechis_scutatus ENSNSUG00000007419
salvator_merianae ENSSMRG00000021697
phascolarctos_cinereus ENSPCIG00000021256
notamacropus_eugenii ENSMEUG00000013818
sarcophilus_harrisii ENSSHAG00000017119
monodelphis_domestica ENSMODG00000003726
bos_mutus ENSBMUG00000020121
bos_taurus ENSBTAG00000020895
bison_bison_bison ENSBBBG00000020358
capra_hircus ENSCHIG00000023220
ovis_aries ENSOARG00000011692
tursiops_truncatus ENSTTRG00000005900
sus_scrofa ENSSSCG00000010532
vicugna_pacos ENSVPAG00000001425
equus_caballus ENSECAG00000005573
equus_asinus_asinus ENSEASG00005008627
erinaceus_europaeus ENSEEUG00000012063
pteropus_vampyrus ENSPVAG00000008962
myotis_lucifugus ENSMLUG00000000434
ursus_americanus ENSUAMG00000015741
ursus_maritimus ENSUMAG00000022540
ailuropoda_melanoleuca ENSAMEG00000000074
mustela_putorius_furo ENSMPUG00000017023
neovison_vison ENSNVIG00000019721
canis_lupus_familiaris ENSCAFG00000009324
canis_lupus_dingo ENSCAFG00020006249
vulpes_vulpes ENSVVUG00000023322
panthera_pardus ENSPPRG00000001920
panthera_tigris_altaica ENSPTIG00000006871
felis_catus ENSFCAG00000009345
heterocephalus_glaber_female ENSHGLG00000010600
heterocephalus_glaber_male ENSHGLG00100009974
fukomys_damarensis ENSFDAG00000020858
cavia_porcellus ENSCPOG00000007010
cavia_aperea ENSCAPG00000015728
octodon_degus ENSODEG00000016342
chinchilla_lanigera ENSCLAG00000002846
ictidomys_tridecemlineatus ENSSTOG00000026677
spermophilus_dauricus ENSSDAG00000022961
urocitellus_parryii ENSUPAG00010014949
marmota_marmota_marmota ENSMMMG00000021798
castor_canadensis ENSCCNG00000000931
dipodomys_ordii ENSDORG00000015733
mus_spicilegus ENSMSIG00000016394
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023896
mus_musculus ENSMUSG00000025185
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022975
mus_pahari MGP_PahariEiJ_G0014465
rattus_norvegicus ENSRNOG00000015727
meriones_unguiculatus ENSMUGG00000004868
peromyscus_maniculatus_bairdii ENSPEMG00000013107
microtus_ochrogaster ENSMOCG00000018615
cricetulus_griseus_chok1gshd ENSCGRG00001021180
cricetulus_griseus_crigri ENSCGRG00000011813
cricetulus_griseus_crigri-picr ENSCGRG00015024329
mesocricetus_auratus ENSMAUG00000019599
nannospalax_galili ENSNGAG00000014165
jaculus_jaculus ENSJJAG00000013296
oryctolagus_cuniculus ENSOCUG00000004988
ochotona_princeps ENSOPRG00000007782
tupaia_belangeri ENSTBEG00000011925
pan_paniscus ENSPPAG00000030338
pan_troglodytes ENSPTRG00000002823
homo_sapiens ENSG00000138131
gorilla_gorilla ENSGGOG00000004798
pongo_abelii ENSPPYG00000002546
nomascus_leucogenys ENSNLEG00000014379
piliocolobus_tephrosceles ENSPTEG00000029519
colobus_angolensis_palliatus ENSCANG00000041069
rhinopithecus_roxellana ENSRROG00000023283
rhinopithecus_bieti ENSRBIG00000029695
theropithecus_gelada ENSTGEG00000016928
papio_anubis ENSPANG00000021302
cercocebus_atys ENSCATG00000038999
mandrillus_leucophaeus ENSMLEG00000039866
macaca_fascicularis ENSMFAG00000036533
macaca_nemestrina ENSMNEG00000030985
chlorocebus_sabaeus ENSCSAG00000005801
cebus_capucinus ENSCCAG00000022768
saimiri_boliviensis_boliviensis ENSSBOG00000029353
callithrix_jacchus ENSCJAG00000016875
aotus_nancymaae ENSANAG00000028977
carlito_syrichta ENSTSYG00000031639
propithecus_coquereli ENSPCOG00000015110
microcebus_murinus ENSMICG00000000209
prolemur_simus ENSPSMG00000009688
otolemur_garnettii ENSOGAG00000013165
loxodonta_africana ENSLAFG00000001421
procavia_capensis ENSPCAG00000015657
echinops_telfairi ENSETEG00000006201
dasypus_novemcinctus ENSDNOG00000043804
ornithorhynchus_anatinus ENSOANG00000000515
xenopus_tropicalis ENSXETG00000015828
latimeria_chalumnae ENSLACG00000009846
pygocentrus_nattereri ENSPNAG00000002704
astyanax_mexicanus ENSAMXG00000005173
ictalurus_punctatus ENSIPUG00000023503
danio_rerio ENSDARG00000105442
oryzias_latipes ENSORLG00020006053
oryzias_latipes ENSORLG00000011443
oryzias_latipes_asm223469v1 ENSORLG00015004509
oryzias_melastigma ENSOMEG00000009478
hippocampus_comes ENSHCOG00000020617
takifugu_rubripes ENSTRUG00000006290
tetraodon_nigroviridis ENSTNIG00000014084
mola_mola ENSMMOG00000021414
labrus_bergylta ENSLBEG00000000901
scophthalmus_maximus ENSSMAG00000003548
cynoglossus_semilaevis ENSCSEG00000007660
seriola_lalandi_dorsalis ENSSLDG00000000108
seriola_lalandi_dorsalis ENSSLDG00000016765
seriola_dumerili ENSSDUG00000003218
monopterus_albus ENSMALG00000007304
mastacembelus_armatus ENSMAMG00000012383
anabas_testudineus ENSATEG00000018449
monopterus_albus ENSMALG00000004433
amphiprion_percula ENSAPEG00000012469
amphiprion_ocellaris ENSAOCG00000010948
acanthochromis_polyacanthus ENSAPOG00000007581
stegastes_partitus ENSSPAG00000016586
maylandia_zebra ENSMZEG00005006838
astatotilapia_calliptera ENSACLG00000021492
pundamilia_nyererei ENSPNYG00000021549
haplochromis_burtoni ENSHBUG00000012311
neolamprologus_brichardi ENSNBRG00000024068
oreochromis_niloticus ENSONIG00000017669
amphilophus_citrinellus ENSACIG00000018798
cyprinodon_variegatus ENSCVAG00000017028
fundulus_heteroclitus ENSFHEG00000008818
xiphophorus_maculatus ENSXMAG00000012635
xiphophorus_couchianus ENSXCOG00000014508
gambusia_affinis ENSGAFG00000010158
poecilia_formosa ENSPFOG00000007413
poecilia_latipinna ENSPLAG00000004698
poecilia_mexicana ENSPMEG00000015311
poecilia_reticulata ENSPREG00000000367
kryptolebias_marmoratus ENSKMAG00000001454
hippocampus_comes ENSHCOG00000020631
periophthalmus_magnuspinnatus ENSPMGG00000014067
esox_lucius ENSELUG00000017718
scleropages_formosus ENSSFOG00015021356
paramormyrops_kingsleyae ENSPKIG00000015645
paramormyrops_kingsleyae ENSPKIG00000008573
scleropages_formosus ENSSFOG00015016044
hippocampus_comes ENSHCOG00000018186
hippocampus_comes ENSHCOG00000018200
seriola_dumerili ENSSDUG00000008672
seriola_dumerili ENSSDUG00000008685
seriola_lalandi_dorsalis ENSSLDG00000019427
gambusia_affinis ENSGAFG00000009381
poecilia_reticulata ENSPREG00000019578
cyprinodon_variegatus ENSCVAG00000013303
amphiprion_ocellaris ENSAOCG00000005959
amphiprion_percula ENSAPEG00000014247
acanthochromis_polyacanthus ENSAPOG00000000560
monopterus_albus ENSMALG00000017742
stegastes_partitus ENSSPAG00000013636
scophthalmus_maximus ENSSMAG00000002844
poecilia_mexicana ENSPMEG00000005078
poecilia_formosa ENSPFOG00000001301
xiphophorus_couchianus ENSXCOG00000012288
fundulus_heteroclitus ENSFHEG00000002295
oryzias_melastigma ENSOMEG00000003421
maylandia_zebra ENSMZEG00005027731
astatotilapia_calliptera ENSACLG00000010205
haplochromis_burtoni ENSHBUG00000023431
pundamilia_nyererei ENSPNYG00000007859
oreochromis_niloticus ENSONIG00000018355
amphilophus_citrinellus ENSACIG00000021656
poecilia_latipinna ENSPLAG00000007732
xiphophorus_maculatus ENSXMAG00000024239
neolamprologus_brichardi ENSNBRG00000021137
anabas_testudineus ENSATEG00000001230
anabas_testudineus ENSATEG00000001257
tetraodon_nigroviridis ENSTNIG00000008684
takifugu_rubripes ENSTRUG00000006359
mola_mola ENSMMOG00000010541
periophthalmus_magnuspinnatus ENSPMGG00000020245
gasterosteus_aculeatus ENSGACG00000007635
cynoglossus_semilaevis ENSCSEG00000006478
gadus_morhua ENSGMOG00000018502
