gopherus_agassizii ENSGAGG00000001148
chelonoidis_abingdonii ENSCABG00000000757
chrysemys_picta_bellii ENSCPBG00000014951
pelodiscus_sinensis ENSPSIG00000018197
crocodylus_porosus ENSCPRG00005016730
pogona_vitticeps ENSPVIG00000015445
anolis_carolinensis ENSACAG00000017314
notechis_scutatus ENSNSUG00000005848
salvator_merianae ENSSMRG00000004150
xenopus_tropicalis ENSXETG00000003399
ochotona_princeps ENSOPRG00000001135
oryctolagus_cuniculus ENSOCUG00000012799
cricetulus_griseus_chok1gshd ENSCGRG00001007021
cricetulus_griseus_crigri-picr ENSCGRG00015018142
cricetulus_griseus_crigri ENSCGRG00000001749
microtus_ochrogaster ENSMOCG00000008964
mus_musculus ENSMUSG00000070570
mus_spicilegus ENSMSIG00000020069
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030800
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029702
mus_pahari MGP_PahariEiJ_G0012927
rattus_norvegicus ENSRNOG00000020650
peromyscus_maniculatus_bairdii ENSPEMG00000018918
mesocricetus_auratus ENSMAUG00000000717
meriones_unguiculatus ENSMUGG00000005490
meriones_unguiculatus ENSMUGG00000010878
nannospalax_galili ENSNGAG00000021921
jaculus_jaculus ENSJJAG00000003062
erinaceus_europaeus ENSEEUG00000007807
dasypus_novemcinctus ENSDNOG00000017070
echinops_telfairi ENSETEG00000018531
pongo_abelii ENSPPYG00000010247
nomascus_leucogenys ENSNLEG00000005132
pan_paniscus ENSPPAG00000042379
pan_troglodytes ENSPTRG00000011294
homo_sapiens ENSG00000104888
gorilla_gorilla ENSGGOG00000016632
rhinopithecus_roxellana ENSRROG00000043166
rhinopithecus_bieti ENSRBIG00000007433
colobus_angolensis_palliatus ENSCANG00000039221
piliocolobus_tephrosceles ENSPTEG00000039595
papio_anubis ENSPANG00000020841
cercocebus_atys ENSCATG00000031736
theropithecus_gelada ENSTGEG00000026271
mandrillus_leucophaeus ENSMLEG00000033767
chlorocebus_sabaeus ENSCSAG00000002583
macaca_nemestrina ENSMNEG00000036752
macaca_fascicularis ENSMFAG00000001898
macaca_mulatta ENSMMUG00000014800
callithrix_jacchus ENSCJAG00000000089
saimiri_boliviensis_boliviensis ENSSBOG00000030154
cebus_capucinus ENSCCAG00000026447
aotus_nancymaae ENSANAG00000036576
carlito_syrichta ENSTSYG00000035183
microcebus_murinus ENSMICG00000030896
propithecus_coquereli ENSPCOG00000026961
prolemur_simus ENSPSMG00000022041
otolemur_garnettii ENSOGAG00000000525
castor_canadensis ENSCCNG00000029537
dipodomys_ordii ENSDORG00000013592
