apteryx_owenii ENSAOWG00000004463
apteryx_haastii ENSAHAG00000018946
apteryx_rowi ENSARWG00000004845
dromaius_novaehollandiae ENSDNVG00000017073
nothoprocta_perdicaria ENSNPEG00000014436
calidris_pygmaea ENSCPGG00000009972
calidris_pugnax ENSCPUG00000000295
melopsittacus_undulatus ENSMUNG00000006869
parus_major ENSPMJG00000009245
cyanistes_caeruleus ENSCCEG00000016573
ficedula_albicollis ENSFALG00000001040
taeniopygia_guttata ENSTGUG00000000953
lonchura_striata_domestica ENSLSDG00000017591
serinus_canaria ENSSCAG00000017331
zonotrichia_albicollis ENSZALG00000011625
lepidothrix_coronata ENSLCOG00000004609
manacus_vitellinus ENSMVIG00005000164
anser_brachyrhynchus ENSABRG00000022025
anas_platyrhynchos_platyrhynchos ENSAPLG00000010451
gallus_gallus ENSGALG00000015268
meleagris_gallopavo ENSMGAG00000008427
coturnix_japonica ENSCJPG00005009661
numida_meleagris ENSNMEG00000002296
meleagris_gallopavo ENSMGAG00000003536
crocodylus_porosus ENSCPRG00005005689
chelonoidis_abingdonii ENSCABG00000014192
gopherus_agassizii ENSGAGG00000022501
chrysemys_picta_bellii ENSCPBG00000024224
pelodiscus_sinensis ENSPSIG00000005800
anolis_carolinensis ENSACAG00000006752
pogona_vitticeps ENSPVIG00000001420
notechis_scutatus ENSNSUG00000012521
salvator_merianae ENSSMRG00000012820
sphenodon_punctatus ENSSPUG00000004073
ursus_americanus ENSUAMG00000025811
ursus_maritimus ENSUMAG00000015498
ailuropoda_melanoleuca ENSAMEG00000016888
neovison_vison ENSNVIG00000020734
mustela_putorius_furo ENSMPUG00000003901
canis_lupus_dingo ENSCAFG00020012607
canis_lupus_familiaris ENSCAFG00000007473
vulpes_vulpes ENSVVUG00000013331
panthera_pardus ENSPPRG00000013248
panthera_tigris_altaica ENSPTIG00000020376
felis_catus ENSFCAG00000013687
myotis_lucifugus ENSMLUG00000014521
capra_hircus ENSCHIG00000023629
ovis_aries ENSOARG00000018705
bos_mutus ENSBMUG00000026525
bos_taurus ENSBTAG00000027728
bison_bison_bison ENSBBBG00000008838
tursiops_truncatus ENSTTRG00000001061
sus_scrofa ENSSSCG00000014187
vicugna_pacos ENSVPAG00000001622
pteropus_vampyrus ENSPVAG00000010255
erinaceus_europaeus ENSEEUG00000001809
sorex_araneus ENSSARG00000001139
equus_caballus ENSECAG00000015093
equus_asinus_asinus ENSEASG00005015778
castor_canadensis ENSCCNG00000026113
dipodomys_ordii ENSDORG00000012388
ictidomys_tridecemlineatus ENSSTOG00000025969
urocitellus_parryii ENSUPAG00010023146
spermophilus_dauricus ENSSDAG00000023509
marmota_marmota_marmota ENSMMMG00000008194
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022730
mus_spicilegus ENSMSIG00000011704
mus_musculus ENSMUSG00000024228
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021819
mus_pahari MGP_PahariEiJ_G0020807
rattus_norvegicus ENSRNOG00000022576
meriones_unguiculatus ENSMUGG00000027186
cricetulus_griseus_crigri-picr ENSCGRG00015018561
cricetulus_griseus_crigri ENSCGRG00000003336
cricetulus_griseus_chok1gshd ENSCGRG00001006711
mesocricetus_auratus ENSMAUG00000010818
microtus_ochrogaster ENSMOCG00000005692
peromyscus_maniculatus_bairdii ENSPEMG00000020321
nannospalax_galili ENSNGAG00000016366
jaculus_jaculus ENSJJAG00000011093
cavia_porcellus ENSCPOG00000002651
cavia_aperea ENSCAPG00000006210
octodon_degus ENSODEG00000012673
chinchilla_lanigera ENSCLAG00000007434
heterocephalus_glaber_male ENSHGLG00100000924
heterocephalus_glaber_female ENSHGLG00000012210
fukomys_damarensis ENSFDAG00000018509
oryctolagus_cuniculus ENSOCUG00000017632
ochotona_princeps ENSOPRG00000009455
pan_paniscus ENSPPAG00000036756
pan_troglodytes ENSPTRG00000017114
gorilla_gorilla ENSGGOG00000023955
