latimeria_chalumnae ENSLACG00000009999
xenopus_tropicalis ENSXETG00000001936
sphenodon_punctatus ENSSPUG00000005021
sphenodon_punctatus ENSSPUG00000005035
anolis_carolinensis ENSACAG00000008423
pogona_vitticeps ENSPVIG00000003743
salvator_merianae ENSSMRG00000016913
calidris_pygmaea ENSCPGG00000011598
calidris_pugnax ENSCPUG00000008485
melopsittacus_undulatus ENSMUNG00000010655
taeniopygia_guttata ENSTGUG00000010864
lonchura_striata_domestica ENSLSDG00000000714
serinus_canaria ENSSCAG00000014734
zonotrichia_albicollis ENSZALG00000012488
junco_hyemalis ENSJHYG00000000565
ficedula_albicollis ENSFALG00000010197
parus_major ENSPMJG00000016807
cyanistes_caeruleus ENSCCEG00000024059
manacus_vitellinus ENSMVIG00005015313
lepidothrix_coronata ENSLCOG00000011760
anser_brachyrhynchus ENSABRG00000013597
anas_platyrhynchos_platyrhynchos ENSAPLG00000000600
gallus_gallus ENSGALG00000015939
coturnix_japonica ENSCJPG00005006741
meleagris_gallopavo ENSMGAG00000013179
numida_meleagris ENSNMEG00000002245
apteryx_owenii ENSAOWG00000007200
apteryx_rowi ENSARWG00000012400
apteryx_haastii ENSAHAG00000001502
apteryx_rowi ENSARWG00000012401
nothoprocta_perdicaria ENSNPEG00000000461
dromaius_novaehollandiae ENSDNVG00000011870
crocodylus_porosus ENSCPRG00005000344
crocodylus_porosus ENSCPRG00005000350
chelonoidis_abingdonii ENSCABG00000000167
chelonoidis_abingdonii ENSCABG00000000171
chrysemys_picta_bellii ENSCPBG00000001406
chrysemys_picta_bellii ENSCPBG00000001431
pelodiscus_sinensis ENSPSIG00000012960
gopherus_agassizii ENSGAGG00000011768
petromyzon_marinus ENSPMAG00000007812
phascolarctos_cinereus ENSPCIG00000026506
notamacropus_eugenii ENSMEUG00000014565
sarcophilus_harrisii ENSSHAG00000010329
monodelphis_domestica ENSMODG00000009601
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029485
mus_spicilegus ENSMSIG00000018715
mus_musculus ENSMUSG00000054474
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028480
mus_pahari MGP_PahariEiJ_G0022216
rattus_norvegicus ENSRNOG00000006508
meriones_unguiculatus ENSMUGG00000018487
microtus_ochrogaster ENSMOCG00000020595
peromyscus_maniculatus_bairdii ENSPEMG00000014795
cricetulus_griseus_crigri ENSCGRG00000017751
cricetulus_griseus_chok1gshd ENSCGRG00001013547
cricetulus_griseus_crigri-picr ENSCGRG00015018054
mesocricetus_auratus ENSMAUG00000000713
nannospalax_galili ENSNGAG00000017814
jaculus_jaculus ENSJJAG00000023427
chinchilla_lanigera ENSCLAG00000007974
octodon_degus ENSODEG00000003914
cavia_aperea ENSCAPG00000010128
cavia_porcellus ENSCPOG00000006826
heterocephalus_glaber_female ENSHGLG00000007187
heterocephalus_glaber_male ENSHGLG00100007572
fukomys_damarensis ENSFDAG00000012629
castor_canadensis ENSCCNG00000025500
dipodomys_ordii ENSDORG00000005981
oryctolagus_cuniculus ENSOCUG00000028091
ochotona_princeps ENSOPRG00000012828
carlito_syrichta ENSTSYG00000032679
pteropus_vampyrus ENSPVAG00000013573
myotis_lucifugus ENSMLUG00000005026
equus_caballus ENSECAG00000013415
equus_asinus_asinus ENSEASG00005001787
capra_hircus ENSCHIG00000020314
ovis_aries ENSOARG00000020762
bos_mutus ENSBMUG00000001679
bos_taurus ENSBTAG00000004364
bison_bison_bison ENSBBBG00000009072
tursiops_truncatus ENSTTRG00000014534
vicugna_pacos ENSVPAG00000009799
sus_scrofa ENSSSCG00000025106
ursus_maritimus ENSUMAG00000008211
