apteryx_rowi ENSARWG00000012760
apteryx_haastii ENSAHAG00000008089
apteryx_owenii ENSAOWG00000016450
dromaius_novaehollandiae ENSDNVG00000000305
nothoprocta_perdicaria ENSNPEG00000006422
taeniopygia_guttata ENSTGUG00000006547
lonchura_striata_domestica ENSLSDG00000000916
serinus_canaria ENSSCAG00000005187
junco_hyemalis ENSJHYG00000015523
zonotrichia_albicollis ENSZALG00000011490
ficedula_albicollis ENSFALG00000007518
parus_major ENSPMJG00000000938
cyanistes_caeruleus ENSCCEG00000014953
lepidothrix_coronata ENSLCOG00000015280
manacus_vitellinus ENSMVIG00005009632
melopsittacus_undulatus ENSMUNG00000014921
calidris_pygmaea ENSCPGG00000003847
calidris_pugnax ENSCPUG00000011437
anser_brachyrhynchus ENSABRG00000003760
anas_platyrhynchos_platyrhynchos ENSAPLG00000012564
gallus_gallus ENSGALG00000042415
meleagris_gallopavo ENSMGAG00000000999
coturnix_japonica ENSCJPG00005002316
numida_meleagris ENSNMEG00000016734
crocodylus_porosus ENSCPRG00005002501
chelonoidis_abingdonii ENSCABG00000009569
gopherus_agassizii ENSGAGG00000017361
chrysemys_picta_bellii ENSCPBG00000011968
pelodiscus_sinensis ENSPSIG00000011625
pogona_vitticeps ENSPVIG00000019210
anolis_carolinensis ENSACAG00000007409
notechis_scutatus ENSNSUG00000017982
salvator_merianae ENSSMRG00000001009
sphenodon_punctatus ENSSPUG00000003957
notamacropus_eugenii ENSMEUG00000016568
phascolarctos_cinereus ENSPCIG00000027208
sarcophilus_harrisii ENSSHAG00000009973
monodelphis_domestica ENSMODG00000013389
pan_paniscus ENSPPAG00000032542
pan_troglodytes ENSPTRG00000008133
homo_sapiens ENSG00000125124
gorilla_gorilla ENSGGOG00000016051
pongo_abelii ENSPPYG00000007368
nomascus_leucogenys ENSNLEG00000002099
macaca_nemestrina ENSMNEG00000008390
macaca_mulatta ENSMMUG00000013268
macaca_fascicularis ENSMFAG00000032963
papio_anubis ENSPANG00000024569
cercocebus_atys ENSCATG00000038814
theropithecus_gelada ENSTGEG00000024407
mandrillus_leucophaeus ENSMLEG00000038488
chlorocebus_sabaeus ENSCSAG00000005126
piliocolobus_tephrosceles ENSPTEG00000022675
colobus_angolensis_palliatus ENSCANG00000040831
rhinopithecus_roxellana ENSRROG00000039942
rhinopithecus_bieti ENSRBIG00000039891
cebus_capucinus ENSCCAG00000033357
saimiri_boliviensis_boliviensis ENSSBOG00000024366
callithrix_jacchus ENSCJAG00000012681
aotus_nancymaae ENSANAG00000028155
carlito_syrichta ENSTSYG00000014606
prolemur_simus ENSPSMG00000016019
propithecus_coquereli ENSPCOG00000021685
microcebus_murinus ENSMICG00000003876
otolemur_garnettii ENSOGAG00000014898
tupaia_belangeri ENSTBEG00000008281
dipodomys_ordii ENSDORG00000005133
castor_canadensis ENSCCNG00000027790
cricetulus_griseus_crigri-picr ENSCGRG00015028013
cricetulus_griseus_chok1gshd ENSCGRG00001024032
cricetulus_griseus_crigri ENSCGRG00000015727
microtus_ochrogaster ENSMOCG00000021993
peromyscus_maniculatus_bairdii ENSPEMG00000000463
mus_musculus ENSMUSG00000031755
mus_spicilegus ENSMSIG00000002588
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032509
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031390
mus_pahari MGP_PahariEiJ_G0022989
rattus_norvegicus ENSRNOG00000019020
meriones_unguiculatus ENSMUGG00000019342
nannospalax_galili ENSNGAG00000013075
jaculus_jaculus ENSJJAG00000020903
chinchilla_lanigera ENSCLAG00000007280
octodon_degus ENSODEG00000017368
cavia_porcellus ENSCPOG00000003708
cavia_aperea ENSCAPG00000017955
heterocephalus_glaber_female ENSHGLG00000018508
heterocephalus_glaber_male ENSHGLG00100018064
fukomys_damarensis ENSFDAG00000009460
ictidomys_tridecemlineatus ENSSTOG00000005878
spermophilus_dauricus ENSSDAG00000019879
urocitellus_parryii ENSUPAG00010013236
marmota_marmota_marmota ENSMMMG00000011004
oryctolagus_cuniculus ENSOCUG00000017254
ochotona_princeps ENSOPRG00000006711
erinaceus_europaeus ENSEEUG00000003526
sorex_araneus ENSSARG00000006541
equus_caballus ENSECAG00000010270
equus_asinus_asinus ENSEASG00005004890
pteropus_vampyrus ENSPVAG00000014586
myotis_lucifugus ENSMLUG00000004994
ursus_maritimus ENSUMAG00000001283
ursus_americanus ENSUAMG00000016949
ailuropoda_melanoleuca ENSAMEG00000016666
mustela_putorius_furo ENSMPUG00000003507
neovison_vison ENSNVIG00000016497
canis_lupus_dingo ENSCAFG00020005292
canis_lupus_familiaris ENSCAFG00000009127
vulpes_vulpes ENSVVUG00000021794
panthera_tigris_altaica ENSPTIG00000021732
panthera_pardus ENSPPRG00000022674
felis_catus ENSFCAG00000008671
bos_mutus ENSBMUG00000021970
bos_taurus ENSBTAG00000014923
bison_bison_bison ENSBBBG00000009325
ovis_aries ENSOARG00000018388
capra_hircus ENSCHIG00000020676
tursiops_truncatus ENSTTRG00000013547
sus_scrofa ENSSSCG00000025417
vicugna_pacos ENSVPAG00000003704
dasypus_novemcinctus ENSDNOG00000007422
choloepus_hoffmanni ENSCHOG00000012185
procavia_capensis ENSPCAG00000002166
echinops_telfairi ENSETEG00000005975
loxodonta_africana ENSLAFG00000017318
ornithorhynchus_anatinus ENSOANG00000002092
ornithorhynchus_anatinus ENSOANG00000028289
xenopus_tropicalis ENSXETG00000020021
latimeria_chalumnae ENSLACG00000014995
scleropages_formosus ENSSFOG00015013669
paramormyrops_kingsleyae ENSPKIG00000002095
tetraodon_nigroviridis ENSTNIG00000018707
takifugu_rubripes ENSTRUG00000022891
mola_mola ENSMMOG00000019673
periophthalmus_magnuspinnatus ENSPMGG00000002158
hippocampus_comes ENSHCOG00000015598
cynoglossus_semilaevis ENSCSEG00000021224
monopterus_albus ENSMALG00000008853
mastacembelus_armatus ENSMAMG00000016450
anabas_testudineus ENSATEG00000012766
seriola_dumerili ENSSDUG00000021555
seriola_lalandi_dorsalis ENSSLDG00000014672
scophthalmus_maximus ENSSMAG00000013760
amphiprion_ocellaris ENSAOCG00000002852
amphiprion_percula ENSAPEG00000022300
acanthochromis_polyacanthus ENSAPOG00000001118
stegastes_partitus ENSSPAG00000021943
maylandia_zebra ENSMZEG00005016240
astatotilapia_calliptera ENSACLG00000014001
haplochromis_burtoni ENSHBUG00000001788
