drosophila_melanogaster FBgn0034186
caenorhabditis_elegans_strain_n2 WBGene00014114
tetraodon_nigroviridis ENSTNIG00000013258
takifugu_rubripes ENSTRUG00000012073
mola_mola ENSMMOG00000002457
gasterosteus_aculeatus ENSGACG00000015188
labrus_bergylta ENSLBEG00000021897
seriola_dumerili ENSSDUG00000018401
seriola_lalandi_dorsalis ENSSLDG00000013417
scophthalmus_maximus ENSSMAG00000000067
mastacembelus_armatus ENSMAMG00000020802
monopterus_albus ENSMALG00000002867
anabas_testudineus ENSATEG00000011004
xiphophorus_maculatus ENSXMAG00000004413
xiphophorus_couchianus ENSXCOG00000020611
poecilia_mexicana ENSPMEG00000004797
poecilia_latipinna ENSPLAG00000011875
poecilia_formosa ENSPFOG00000008683
poecilia_reticulata ENSPREG00000018422
gambusia_affinis ENSGAFG00000002852
fundulus_heteroclitus ENSFHEG00000019622
cyprinodon_variegatus ENSCVAG00000003319
kryptolebias_marmoratus ENSKMAG00000011925
oryzias_latipes ENSORLG00000002865
oryzias_latipes_asm223469v1 ENSORLG00015003154
oryzias_latipes ENSORLG00020017064
oryzias_melastigma ENSOMEG00000022536
amphiprion_ocellaris ENSAOCG00000024580
amphiprion_percula ENSAPEG00000011007
acanthochromis_polyacanthus ENSAPOG00000012620
stegastes_partitus ENSSPAG00000008425
maylandia_zebra ENSMZEG00005018974
astatotilapia_calliptera ENSACLG00000006496
pundamilia_nyererei ENSPNYG00000022430
haplochromis_burtoni ENSHBUG00000001999
oreochromis_niloticus ENSONIG00000003781
neolamprologus_brichardi ENSNBRG00000015155
amphilophus_citrinellus ENSACIG00000024398
cynoglossus_semilaevis ENSCSEG00000004069
hippocampus_comes ENSHCOG00000012707
periophthalmus_magnuspinnatus ENSPMGG00000004973
gadus_morhua ENSGMOG00000015640
esox_lucius ENSELUG00000012293
pygocentrus_nattereri ENSPNAG00000009885
astyanax_mexicanus ENSAMXG00000009403
ictalurus_punctatus ENSIPUG00000006418
danio_rerio ENSDARG00000043247
paramormyrops_kingsleyae ENSPKIG00000003724
scleropages_formosus ENSSFOG00015023009
lepisosteus_oculatus ENSLOCG00000005238
apteryx_rowi ENSARWG00000010149
apteryx_owenii ENSAOWG00000014403
apteryx_haastii ENSAHAG00000007823
dromaius_novaehollandiae ENSDNVG00000002904
nothoprocta_perdicaria ENSNPEG00000006834
gallus_gallus ENSGALG00000007958
meleagris_gallopavo ENSMGAG00000006840
coturnix_japonica ENSCJPG00005006185
numida_meleagris ENSNMEG00000019311
anas_platyrhynchos_platyrhynchos ENSAPLG00000016020
anser_brachyrhynchus ENSABRG00000012719
manacus_vitellinus ENSMVIG00005018040
lepidothrix_coronata ENSLCOG00000006931
lonchura_striata_domestica ENSLSDG00000001023
taeniopygia_guttata ENSTGUG00000010631
serinus_canaria ENSSCAG00000003067
junco_hyemalis ENSJHYG00000007953
zonotrichia_albicollis ENSZALG00000013511
ficedula_albicollis ENSFALG00000004303
cyanistes_caeruleus ENSCCEG00000014192
parus_major ENSPMJG00000000637
calidris_pugnax ENSCPUG00000008353
calidris_pygmaea ENSCPGG00000011319
melopsittacus_undulatus ENSMUNG00000015229
crocodylus_porosus ENSCPRG00005009426
chelonoidis_abingdonii ENSCABG00000007200
gopherus_agassizii ENSGAGG00000013516
chrysemys_picta_bellii ENSCPBG00000021886
pelodiscus_sinensis ENSPSIG00000015691
pogona_vitticeps ENSPVIG00000004198
anolis_carolinensis ENSACAG00000013909
notechis_scutatus ENSNSUG00000013843
salvator_merianae ENSSMRG00000019846
sphenodon_punctatus ENSSPUG00000019210
sus_scrofa ENSSSCG00000016070
vicugna_pacos ENSVPAG00000004958
capra_hircus ENSCHIG00000016485
ovis_aries ENSOARG00000014975
bos_mutus ENSBMUG00000009649
bos_taurus ENSBTAG00000007779
bison_bison_bison ENSBBBG00000002934
tursiops_truncatus ENSTTRG00000003409
equus_asinus_asinus ENSEASG00005020250
equus_caballus ENSECAG00000014763
pteropus_vampyrus ENSPVAG00000004898
canis_lupus_familiaris ENSCAFG00000010723
canis_lupus_dingo ENSCAFG00020004945
vulpes_vulpes ENSVVUG00000025988
mustela_putorius_furo ENSMPUG00000007764
neovison_vison ENSNVIG00000010824
ursus_maritimus ENSUMAG00000020787
ursus_americanus ENSUAMG00000016197
ailuropoda_melanoleuca ENSAMEG00000013925
