calidris_pygmaea ENSCPGG00000013385
calidris_pugnax ENSCPUG00000008754
melopsittacus_undulatus ENSMUNG00000004027
parus_major ENSPMJG00000006085
cyanistes_caeruleus ENSCCEG00000002583
ficedula_albicollis ENSFALG00000003397
lonchura_striata ENSLSDG00000017364
taeniopygia_guttata ENSTGUG00000000007
serinus_canaria ENSSCAG00000002915
junco_hyemalis ENSJHYG00000007389
zonotrichia_albicollis ENSZALG00000015747
manacus_vitellinus ENSMVIG00005017874
lepidothrix_coronata ENSLCOG00000010105
anser_brachyrhynchus ENSABRG00000016921
anas_platyrhynchos ENSAPLG00000012954
gallus_gallus ENSGALG00000007663
coturnix_japonica ENSCJPG00005020867
meleagris_gallopavo ENSMGAG00000009737
numida_meleagris ENSNMEG00000000850
apteryx_owenii ENSAOWG00000006250
apteryx_haastii ENSAHAG00000003723
apteryx_rowi ENSARWG00000000522
dromaius_novaehollandiae ENSDNVG00000011965
nothoprocta_perdicaria ENSNPEG00000005195
crocodylus_porosus ENSCPRG00005015081
chelonoidis_abingdonii ENSCABG00000012820
gopherus_agassizii ENSGAGG00000024664
chrysemys_picta ENSCPBG00000022055
pelodiscus_sinensis ENSPSIG00000010213
sphenodon_punctatus ENSSPUG00000003241
sphenodon_punctatus ENSSPUG00000003215
pogona_vitticeps ENSPVIG00000024906
anolis_carolinensis ENSACAG00000007076
notechis_scutatus ENSNSUG00000006895
salvator_merianae ENSSMRG00000007262
vombatus_ursinus ENSVURG00010009214
phascolarctos_cinereus ENSPCIG00000015954
notamacropus_eugenii ENSMEUG00000001813
sarcophilus_harrisii ENSSHAG00000011820
monodelphis_domestica ENSMODG00000012144
chinchilla_lanigera ENSCLAG00000007430
octodon_degus ENSODEG00000004339
cavia_porcellus ENSCPOG00000002353
cavia_aperea ENSCAPG00000007443
heterocephalus_glaber ENSHGLG00000004783
heterocephalus_glaber ENSHGLG00100015892
fukomys_damarensis ENSFDAG00000015048
spermophilus_dauricus ENSSDAG00000016955
ictidomys_tridecemlineatus ENSSTOG00000008711
marmota_marmota ENSMMMG00000009533
urocitellus_parryii ENSUPAG00010022021
castor_canadensis ENSCCNG00000026298
dipodomys_ordii ENSDORG00000002168
microtus_ochrogaster ENSMOCG00000017070
peromyscus_maniculatus ENSPEMG00000011691
cricetulus_griseus ENSCGRG00001016750
cricetulus_griseus ENSCGRG00000000099
cricetulus_griseus ENSCGRG00000009515
cricetulus_griseus ENSCGRG00015002184
mesocricetus_auratus ENSMAUG00000018465
mus_spicilegus ENSMSIG00000010592
mus_musculus ENSMUSG00000038773
mus_spretus MGP_SPRETEiJ_G0023011
mus_caroli MGP_CAROLIEiJ_G0022099
mus_pahari MGP_PahariEiJ_G0018833
rattus_norvegicus ENSRNOG00000050200
meriones_unguiculatus ENSMUGG00000022726
nannospalax_galili ENSNGAG00000016085
jaculus_jaculus ENSJJAG00000017875
oryctolagus_cuniculus ENSOCUG00000008421
ochotona_princeps ENSOPRG00000016396
pan_troglodytes ENSPTRG00000017286
pan_paniscus ENSPPAG00000038558
homo_sapiens ENSG00000120733
gorilla_gorilla ENSGGOG00000000833
pongo_abelii ENSPPYG00000015827
piliocolobus_tephrosceles ENSPTEG00000032206
rhinopithecus_bieti ENSRBIG00000038850
papio_anubis ENSPANG00000006996
theropithecus_gelada ENSTGEG00000023317
macaca_mulatta ENSMMUG00000000455
macaca_fascicularis ENSMFAG00000042919
macaca_nemestrina ENSMNEG00000027089
cercocebus_atys ENSCATG00000040655
chlorocebus_sabaeus ENSCSAG00000013123
mandrillus_leucophaeus ENSMLEG00000029188
rhinopithecus_roxellana ENSRROG00000043187
colobus_angolensis ENSCANG00000032484
nomascus_leucogenys ENSNLEG00000008928
cebus_capucinus ENSCCAG00000031245
saimiri_boliviensis ENSSBOG00000024332
callithrix_jacchus ENSCJAG00000006510
aotus_nancymaae ENSANAG00000033645
carlito_syrichta ENSTSYG00000005034
prolemur_simus ENSPSMG00000006558
microcebus_murinus ENSMICG00000001706
propithecus_coquereli ENSPCOG00000014700
otolemur_garnettii ENSOGAG00000009007
tupaia_belangeri ENSTBEG00000000337
pteropus_vampyrus ENSPVAG00000008349
myotis_lucifugus ENSMLUG00000016818
equus_caballus ENSECAG00000018062
equus_asinus ENSEASG00005020793
capra_hircus ENSCHIG00000025592
ovis_aries ENSOARG00000016394
bos_indicus ENSBIXG00000026106
bos_indicus ENSBIXG00005012582
bos_taurus ENSBTAG00000010063
bos_mutus ENSBMUG00000025951
bison_bison ENSBBBG00000005508
tursiops_truncatus ENSTTRG00000005475
sus_scrofa ENSSSCG00000014331
vicugna_pacos ENSVPAG00000006329
ursus_americanus ENSUAMG00000000316
ursus_maritimus ENSUMAG00000016199
ailuropoda_melanoleuca ENSAMEG00000016526
neovison_vison ENSNVIG00000014761
mustela_putorius ENSMPUG00000009408
canis_lupus ENSCAFG00020010386
canis_lupus ENSCAFG00000001233
vulpes_vulpes ENSVVUG00000018130
panthera_pardus ENSPPRG00000017383
panthera_tigris ENSPTIG00000010625
felis_catus ENSFCAG00000001715
vulpes_vulpes ENSVVUG00000018024
erinaceus_europaeus ENSEEUG00000010695
sorex_araneus ENSSARG00000009412
dasypus_novemcinctus ENSDNOG00000011793
choloepus_hoffmanni ENSCHOG00000002368
loxodonta_africana ENSLAFG00000001519
procavia_capensis ENSPCAG00000005418
echinops_telfairi ENSETEG00000020297
ornithorhynchus_anatinus ENSOANG00000002089
ornithorhynchus_anatinus ENSOANG00000022286
cyanistes_caeruleus ENSCCEG00000005442
xenopus_tropicalis ENSXETG00000020347
latimeria_chalumnae ENSLACG00000017604
lates_calcarifer ENSLCAG00010005055
lates_calcarifer ENSLCAG00010005058
scophthalmus_maximus ENSSMAG00000004038
cynoglossus_semilaevis ENSCSEG00000011722
seriola_dumerili ENSSDUG00000004926
seriola_lalandi ENSSLDG00000005377
lates_calcarifer ENSLCAG00010005047
periophthalmus_magnuspinnatus ENSPMGG00000013516
monopterus_albus ENSMALG00000015205
mastacembelus_armatus ENSMAMG00000008180
anabas_testudineus ENSATEG00000006555
betta_splendens ENSBSLG00000010885
gambusia_affinis ENSGAFG00000008260
xiphophorus_maculatus ENSXMAG00000008990
poecilia_formosa ENSPFOG00000008703
poecilia_latipinna ENSPLAG00000009268
poecilia_mexicana ENSPMEG00000019869
poecilia_reticulata ENSPREG00000004195
cyprinodon_variegatus ENSCVAG00000019622
fundulus_heteroclitus ENSFHEG00000012951
kryptolebias_marmoratus ENSKMAG00000005392
oryzias_latipes ENSORLG00020011926
oryzias_latipes ENSORLG00000005430
oryzias_latipes ENSORLG00015001844
oryzias_melastigma ENSOMEG00000006106
gouania_willdenowi ENSGWIG00000012998
parambassis_ranga ENSPRNG00000008315
haplochromis_burtoni ENSHBUG00000002398
astatotilapia_calliptera ENSACLG00000007660
maylandia_zebra ENSMZEG00005012372
pundamilia_nyererei ENSPNYG00000000298
neolamprologus_brichardi ENSNBRG00000011731
oreochromis_niloticus ENSONIG00000012966
amphilophus_citrinellus ENSACIG00000017576
amphiprion_ocellaris ENSAOCG00000000758
amphiprion_percula ENSAPEG00000017737
acanthochromis_polyacanthus ENSAPOG00000008657
stegastes_partitus ENSSPAG00000013932
gasterosteus_aculeatus ENSGACG00000018131
cottoperca_gobio ENSCGOG00000002549
labrus_bergylta ENSLBEG00000005080
tetraodon_nigroviridis ENSTNIG00000010516
takifugu_rubripes ENSTRUG00000000867
mola_mola ENSMMOG00000004184
larimichthys_crocea ENSLCRG00005014291
hippocampus_comes ENSHCOG00000015205
periophthalmus_magnuspinnatus ENSPMGG00000013522
periophthalmus_magnuspinnatus ENSPMGG00000013518
haplochromis_burtoni ENSHBUG00000013624
gadus_morhua ENSGMOG00000000925
hucho_hucho ENSHHUG00000018800
hucho_hucho ENSHHUG00000011401
esox_lucius ENSELUG00000015328
denticeps_clupeoides ENSDCDG00000021553
denticeps_clupeoides ENSDCDG00000016307
clupea_harengus ENSCHAG00000014832
astyanax_mexicanus ENSAMXG00000016029
astyanax_mexicanus ENSAMXG00005015731
pygocentrus_nattereri ENSPNAG00000003943
electrophorus_electricus ENSEEEG00000014784
ictalurus_punctatus ENSIPUG00000015252
danio_rerio ENSDARG00000062267
paramormyrops_kingsleyae ENSPKIG00000008992
scleropages_formosus ENSSFOG00015015724
lepisosteus_oculatus ENSLOCG00000009551
erpetoichthys_calabaricus ENSECRG00000015437
callorhinchus_milii ENSCMIG00000019302
petromyzon_marinus ENSPMAG00000006342
eptatretus_burgeri ENSEBUG00000015005
