gopherus_agassizii ENSGAGG00000015942
chrysemys_picta_bellii ENSCPBG00000008289
pelodiscus_sinensis ENSPSIG00000010378
anser_brachyrhynchus ENSABRG00000000268
nothoprocta_perdicaria ENSNPEG00000014710
crocodylus_porosus ENSCPRG00005000093
meleagris_gallopavo ENSMGAG00000006502
gallus_gallus ENSGALG00000010661
apteryx_haastii ENSAHAG00000004336
apteryx_owenii ENSAOWG00000008366
apteryx_rowi ENSARWG00000018278
lepidothrix_coronata ENSLCOG00000000645
manacus_vitellinus ENSMVIG00005012612
taeniopygia_guttata ENSTGUG00000006573
anas_platyrhynchos_platyrhynchos ENSAPLG00000016955
coturnix_japonica ENSCJPG00005009613
calidris_pugnax ENSCPUG00000015384
apteryx_haastii ENSAHAG00000004339
apteryx_owenii ENSAOWG00000008372
apteryx_rowi ENSARWG00000018279
dromaius_novaehollandiae ENSDNVG00000001149
melopsittacus_undulatus ENSMUNG00000001388
calidris_pygmaea ENSCPGG00000012323
numida_meleagris ENSNMEG00000014515
junco_hyemalis ENSJHYG00000009737
zonotrichia_albicollis ENSZALG00000011674
ficedula_albicollis ENSFALG00000011643
serinus_canaria ENSSCAG00000010003
lonchura_striata_domestica ENSLSDG00000009735
parus_major ENSPMJG00000002066
cyanistes_caeruleus ENSCCEG00000002314
lepidothrix_coronata ENSLCOG00000000647
manacus_vitellinus ENSMVIG00005012611
chelonoidis_abingdonii ENSCABG00000013836
pogona_vitticeps ENSPVIG00000000608
anolis_carolinensis ENSACAG00000006976
notechis_scutatus ENSNSUG00000009664
salvator_merianae ENSSMRG00000009609
sphenodon_punctatus ENSSPUG00000014619
erinaceus_europaeus ENSEEUG00000008701
sorex_araneus ENSSARG00000014098
equus_asinus_asinus ENSEASG00005018444
equus_caballus ENSECAG00000015905
echinops_telfairi ENSETEG00000000669
pteropus_vampyrus ENSPVAG00000012656
myotis_lucifugus ENSMLUG00000009951
ursus_maritimus ENSUMAG00000021312
ursus_americanus ENSUAMG00000016685
ailuropoda_melanoleuca ENSAMEG00000008216
neovison_vison ENSNVIG00000004709
mustela_putorius_furo ENSMPUG00000011042
canis_lupus_familiaris ENSCAFG00000007890
canis_lupus_dingo ENSCAFG00020002238
vulpes_vulpes ENSVVUG00000013201
panthera_pardus ENSPPRG00000012146
panthera_tigris_altaica ENSPTIG00000012665
felis_catus ENSFCAG00000026739
capra_hircus ENSCHIG00000021180
ovis_aries ENSOARG00000007148
bos_taurus ENSBTAG00000000957
bos_mutus ENSBMUG00000001581
bison_bison_bison ENSBBBG00000001026
tursiops_truncatus ENSTTRG00000009839
sus_scrofa ENSSSCG00000015779
vicugna_pacos ENSVPAG00000005741
castor_canadensis ENSCCNG00000029830
castor_canadensis ENSCCNG00000029442
dipodomys_ordii ENSDORG00000015273
mus_spicilegus ENSMSIG00000030940
mus_musculus ENSMUSG00000038069
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032158
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031044
mus_pahari MGP_PahariEiJ_G0021510
rattus_norvegicus ENSRNOG00000022736
meriones_unguiculatus ENSMUGG00000010645
cricetulus_griseus_crigri-picr ENSCGRG00015020737
cricetulus_griseus_crigri ENSCGRG00000016674
cricetulus_griseus_chok1gshd ENSCGRG00001016194
microtus_ochrogaster ENSMOCG00000016713
peromyscus_maniculatus_bairdii ENSPEMG00000026992
nannospalax_galili ENSNGAG00000000929
jaculus_jaculus ENSJJAG00000000248
urocitellus_parryii ENSUPAG00010002169
