pogona_vitticeps ENSPVIG00000003192
anolis_carolinensis ENSACAG00000011088
notechis_scutatus ENSNSUG00000003963
salvator_merianae ENSSMRG00000014360
sphenodon_punctatus ENSSPUG00000002518
apteryx_haastii ENSAHAG00000012996
apteryx_owenii ENSAOWG00000005971
apteryx_rowi ENSARWG00000016609
dromaius_novaehollandiae ENSDNVG00000007195
nothoprocta_perdicaria ENSNPEG00000012788
anser_brachyrhynchus ENSABRG00000016840
anas_platyrhynchos_platyrhynchos ENSAPLG00000007181
meleagris_gallopavo ENSMGAG00000004972
gallus_gallus ENSGALG00000006387
coturnix_japonica ENSCJPG00005003177
numida_meleagris ENSNMEG00000007513
calidris_pygmaea ENSCPGG00000005049
calidris_pugnax ENSCPUG00000019207
crocodylus_porosus ENSCPRG00005005370
chelonoidis_abingdonii ENSCABG00000013638
gopherus_agassizii ENSGAGG00000014419
chrysemys_picta_bellii ENSCPBG00000018218
pelodiscus_sinensis ENSPSIG00000017150
phascolarctos_cinereus ENSPCIG00000027952
notamacropus_eugenii ENSMEUG00000004633
sarcophilus_harrisii ENSSHAG00000017594
monodelphis_domestica ENSMODG00000005073
choloepus_hoffmanni ENSCHOG00000013196
dasypus_novemcinctus ENSDNOG00000024887
homo_sapiens ENSG00000105982
gorilla_gorilla ENSGGOG00000004368
pan_paniscus ENSPPAG00000041833
pan_troglodytes ENSPTRG00000019914
pongo_abelii ENSPPYG00000018220
rhinopithecus_bieti ENSRBIG00000034506
rhinopithecus_roxellana ENSRROG00000033188
colobus_angolensis_palliatus ENSCANG00000033594
papio_anubis ENSPANG00000021592
theropithecus_gelada ENSTGEG00000007068
mandrillus_leucophaeus ENSMLEG00000035860
cercocebus_atys ENSCATG00000034165
macaca_fascicularis ENSMFAG00000002920
macaca_nemestrina ENSMNEG00000045411
macaca_mulatta ENSMMUG00000011748
chlorocebus_sabaeus ENSCSAG00000006474
nomascus_leucogenys ENSNLEG00000000197
piliocolobus_tephrosceles ENSPTEG00000038114
