drosophila_melanogaster FBgn0040370
caenorhabditis_elegans_strain_n2 WBGene00008382
scleropages_formosus ENSSFOG00015008777
paramormyrops_kingsleyae ENSPKIG00000013103
scophthalmus_maximus ENSSMAG00000000565
takifugu_rubripes ENSTRUG00000014876
mastacembelus_armatus ENSMAMG00000007185
monopterus_albus ENSMALG00000019006
anabas_testudineus ENSATEG00000005359
seriola_dumerili ENSSDUG00000015016
seriola_dumerili ENSSDUG00000015024
seriola_dumerili ENSSDUG00000009389
seriola_lalandi_dorsalis ENSSLDG00000016267
maylandia_zebra ENSMZEG00005013489
pundamilia_nyererei ENSPNYG00000006613
astatotilapia_calliptera ENSACLG00000004281
haplochromis_burtoni ENSHBUG00000015371
oreochromis_niloticus ENSONIG00000000178
amphilophus_citrinellus ENSACIG00000023701
amphiprion_ocellaris ENSAOCG00000022931
amphiprion_percula ENSAPEG00000011147
acanthochromis_polyacanthus ENSAPOG00000019479
stegastes_partitus ENSSPAG00000002349
labrus_bergylta ENSLBEG00000008774
esox_lucius ENSELUG00000016594
danio_rerio ENSDARG00000058464
ictalurus_punctatus ENSIPUG00000001296
paramormyrops_kingsleyae ENSPKIG00000018772
scleropages_formosus ENSSFOG00015014367
lepisosteus_oculatus ENSLOCG00000018104
latimeria_chalumnae ENSLACG00000003581
anabas_testudineus ENSATEG00000004140
gasterosteus_aculeatus ENSGACG00000013429
maylandia_zebra ENSMZEG00005008494
astatotilapia_calliptera ENSACLG00000008549
pundamilia_nyererei ENSPNYG00000017710
haplochromis_burtoni ENSHBUG00000019875
neolamprologus_brichardi ENSNBRG00000001521
oreochromis_niloticus ENSONIG00000021194
amphilophus_citrinellus ENSACIG00000006211
amphiprion_ocellaris ENSAOCG00000013791
amphiprion_percula ENSAPEG00000014385
acanthochromis_polyacanthus ENSAPOG00000014798
stegastes_partitus ENSSPAG00000011401
oryzias_latipes ENSORLG00000000216
oryzias_latipes_asm223469v1 ENSORLG00015000609
oryzias_latipes ENSORLG00020011655
oryzias_melastigma ENSOMEG00000019524
takifugu_rubripes ENSTRUG00000025361
tetraodon_nigroviridis ENSTNIG00000011599
mola_mola ENSMMOG00000012444
labrus_bergylta ENSLBEG00000012589
scophthalmus_maximus ENSSMAG00000009101
cynoglossus_semilaevis ENSCSEG00000017910
seriola_lalandi_dorsalis ENSSLDG00000017618
seriola_dumerili ENSSDUG00000015982
monopterus_albus ENSMALG00000019233
mastacembelus_armatus ENSMAMG00000003285
fundulus_heteroclitus ENSFHEG00000016103
cyprinodon_variegatus ENSCVAG00000014662
xiphophorus_maculatus ENSXMAG00000022071
gambusia_affinis ENSGAFG00000006188
poecilia_formosa ENSPFOG00000020033
poecilia_mexicana ENSPMEG00000003690
poecilia_latipinna ENSPLAG00000006115
poecilia_reticulata ENSPREG00000015955
hippocampus_comes ENSHCOG00000015161
periophthalmus_magnuspinnatus ENSPMGG00000012580
gadus_morhua ENSGMOG00000019879
esox_lucius ENSELUG00000008706
scophthalmus_maximus ENSSMAG00000016456
cynoglossus_semilaevis ENSCSEG00000003581
poecilia_formosa ENSPFOG00000020516
poecilia_latipinna ENSPLAG00000003951
poecilia_mexicana ENSPMEG00000021391
poecilia_reticulata ENSPREG00000017010
xiphophorus_couchianus ENSXCOG00000013226
xiphophorus_maculatus ENSXMAG00000021609
gambusia_affinis ENSGAFG00000010126
cyprinodon_variegatus ENSCVAG00000004658
fundulus_heteroclitus ENSFHEG00000003385
kryptolebias_marmoratus ENSKMAG00000000984
oryzias_latipes ENSORLG00020019402
oryzias_latipes_asm223469v1 ENSORLG00015019530
oryzias_melastigma ENSOMEG00000010545
mola_mola ENSMMOG00000008860
monopterus_albus ENSMALG00000022582
mastacembelus_armatus ENSMAMG00000001194
labrus_bergylta ENSLBEG00000015867
takifugu_rubripes ENSTRUG00000022489
gasterosteus_aculeatus ENSGACG00000019357
pundamilia_nyererei ENSPNYG00000016378
haplochromis_burtoni ENSHBUG00000003805
maylandia_zebra ENSMZEG00005023931
astatotilapia_calliptera ENSACLG00000005453
oreochromis_niloticus ENSONIG00000021230
neolamprologus_brichardi ENSNBRG00000001118
amphilophus_citrinellus ENSACIG00000008211
acanthochromis_polyacanthus ENSAPOG00000013337
stegastes_partitus ENSSPAG00000021839
amphiprion_ocellaris ENSAOCG00000011925
amphiprion_percula ENSAPEG00000001236
anabas_testudineus ENSATEG00000004192
seriola_dumerili ENSSDUG00000020340
seriola_lalandi_dorsalis ENSSLDG00000002757
periophthalmus_magnuspinnatus ENSPMGG00000000859
hippocampus_comes ENSHCOG00000018554
esox_lucius ENSELUG00000008115
pygocentrus_nattereri ENSPNAG00000013210
astyanax_mexicanus ENSAMXG00000026081
ictalurus_punctatus ENSIPUG00000009704
danio_rerio ENSDARG00000099238
astyanax_mexicanus ENSAMXG00000026306
pygocentrus_nattereri ENSPNAG00000005318
ictalurus_punctatus ENSIPUG00000021888
scleropages_formosus ENSSFOG00015004613
paramormyrops_kingsleyae ENSPKIG00000007853
lepisosteus_oculatus ENSLOCG00000017761
calidris_pugnax ENSCPUG00000004055
calidris_pugnax ENSCPUG00000004057
calidris_pugnax ENSCPUG00000004053
calidris_pugnax ENSCPUG00000004052
calidris_pygmaea ENSCPGG00000002954
lepidothrix_coronata ENSLCOG00000013582
manacus_vitellinus ENSMVIG00005019023
parus_major ENSPMJG00000008309
cyanistes_caeruleus ENSCCEG00000011068
ficedula_albicollis ENSFALG00000000852
taeniopygia_guttata ENSTGUG00000007747
lonchura_striata_domestica ENSLSDG00000005934
serinus_canaria ENSSCAG00000003302
junco_hyemalis ENSJHYG00000011652
zonotrichia_albicollis ENSZALG00000011429
melopsittacus_undulatus ENSMUNG00000010349
anser_brachyrhynchus ENSABRG00000019052
anas_platyrhynchos_platyrhynchos ENSAPLG00000011602
meleagris_gallopavo ENSMGAG00000015409
coturnix_japonica ENSCJPG00005020656
gallus_gallus ENSGALG00000021552
numida_meleagris ENSNMEG00000015826
apteryx_haastii ENSAHAG00000001829
apteryx_owenii ENSAOWG00000011430
apteryx_rowi ENSARWG00000002560
dromaius_novaehollandiae ENSDNVG00000012324
nothoprocta_perdicaria ENSNPEG00000014281
crocodylus_porosus ENSCPRG00005007309
gopherus_agassizii ENSGAGG00000022039
chelonoidis_abingdonii ENSCABG00000008536
chrysemys_picta_bellii ENSCPBG00000027965
pelodiscus_sinensis ENSPSIG00000001290
pogona_vitticeps ENSPVIG00000019846
anolis_carolinensis ENSACAG00000016196
notechis_scutatus ENSNSUG00000015845
salvator_merianae ENSSMRG00000023140
sphenodon_punctatus ENSSPUG00000007369
xenopus_tropicalis ENSXETG00000019483
latimeria_chalumnae ENSLACG00000001282
eptatretus_burgeri ENSEBUG00000013908
eptatretus_burgeri ENSEBUG00000002782
petromyzon_marinus ENSPMAG00000010431
gopherus_agassizii ENSGAGG00000002511
chrysemys_picta_bellii ENSCPBG00000001961
salvator_merianae ENSSMRG00000016816
sarcophilus_harrisii ENSSHAG00000001594
monodelphis_domestica ENSMODG00000024743
xenopus_tropicalis ENSXETG00000010347
eptatretus_burgeri ENSEBUG00000004320
