phascolarctos_cinereus ENSPCIG00000016474
sarcophilus_harrisii ENSSHAG00000016809
monodelphis_domestica ENSMODG00000009805
monodelphis_domestica ENSMODG00000023423
ursus_americanus ENSUAMG00000024652
ursus_maritimus ENSUMAG00000004793
ailuropoda_melanoleuca ENSAMEG00000020121
neovison_vison ENSNVIG00000001345
mustela_putorius_furo ENSMPUG00000019320
canis_lupus_familiaris ENSCAFG00000018238
canis_lupus_dingo ENSCAFG00020023582
vulpes_vulpes ENSVVUG00000007540
panthera_tigris_altaica ENSPTIG00000006085
panthera_pardus ENSPPRG00000015925
felis_catus ENSFCAG00000024582
equus_caballus ENSECAG00000004664
equus_asinus_asinus ENSEASG00005002776
sorex_araneus ENSSARG00000010783
capra_hircus ENSCHIG00000026767
pteropus_vampyrus ENSPVAG00000001311
homo_sapiens ENSG00000164296
gorilla_gorilla ENSGGOG00000008920
pan_paniscus ENSPPAG00000008619
pan_troglodytes ENSPTRG00000049458
nomascus_leucogenys ENSNLEG00000010212
papio_anubis ENSPANG00000023729
theropithecus_gelada ENSTGEG00000002178
cercocebus_atys ENSCATG00000017990
macaca_mulatta ENSMMUG00000011553
macaca_fascicularis ENSMFAG00000028440
macaca_nemestrina ENSMNEG00000028353
mandrillus_leucophaeus ENSMLEG00000000354
chlorocebus_sabaeus ENSCSAG00000019718
colobus_angolensis_palliatus ENSCANG00000015006
piliocolobus_tephrosceles ENSPTEG00000019809
rhinopithecus_roxellana ENSRROG00000019927
rhinopithecus_bieti ENSRBIG00000023892
aotus_nancymaae ENSANAG00000023656
saimiri_boliviensis_boliviensis ENSSBOG00000032889
prolemur_simus ENSPSMG00000024090
urocitellus_parryii ENSUPAG00010013551
marmota_marmota_marmota ENSMMMG00000019320
ictidomys_tridecemlineatus ENSSTOG00000008758
spermophilus_dauricus ENSSDAG00000016436
procavia_capensis ENSPCAG00000016618
echinops_telfairi ENSETEG00000000734
vicugna_pacos ENSVPAG00000006121
