apteryx_haastii ENSAHAG00000001293
apteryx_rowi ENSARWG00000009631
dromaius_novaehollandiae ENSDNVG00000014589
nothoprocta_perdicaria ENSNPEG00000009647
lonchura_striata ENSLSDG00000004730
taeniopygia_guttata ENSTGUG00000016508
serinus_canaria ENSSCAG00000015218
zonotrichia_albicollis ENSZALG00000009972
junco_hyemalis ENSJHYG00000011159
parus_major ENSPMJG00000007633
cyanistes_caeruleus ENSCCEG00000021460
ficedula_albicollis ENSFALG00000010566
lepidothrix_coronata ENSLCOG00000008221
manacus_vitellinus ENSMVIG00005004297
calidris_pygmaea ENSCPGG00000009119
calidris_pugnax ENSCPUG00000008412
melopsittacus_undulatus ENSMUNG00000007130
meleagris_gallopavo ENSMGAG00000005506
coturnix_japonica ENSCJPG00005003018
gallus_gallus ENSGALG00000005200
numida_meleagris ENSNMEG00000015994
anser_brachyrhynchus ENSABRG00000003927
anas_platyrhynchos ENSAPLG00000011362
crocodylus_porosus ENSCPRG00005005435
gopherus_agassizii ENSGAGG00000012288
chelonoidis_abingdonii ENSCABG00000004366
chrysemys_picta ENSCPBG00000027092
pelodiscus_sinensis ENSPSIG00000003713
pogona_vitticeps ENSPVIG00000007303
anolis_carolinensis ENSACAG00000004732
notechis_scutatus ENSNSUG00000014093
salvator_merianae ENSSMRG00000012629
sphenodon_punctatus ENSSPUG00000014518
vombatus_ursinus ENSVURG00010018150
phascolarctos_cinereus ENSPCIG00000013388
notamacropus_eugenii ENSMEUG00000009124
sarcophilus_harrisii ENSSHAG00000014429
monodelphis_domestica ENSMODG00000016715
ornithorhynchus_anatinus ENSOANG00000003363
heterocephalus_glaber ENSHGLG00000005649
heterocephalus_glaber ENSHGLG00100006889
fukomys_damarensis ENSFDAG00000015889
octodon_degus ENSODEG00000003910
chinchilla_lanigera ENSCLAG00000005222
cavia_porcellus ENSCPOG00000009588
cavia_aperea ENSCAPG00000012143
castor_canadensis ENSCCNG00000015005
dipodomys_ordii ENSDORG00000016587
mus_musculus ENSMUSG00000039041
mus_musculus ENSMUSG00000042165
mus_spretus MGP_SPRETEiJ_G0025699
mus_caroli MGP_CAROLIEiJ_G0024776
mus_pahari MGP_PahariEiJ_G0026220
mus_pahari MGP_PahariEiJ_G0026221
rattus_norvegicus ENSRNOG00000055984
meriones_unguiculatus ENSMUGG00000015951
cricetulus_griseus ENSCGRG00001008593
cricetulus_griseus ENSCGRG00000013794
cricetulus_griseus ENSCGRG00015015645
mesocricetus_auratus ENSMAUG00000021991
microtus_ochrogaster ENSMOCG00000014522
peromyscus_maniculatus ENSPEMG00000020024
nannospalax_galili ENSNGAG00000001016
nannospalax_galili ENSNGAG00000022969
jaculus_jaculus ENSJJAG00000011363
urocitellus_parryii ENSUPAG00010008614
spermophilus_dauricus ENSSDAG00000006131
ictidomys_tridecemlineatus ENSSTOG00000002691
marmota_marmota ENSMMMG00000004549
callithrix_jacchus ENSCJAG00000033321
aotus_nancymaae ENSANAG00000031521
aotus_nancymaae ENSANAG00000022779
cebus_capucinus ENSCCAG00000027146
saimiri_boliviensis ENSSBOG00000026290
callithrix_jacchus ENSCJAG00000014274
pan_troglodytes ENSPTRG00000013704
pan_paniscus ENSPPAG00000025509
homo_sapiens ENSG00000130706
gorilla_gorilla ENSGGOG00000008457
pongo_abelii ENSPPYG00000011202
nomascus_leucogenys ENSNLEG00000015858
macaca_fascicularis ENSMFAG00000042099
macaca_nemestrina ENSMNEG00000025734
cercocebus_atys ENSCATG00000042561
mandrillus_leucophaeus ENSMLEG00000041503
theropithecus_gelada ENSTGEG00000010262
papio_anubis ENSPANG00000021463
chlorocebus_sabaeus ENSCSAG00000015796
piliocolobus_tephrosceles ENSPTEG00000000603
piliocolobus_tephrosceles ENSPTEG00000019333
colobus_angolensis ENSCANG00000028413
rhinopithecus_roxellana ENSRROG00000019480
rhinopithecus_bieti ENSRBIG00000032506
carlito_syrichta ENSTSYG00000026096
prolemur_simus ENSPSMG00000004265
prolemur_simus ENSPSMG00000015909
microcebus_murinus ENSMICG00000013395
propithecus_coquereli ENSPCOG00000021357
otolemur_garnettii ENSOGAG00000000941
equus_asinus ENSEASG00005023210
myotis_lucifugus ENSMLUG00000000322
vulpes_vulpes ENSVVUG00000015782
canis_lupus ENSCAFG00020000118
neovison_vison ENSNVIG00000021284
mustela_putorius ENSMPUG00000007782
ailuropoda_melanoleuca ENSAMEG00000017423
panthera_pardus ENSPPRG00000020760
panthera_tigris ENSPTIG00000012974
erinaceus_europaeus ENSEEUG00000015100
capra_hircus ENSCHIG00000015510
ovis_aries ENSOARG00000014094
bos_indicus ENSBIXG00000020422
bos_indicus ENSBIXG00005003573
bos_taurus ENSBTAG00000003058
bos_mutus ENSBMUG00000023715
bison_bison ENSBBBG00000023624
tursiops_truncatus ENSTTRG00000011089
sus_scrofa ENSSSCG00000038718
pteropus_vampyrus ENSPVAG00000003536
tupaia_belangeri ENSTBEG00000001626
loxodonta_africana ENSLAFG00000003207
