pogona_vitticeps ENSPVIG00000017118
anolis_carolinensis ENSACAG00000016839
notechis_scutatus ENSNSUG00000016034
salvator_merianae ENSSMRG00000003063
sphenodon_punctatus ENSSPUG00000014999
gopherus_agassizii ENSGAGG00000023275
mus_spicilegus ENSMSIG00000014788
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033012
mus_musculus ENSMUSG00000040563
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031888
mus_pahari MGP_PahariEiJ_G0014754
rattus_norvegicus ENSRNOG00000012164
meriones_unguiculatus ENSMUGG00000019491
microtus_ochrogaster ENSMOCG00000011755
peromyscus_maniculatus_bairdii ENSPEMG00000020521
cricetulus_griseus_crigri-picr ENSCGRG00015003092
cricetulus_griseus_crigri ENSCGRG00000013707
cricetulus_griseus_chok1gshd ENSCGRG00001018956
mesocricetus_auratus ENSMAUG00000012058
nannospalax_galili ENSNGAG00000012541
jaculus_jaculus ENSJJAG00000001171
urocitellus_parryii ENSUPAG00010007227
spermophilus_dauricus ENSSDAG00000007724
ictidomys_tridecemlineatus ENSSTOG00000010119
marmota_marmota_marmota ENSMMMG00000020126
castor_canadensis ENSCCNG00000009756
dipodomys_ordii ENSDORG00000002524
heterocephalus_glaber_female ENSHGLG00000015100
heterocephalus_glaber_male ENSHGLG00100009120
fukomys_damarensis ENSFDAG00000005127
cavia_porcellus ENSCPOG00000005664
octodon_degus ENSODEG00000018491
chinchilla_lanigera ENSCLAG00000008970
oryctolagus_cuniculus ENSOCUG00000026154
ochotona_princeps ENSOPRG00000000196
dasypus_novemcinctus ENSDNOG00000032250
capra_hircus ENSCHIG00000008665
ovis_aries ENSOARG00000018235
bos_taurus ENSBTAG00000008192
bos_mutus ENSBMUG00000000352
bison_bison_bison ENSBBBG00000017792
sus_scrofa ENSSSCG00000013620
myotis_lucifugus ENSMLUG00000016254
mustela_putorius_furo ENSMPUG00000005523
neovison_vison ENSNVIG00000002715
canis_lupus_dingo ENSCAFG00020004429
canis_lupus_familiaris ENSCAFG00000017423
vulpes_vulpes ENSVVUG00000023600
ursus_americanus ENSUAMG00000027043
ursus_maritimus ENSUMAG00000019595
ailuropoda_melanoleuca ENSAMEG00000010623
equus_caballus ENSECAG00000012759
equus_asinus_asinus ENSEASG00005004582
macaca_mulatta ENSMMUG00000022207
macaca_nemestrina ENSMNEG00000029614
macaca_fascicularis ENSMFAG00000034622
theropithecus_gelada ENSTGEG00000027033
papio_anubis ENSPANG00000017122
mandrillus_leucophaeus ENSMLEG00000039995
cercocebus_atys ENSCATG00000042770
chlorocebus_sabaeus ENSCSAG00000006808
rhinopithecus_roxellana ENSRROG00000044956
rhinopithecus_bieti ENSRBIG00000028458
colobus_angolensis_palliatus ENSCANG00000040366
piliocolobus_tephrosceles ENSPTEG00000036371
gorilla_gorilla ENSGGOG00000002538
homo_sapiens ENSG00000105520
pan_paniscus ENSPPAG00000034028
pan_troglodytes ENSPTRG00000048424
saimiri_boliviensis_boliviensis ENSSBOG00000015538
cebus_capucinus ENSCCAG00000032464
callithrix_jacchus ENSCJAG00000005722
aotus_nancymaae ENSANAG00000030540
carlito_syrichta ENSTSYG00000032757
propithecus_coquereli ENSPCOG00000018559
prolemur_simus ENSPSMG00000019822
microcebus_murinus ENSMICG00000036197
panthera_pardus ENSPPRG00000011989
panthera_tigris_altaica ENSPTIG00000014654
felis_catus ENSFCAG00000004912
pteropus_vampyrus ENSPVAG00000004603
tursiops_truncatus ENSTTRG00000001770
otolemur_garnettii ENSOGAG00000027441
procavia_capensis ENSPCAG00000002230
loxodonta_africana ENSLAFG00000032341
tupaia_belangeri ENSTBEG00000003248
echinops_telfairi ENSETEG00000019999
choloepus_hoffmanni ENSCHOG00000003544
pongo_abelii ENSPPYG00000009578
nomascus_leucogenys ENSNLEG00000012508
sorex_araneus ENSSARG00000012327
sorex_araneus ENSSARG00000005332
erinaceus_europaeus ENSEEUG00000000376
notamacropus_eugenii ENSMEUG00000001915
phascolarctos_cinereus ENSPCIG00000017739
monodelphis_domestica ENSMODG00000006505
sarcophilus_harrisii ENSSHAG00000006928
ornithorhynchus_anatinus ENSOANG00000001945
latimeria_chalumnae ENSLACG00000014212
xenopus_tropicalis ENSXETG00000007925
takifugu_rubripes ENSTRUG00000005826
tetraodon_nigroviridis ENSTNIG00000002644
mola_mola ENSMMOG00000008629
gasterosteus_aculeatus ENSGACG00000019448
hippocampus_comes ENSHCOG00000017174
periophthalmus_magnuspinnatus ENSPMGG00000023914
oryzias_latipes ENSORLG00020010227
oryzias_latipes ENSORLG00000003578
oryzias_latipes_asm223469v1 ENSORLG00015008628
oryzias_latipes_asm223469v1 ENSORLG00015008669
oryzias_melastigma ENSOMEG00000017303
scophthalmus_maximus ENSSMAG00000014699
monopterus_albus ENSMALG00000021312
mastacembelus_armatus ENSMAMG00000002329
anabas_testudineus ENSATEG00000003218
seriola_lalandi_dorsalis ENSSLDG00000016924
seriola_dumerili ENSSDUG00000023337
cynoglossus_semilaevis ENSCSEG00000013598
poecilia_latipinna ENSPLAG00000018007
poecilia_formosa ENSPFOG00000013696
poecilia_mexicana ENSPMEG00000008354
poecilia_reticulata ENSPREG00000013258
xiphophorus_maculatus ENSXMAG00000017379
gambusia_affinis ENSGAFG00000008583
fundulus_heteroclitus ENSFHEG00000010239
cyprinodon_variegatus ENSCVAG00000003694
kryptolebias_marmoratus ENSKMAG00000018914
maylandia_zebra ENSMZEG00005023885
astatotilapia_calliptera ENSACLG00000007519
haplochromis_burtoni ENSHBUG00000018878
oreochromis_niloticus ENSONIG00000018084
pundamilia_nyererei ENSPNYG00000002048
neolamprologus_brichardi ENSNBRG00000019508
amphilophus_citrinellus ENSACIG00000003925
amphiprion_ocellaris ENSAOCG00000016599
amphiprion_percula ENSAPEG00000023488
acanthochromis_polyacanthus ENSAPOG00000015484
stegastes_partitus ENSSPAG00000012085
labrus_bergylta ENSLBEG00000002323
gadus_morhua ENSGMOG00000011986
esox_lucius ENSELUG00000023801
pygocentrus_nattereri ENSPNAG00000025867
astyanax_mexicanus ENSAMXG00000010013
ictalurus_punctatus ENSIPUG00000004304
danio_rerio ENSDARG00000044600
fundulus_heteroclitus ENSFHEG00000009223
cyprinodon_variegatus ENSCVAG00000003651
poecilia_mexicana ENSPMEG00000014350
poecilia_latipinna ENSPLAG00000013635
poecilia_formosa ENSPFOG00000003045
poecilia_reticulata ENSPREG00000013385
gambusia_affinis ENSGAFG00000013930
xiphophorus_maculatus ENSXMAG00000008827
kryptolebias_marmoratus ENSKMAG00000007168
oryzias_latipes_asm223469v1 ENSORLG00015014776
oryzias_latipes ENSORLG00020021756
oryzias_latipes ENSORLG00000016517
oryzias_melastigma ENSOMEG00000010172
amphiprion_ocellaris ENSAOCG00000008196
amphiprion_percula ENSAPEG00000017875
acanthochromis_polyacanthus ENSAPOG00000011739
neolamprologus_brichardi ENSNBRG00000009806
pundamilia_nyererei ENSPNYG00000002356
astatotilapia_calliptera ENSACLG00000002154
haplochromis_burtoni ENSHBUG00000019661
maylandia_zebra ENSMZEG00005002163
oreochromis_niloticus ENSONIG00000008056
amphilophus_citrinellus ENSACIG00000010919
anabas_testudineus ENSATEG00000013163
scophthalmus_maximus ENSSMAG00000002052
monopterus_albus ENSMALG00000001611
labrus_bergylta ENSLBEG00000007305
seriola_lalandi_dorsalis ENSSLDG00000016778
seriola_dumerili ENSSDUG00000008460
stegastes_partitus ENSSPAG00000018655
mastacembelus_armatus ENSMAMG00000010783
hippocampus_comes ENSHCOG00000019689
periophthalmus_magnuspinnatus ENSPMGG00000005607
mola_mola ENSMMOG00000006263
cynoglossus_semilaevis ENSCSEG00000015906
gadus_morhua ENSGMOG00000004402
