phascolarctos_cinereus ENSPCIG00000000891
vombatus_ursinus ENSVURG00010012158
notamacropus_eugenii ENSMEUG00000010257
sarcophilus_harrisii ENSSHAG00000011697
monodelphis_domestica ENSMODG00000016933
spermophilus_dauricus ENSSDAG00000018181
marmota_marmota ENSMMMG00000017663
urocitellus_parryii ENSUPAG00010014075
ictidomys_tridecemlineatus ENSSTOG00000022453
ictidomys_tridecemlineatus ENSSTOG00000028353
dipodomys_ordii ENSDORG00000014816
chinchilla_lanigera ENSCLAG00000013993
octodon_degus ENSODEG00000015460
cavia_porcellus ENSCPOG00000012293
cavia_aperea ENSCAPG00000017408
heterocephalus_glaber ENSHGLG00000002918
heterocephalus_glaber ENSHGLG00100019054
fukomys_damarensis ENSFDAG00000010377
castor_canadensis ENSCCNG00000031343
mus_spicilegus ENSMSIG00000012417
mus_spretus MGP_SPRETEiJ_G0022148
mus_musculus ENSMUSG00000024112
mus_caroli MGP_CAROLIEiJ_G0021237
mus_pahari MGP_PahariEiJ_G0023555
rattus_norvegicus ENSRNOG00000033893
meriones_unguiculatus ENSMUGG00000015298
cricetulus_griseus ENSCGRG00001019517
cricetulus_griseus ENSCGRG00000015553
cricetulus_griseus ENSCGRG00015017426
microtus_ochrogaster ENSMOCG00000018501
peromyscus_maniculatus ENSPEMG00000012136
jaculus_jaculus ENSJJAG00000010593
ochotona_princeps ENSOPRG00000008121
pan_paniscus ENSPPAG00000034389
pan_troglodytes ENSPTRG00000007580
homo_sapiens ENSG00000196557
gorilla_gorilla ENSGGOG00000014033
pongo_abelii ENSPPYG00000006941
nomascus_leucogenys ENSNLEG00000030455
rhinopithecus_roxellana ENSRROG00000008261
rhinopithecus_bieti ENSRBIG00000028318
colobus_angolensis ENSCANG00000031712
piliocolobus_tephrosceles ENSPTEG00000001811
mandrillus_leucophaeus ENSMLEG00000024043
cercocebus_atys ENSCATG00000037439
theropithecus_gelada ENSTGEG00000006028
papio_anubis ENSPANG00000009726
macaca_fascicularis ENSMFAG00000034526
macaca_mulatta ENSMMUG00000014213
macaca_nemestrina ENSMNEG00000036229
chlorocebus_sabaeus ENSCSAG00000011870
saimiri_boliviensis ENSSBOG00000019467
cebus_capucinus ENSCCAG00000023719
callithrix_jacchus ENSCJAG00000013323
aotus_nancymaae ENSANAG00000020733
carlito_syrichta ENSTSYG00000030063
microcebus_murinus ENSMICG00000027405
propithecus_coquereli ENSPCOG00000024375
