chelonoidis_abingdonii ENSCABG00000010771
gopherus_agassizii ENSGAGG00000004659
chrysemys_picta_bellii ENSCPBG00000008540
taeniopygia_guttata ENSTGUG00000005707
lonchura_striata_domestica ENSLSDG00000001766
serinus_canaria ENSSCAG00000000964
junco_hyemalis ENSJHYG00000015875
parus_major ENSPMJG00000018296
ficedula_albicollis ENSFALG00000013295
manacus_vitellinus ENSMVIG00005012318
lepidothrix_coronata ENSLCOG00000004063
calidris_pygmaea ENSCPGG00000009404
calidris_pugnax ENSCPUG00000002099
melopsittacus_undulatus ENSMUNG00000009291
meleagris_gallopavo ENSMGAG00000003649
coturnix_japonica ENSCJPG00005017060
gallus_gallus ENSGALG00000022976
anser_brachyrhynchus ENSABRG00000012734
anas_platyrhynchos_platyrhynchos ENSAPLG00000003406
dromaius_novaehollandiae ENSDNVG00000000699
nothoprocta_perdicaria ENSNPEG00000011788
sphenodon_punctatus ENSSPUG00000012758
crocodylus_porosus ENSCPRG00005001870
rattus_norvegicus ENSRNOG00000059019
mus_spicilegus ENSMSIG00000003171
castor_canadensis ENSCCNG00000015012
oryctolagus_cuniculus ENSOCUG00000016635
otolemur_garnettii ENSOGAG00000001341
prolemur_simus ENSPSMG00000001640
cebus_capucinus ENSCCAG00000026702
saimiri_boliviensis_boliviensis ENSSBOG00000034534
aotus_nancymaae ENSANAG00000022812
pan_troglodytes ENSPTRG00000017711
pan_paniscus ENSPPAG00000042636
gorilla_gorilla ENSGGOG00000006522
pongo_abelii ENSPPYG00000016217
nomascus_leucogenys ENSNLEG00000000485
colobus_angolensis_palliatus ENSCANG00000014771
piliocolobus_tephrosceles ENSPTEG00000030605
rhinopithecus_roxellana ENSRROG00000038289
rhinopithecus_bieti ENSRBIG00000039956
papio_anubis ENSPANG00000022352
mandrillus_leucophaeus ENSMLEG00000032653
macaca_nemestrina ENSMNEG00000044460
macaca_fascicularis ENSMFAG00000003809
cercocebus_atys ENSCATG00000031464
chlorocebus_sabaeus ENSCSAG00000007443
panthera_pardus ENSPPRG00000013367
panthera_tigris_altaica ENSPTIG00000017987
felis_catus ENSFCAG00000046167
ailuropoda_melanoleuca ENSAMEG00000007405
vulpes_vulpes ENSVVUG00000004301
bos_mutus ENSBMUG00000003308
bos_taurus ENSBTAG00000005248
sus_scrofa ENSSSCG00000001035
ochotona_princeps ENSOPRG00000002399
dasypus_novemcinctus ENSDNOG00000042324
sarcophilus_harrisii ENSSHAG00000009499
monodelphis_domestica ENSMODG00000010252
ornithorhynchus_anatinus ENSOANG00000007182
anolis_carolinensis ENSACAG00000008864
pogona_vitticeps ENSPVIG00000016268
notechis_scutatus ENSNSUG00000005659
salvator_merianae ENSSMRG00000006625
gadus_morhua ENSGMOG00000000698
