gallus_gallus ENSGALG00000040380
coturnix_japonica ENSCJPG00005017243
meleagris_gallopavo ENSMGAG00000007095
numida_meleagris ENSNMEG00000003723
anser_brachyrhynchus ENSABRG00000007474
anas_platyrhynchos ENSAPLG00000014623
calidris_pygmaea ENSCPGG00000016462
calidris_pugnax ENSCPUG00000019787
lepidothrix_coronata ENSLCOG00000009350
manacus_vitellinus ENSMVIG00005014276
taeniopygia_guttata ENSTGUG00000007397
taeniopygia_guttata ENSTGUG00000015010
lonchura_striata ENSLSDG00000009058
junco_hyemalis ENSJHYG00000002537
zonotrichia_albicollis ENSZALG00000013875
serinus_canaria ENSSCAG00000010657
parus_major ENSPMJG00000019811
cyanistes_caeruleus ENSCCEG00000013961
ficedula_albicollis ENSFALG00000005667
melopsittacus_undulatus ENSMUNG00000015394
apteryx_rowi ENSARWG00000015649
apteryx_haastii ENSAHAG00000006356
apteryx_owenii ENSAOWG00000016114
dromaius_novaehollandiae ENSDNVG00000003736
nothoprocta_perdicaria ENSNPEG00000010819
crocodylus_porosus ENSCPRG00005012159
gopherus_agassizii ENSGAGG00000016670
chelonoidis_abingdonii ENSCABG00000008491
chrysemys_picta ENSCPBG00000005956
pelodiscus_sinensis ENSPSIG00000013330
pogona_vitticeps ENSPVIG00000019562
anolis_carolinensis ENSACAG00000010987
notechis_scutatus ENSNSUG00000010752
salvator_merianae ENSSMRG00000015027
sphenodon_punctatus ENSSPUG00000016173
procavia_capensis ENSPCAG00000002328
echinops_telfairi ENSETEG00000002376
loxodonta_africana ENSLAFG00000003392
dasypus_novemcinctus ENSDNOG00000040946
dasypus_novemcinctus ENSDNOG00000041404
dasypus_novemcinctus ENSDNOG00000004696
dasypus_novemcinctus ENSDNOG00000032782
choloepus_hoffmanni ENSCHOG00000006809
macaca_fascicularis ENSMFAG00000002129
macaca_mulatta ENSMMUG00000009133
macaca_nemestrina ENSMNEG00000039904
cercocebus_atys ENSCATG00000040084
mandrillus_leucophaeus ENSMLEG00000044263
papio_anubis ENSPANG00000022251
theropithecus_gelada ENSTGEG00000021912
chlorocebus_sabaeus ENSCSAG00000005814
piliocolobus_tephrosceles ENSPTEG00000038796
colobus_angolensis ENSCANG00000034500
rhinopithecus_roxellana ENSRROG00000008139
rhinopithecus_bieti ENSRBIG00000031774
pan_troglodytes ENSPTRG00000009458
pan_paniscus ENSPPAG00000035555
homo_sapiens ENSG00000108384
pongo_abelii ENSPPYG00000008226
nomascus_leucogenys ENSNLEG00000008427
cebus_capucinus ENSCCAG00000033308
cebus_capucinus ENSCCAG00000024379
saimiri_boliviensis ENSSBOG00000034425
aotus_nancymaae ENSANAG00000027012
carlito_syrichta ENSTSYG00000008862
prolemur_simus ENSPSMG00000003837
propithecus_coquereli ENSPCOG00000023848
microcebus_murinus ENSMICG00000028544
otolemur_garnettii ENSOGAG00000004940
mus_spretus MGP_SPRETEiJ_G0017774
mus_spicilegus ENSMSIG00000009001
mus_caroli MGP_CAROLIEiJ_G0016928
mus_musculus ENSMUSG00000007646
mus_pahari MGP_PahariEiJ_G0018057
rattus_norvegicus ENSRNOG00000006661
meriones_unguiculatus ENSMUGG00000004639
microtus_ochrogaster ENSMOCG00000017101
microtus_ochrogaster ENSMOCG00000018800
peromyscus_maniculatus ENSPEMG00000013865
cricetulus_griseus ENSCGRG00000016784
cricetulus_griseus ENSCGRG00015007373
cricetulus_griseus ENSCGRG00001009215
mesocricetus_auratus ENSMAUG00000020458
nannospalax_galili ENSNGAG00000001439
dipodomys_ordii ENSDORG00000002021
heterocephalus_glaber ENSHGLG00100001772
heterocephalus_glaber ENSHGLG00000009926
heterocephalus_glaber ENSHGLG00000019093
heterocephalus_glaber ENSHGLG00100015578
fukomys_damarensis ENSFDAG00000016648
cavia_porcellus ENSCPOG00000004586
cavia_aperea ENSCAPG00000010791
chinchilla_lanigera ENSCLAG00000012670
octodon_degus ENSODEG00000014804
ictidomys_tridecemlineatus ENSSTOG00000002901
marmota_marmota ENSMMMG00000020258
spermophilus_dauricus ENSSDAG00000020139
urocitellus_parryii ENSUPAG00010013664
castor_canadensis ENSCCNG00000029302
oryctolagus_cuniculus ENSOCUG00000002269
oryctolagus_cuniculus ENSOCUG00000025577
ochotona_princeps ENSOPRG00000000855
tupaia_belangeri ENSTBEG00000015439
equus_asinus ENSEASG00005002751
equus_caballus ENSECAG00000003367
erinaceus_europaeus ENSEEUG00000001875
bos_indicus ENSBIXG00000009465
bos_indicus ENSBIXG00005025718
bos_taurus ENSBTAG00000015036
bos_mutus ENSBMUG00000021127
bison_bison ENSBBBG00000001925
ovis_aries ENSOARG00000011574
capra_hircus ENSCHIG00000015197
tursiops_truncatus ENSTTRG00000017186
sus_scrofa ENSSSCG00000023955
vicugna_pacos ENSVPAG00000000360
pteropus_vampyrus ENSPVAG00000015375
myotis_lucifugus ENSMLUG00000006198
ursus_maritimus ENSUMAG00000022762
ursus_americanus ENSUAMG00000009882
neovison_vison ENSNVIG00000013652
mustela_putorius ENSMPUG00000015277
canis_lupus ENSCAFG00020025963
canis_lupus ENSCAFG00000017560
vulpes_vulpes ENSVVUG00000012820
panthera_pardus ENSPPRG00000006046
panthera_tigris ENSPTIG00000012660
felis_catus ENSFCAG00000024636
vombatus_ursinus ENSVURG00010012694
phascolarctos_cinereus ENSPCIG00000015547
notamacropus_eugenii ENSMEUG00000007173
sarcophilus_harrisii ENSSHAG00000007212
monodelphis_domestica ENSMODG00000014643
