anolis_carolinensis ENSACAG00000015534
pogona_vitticeps ENSPVIG00000009309
notechis_scutatus ENSNSUG00000000572
salvator_merianae ENSSMRG00000002510
sphenodon_punctatus ENSSPUG00000010256
chrysemys_picta_bellii ENSCPBG00000004449
chelonoidis_abingdonii ENSCABG00000010837
xenopus_tropicalis ENSXETG00000019123
mus_musculus ENSMUSG00000035203
mus_spicilegus ENSMSIG00000012854
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030204
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029151
mus_pahari MGP_PahariEiJ_G0021018
rattus_norvegicus ENSRNOG00000015753
meriones_unguiculatus ENSMUGG00000005148
cricetulus_griseus_crigri-picr ENSCGRG00015027236
cricetulus_griseus_chok1gshd ENSCGRG00001020990
mesocricetus_auratus ENSMAUG00000009109
peromyscus_maniculatus_bairdii ENSPEMG00000022960
microtus_ochrogaster ENSMOCG00000002431
nannospalax_galili ENSNGAG00000019737
jaculus_jaculus ENSJJAG00000017243
castor_canadensis ENSCCNG00000012184
urocitellus_parryii ENSUPAG00010001854
ictidomys_tridecemlineatus ENSSTOG00000025659
marmota_marmota_marmota ENSMMMG00000001239
spermophilus_dauricus ENSSDAG00000007372
heterocephalus_glaber_male ENSHGLG00100019940
heterocephalus_glaber_female ENSHGLG00000004989
fukomys_damarensis ENSFDAG00000011949
chinchilla_lanigera ENSCLAG00000000459
cavia_porcellus ENSCPOG00000008749
cavia_aperea ENSCAPG00000011318
octodon_degus ENSODEG00000012006
ochotona_princeps ENSOPRG00000006092
pan_troglodytes ENSPTRG00000011524
pan_paniscus ENSPPAG00000039766
homo_sapiens ENSG00000063245
gorilla_gorilla ENSGGOG00000036853
pongo_abelii ENSPPYG00000010430
nomascus_leucogenys ENSNLEG00000010598
mandrillus_leucophaeus ENSMLEG00000026771
cercocebus_atys ENSCATG00000026970
macaca_fascicularis ENSMFAG00000046310
macaca_mulatta ENSMMUG00000004811
macaca_nemestrina ENSMNEG00000037764
theropithecus_gelada ENSTGEG00000013404
papio_anubis ENSPANG00000003669
chlorocebus_sabaeus ENSCSAG00000001720
piliocolobus_tephrosceles ENSPTEG00000039771
colobus_angolensis_palliatus ENSCANG00000041882
rhinopithecus_bieti ENSRBIG00000002568
rhinopithecus_roxellana ENSRROG00000038483
callithrix_jacchus ENSCJAG00000017140
saimiri_boliviensis_boliviensis ENSSBOG00000034319
cebus_capucinus ENSCCAG00000037156
aotus_nancymaae ENSANAG00000027685
carlito_syrichta ENSTSYG00000031755
propithecus_coquereli ENSPCOG00000013086
prolemur_simus ENSPSMG00000008134
microcebus_murinus ENSMICG00000030667
otolemur_garnettii ENSOGAG00000005940
capra_hircus ENSCHIG00000012075
ovis_aries ENSOARG00000001016
bos_taurus ENSBTAG00000046996
tursiops_truncatus ENSTTRG00000016291
sus_scrofa ENSSSCG00000039670
myotis_lucifugus ENSMLUG00000013065
panthera_tigris_altaica ENSPTIG00000020742
ursus_americanus ENSUAMG00000019882
ursus_maritimus ENSUMAG00000024585
ailuropoda_melanoleuca ENSAMEG00000003901
neovison_vison ENSNVIG00000012556
mustela_putorius_furo ENSMPUG00000007051
canis_lupus_dingo ENSCAFG00020015430
canis_lupus_familiaris ENSCAFG00000002531
vulpes_vulpes ENSVVUG00000006947
felis_catus ENSFCAG00000032013
panthera_pardus ENSPPRG00000014509
pteropus_vampyrus ENSPVAG00000007630
equus_asinus_asinus ENSEASG00005020700
equus_caballus ENSECAG00000016192
sorex_araneus ENSSARG00000008905
tupaia_belangeri ENSTBEG00000007357
loxodonta_africana ENSLAFG00000031411
procavia_capensis ENSPCAG00000014468
dasypus_novemcinctus ENSDNOG00000018083
phascolarctos_cinereus ENSPCIG00000018011
notamacropus_eugenii ENSMEUG00000014229
monodelphis_domestica ENSMODG00000014034
dipodomys_ordii ENSDORG00000003254
latimeria_chalumnae ENSLACG00000004964
gopherus_agassizii ENSGAGG00000017982
pelodiscus_sinensis ENSPSIG00000010860
bison_bison_bison ENSBBBG00000025044
bos_mutus ENSBMUG00000001671
latimeria_chalumnae ENSLACG00000001148
monopterus_albus ENSMALG00000010264
mastacembelus_armatus ENSMAMG00000019999
anabas_testudineus ENSATEG00000022139
mola_mola ENSMMOG00000016682
cyprinodon_variegatus ENSCVAG00000001233
fundulus_heteroclitus ENSFHEG00000015783
xiphophorus_maculatus ENSXMAG00000011911
xiphophorus_couchianus ENSXCOG00000019391
gambusia_affinis ENSGAFG00000013733
poecilia_formosa ENSPFOG00000011071
poecilia_latipinna ENSPLAG00000014140
poecilia_mexicana ENSPMEG00000000527
poecilia_reticulata ENSPREG00000008955
kryptolebias_marmoratus ENSKMAG00000006249
oryzias_latipes ENSORLG00020006703
oryzias_latipes ENSORLG00000011659
oryzias_latipes_asm223469v1 ENSORLG00015000371
oryzias_melastigma ENSOMEG00000011704
pundamilia_nyererei ENSPNYG00000001256
haplochromis_burtoni ENSHBUG00000014144
maylandia_zebra ENSMZEG00005016642
astatotilapia_calliptera ENSACLG00000022498
neolamprologus_brichardi ENSNBRG00000002350
oreochromis_niloticus ENSONIG00000012815
amphilophus_citrinellus ENSACIG00000012102
seriola_lalandi_dorsalis ENSSLDG00000022931
seriola_dumerili ENSSDUG00000009797
labrus_bergylta ENSLBEG00000015714
gasterosteus_aculeatus ENSGACG00000010556
scophthalmus_maximus ENSSMAG00000012392
takifugu_rubripes ENSTRUG00000006530
tetraodon_nigroviridis ENSTNIG00000008114
cynoglossus_semilaevis ENSCSEG00000018629
amphiprion_ocellaris ENSAOCG00000004889
amphiprion_percula ENSAPEG00000009568
acanthochromis_polyacanthus ENSAPOG00000010204
stegastes_partitus ENSSPAG00000021440
hippocampus_comes ENSHCOG00000019115
periophthalmus_magnuspinnatus ENSPMGG00000022902
gadus_morhua ENSGMOG00000004206
esox_lucius ENSELUG00000016198
pygocentrus_nattereri ENSPNAG00000017515
astyanax_mexicanus ENSAMXG00000039856
ictalurus_punctatus ENSIPUG00000007586
danio_rerio ENSDARG00000010411
scleropages_formosus ENSSFOG00015001569
paramormyrops_kingsleyae ENSPKIG00000001672
astyanax_mexicanus ENSAMXG00000009556
pygocentrus_nattereri ENSPNAG00000004178
ictalurus_punctatus ENSIPUG00000009216
danio_rerio ENSDARG00000079847
mola_mola ENSMMOG00000013114
tetraodon_nigroviridis ENSTNIG00000004429
xiphophorus_couchianus ENSXCOG00000018967
poecilia_reticulata ENSPREG00000000577
cyprinodon_variegatus ENSCVAG00000022171
cynoglossus_semilaevis ENSCSEG00000017109
maylandia_zebra ENSMZEG00005002552
astatotilapia_calliptera ENSACLG00000016848
haplochromis_burtoni ENSHBUG00000019772
oreochromis_niloticus ENSONIG00000007056
gambusia_affinis ENSGAFG00000003567
xiphophorus_maculatus ENSXMAG00000014223
poecilia_latipinna ENSPLAG00000013318
poecilia_mexicana ENSPMEG00000010231
fundulus_heteroclitus ENSFHEG00000001680
anabas_testudineus ENSATEG00000015676
monopterus_albus ENSMALG00000004804
mastacembelus_armatus ENSMAMG00000019412
seriola_dumerili ENSSDUG00000003538
scophthalmus_maximus ENSSMAG00000012897
