anolis_carolinensis ENSACAG00000003739
pogona_vitticeps ENSPVIG00000007478
notechis_scutatus ENSNSUG00000002275
salvator_merianae ENSSMRG00000017529
crocodylus_porosus ENSCPRG00005007807
gopherus_agassizii ENSGAGG00000020700
chelonoidis_abingdonii ENSCABG00000018137
chrysemys_picta ENSCPBG00000025821
sphenodon_punctatus ENSSPUG00000002522
lonchura_striata ENSLSDG00000016414
taeniopygia_guttata ENSTGUG00000003692
junco_hyemalis ENSJHYG00000000213
serinus_canaria ENSSCAG00000013118
cyanistes_caeruleus ENSCCEG00000002644
cyanistes_caeruleus ENSCCEG00000004449
parus_major ENSPMJG00000000236
lepidothrix_coronata ENSLCOG00000006139
manacus_vitellinus ENSMVIG00005010357
ficedula_albicollis ENSFALG00000014982
gallus_gallus ENSGALG00000014016
meleagris_gallopavo ENSMGAG00000015563
numida_meleagris ENSNMEG00000003559
coturnix_japonica ENSCJPG00005013921
apteryx_haastii ENSAHAG00000009301
apteryx_owenii ENSAOWG00000018641
apteryx_rowi ENSARWG00000012234
dromaius_novaehollandiae ENSDNVG00000013619
nothoprocta_perdicaria ENSNPEG00000002931
calidris_pugnax ENSCPUG00000018046
calidris_pygmaea ENSCPGG00000009542
anser_brachyrhynchus ENSABRG00000006394
anas_platyrhynchos ENSAPLG00000009476
melopsittacus_undulatus ENSMUNG00000006679
jaculus_jaculus ENSJJAG00000020484
erinaceus_europaeus ENSEEUG00000009784
dasypus_novemcinctus ENSDNOG00000037981
sorex_araneus ENSSARG00000009868
oryctolagus_cuniculus ENSOCUG00000005640
ursus_americanus ENSUAMG00000013807
ailuropoda_melanoleuca ENSAMEG00000014265
mustela_putorius ENSMPUG00000004774
canis_lupus ENSCAFG00020006171
canis_lupus ENSCAFG00000024440
vulpes_vulpes ENSVVUG00000005834
panthera_pardus ENSPPRG00000006585
felis_catus ENSFCAG00000044236
pteropus_vampyrus ENSPVAG00000010333
myotis_lucifugus ENSMLUG00000010185
capra_hircus ENSCHIG00000012770
ovis_aries ENSOARG00000005471
bos_indicus ENSBIXG00000001477
bos_indicus ENSBIXG00005013155
bos_taurus ENSBTAG00000019158
bos_mutus ENSBMUG00000014139
bison_bison ENSBBBG00000015363
tursiops_truncatus ENSTTRG00000013346
sus_scrofa ENSSSCG00000006497
equus_asinus ENSEASG00005019131
equus_caballus ENSECAG00000007279
cebus_capucinus ENSCCAG00000022351
callithrix_jacchus ENSCJAG00000007711
saimiri_boliviensis ENSSBOG00000025317
aotus_nancymaae ENSANAG00000032597
homo_sapiens ENSG00000254726
pan_troglodytes ENSPTRG00000030373
macaca_fascicularis ENSMFAG00000000628
macaca_mulatta ENSMMUG00000052160
macaca_nemestrina ENSMNEG00000031569
chlorocebus_sabaeus ENSCSAG00000002097
theropithecus_gelada ENSTGEG00000000514
cercocebus_atys ENSCATG00000032390
piliocolobus_tephrosceles ENSPTEG00000029520
pongo_abelii ENSPPYG00000000729
pan_paniscus ENSPPAG00000016303
gorilla_gorilla ENSGGOG00000004513
nomascus_leucogenys ENSNLEG00000012329
mandrillus_leucophaeus ENSMLEG00000023495
papio_anubis ENSPANG00000020303
rhinopithecus_bieti ENSRBIG00000033197
rhinopithecus_roxellana ENSRROG00000029193
colobus_angolensis ENSCANG00000013320
carlito_syrichta ENSTSYG00000027006
propithecus_coquereli ENSPCOG00000019307
prolemur_simus ENSPSMG00000005991
microcebus_murinus ENSMICG00000046214
otolemur_garnettii ENSOGAG00000029891
heterocephalus_glaber ENSHGLG00000007612
heterocephalus_glaber ENSHGLG00100013922
fukomys_damarensis ENSFDAG00000008485
chinchilla_lanigera ENSCLAG00000003842
octodon_degus ENSODEG00000009643
cavia_porcellus ENSCPOG00000020219
cavia_aperea ENSCAPG00000011002
mus_spicilegus ENSMSIG00000029193
mus_spretus MGP_SPRETEiJ_G0026113
mus_musculus ENSMUSG00000074480
mus_caroli MGP_CAROLIEiJ_G0025170
mus_pahari MGP_PahariEiJ_G0026615
rattus_norvegicus ENSRNOG00000058654
meriones_unguiculatus ENSMUGG00000009108
peromyscus_maniculatus ENSPEMG00000019014
microtus_ochrogaster ENSMOCG00000017881
cricetulus_griseus ENSCGRG00001000412
cricetulus_griseus ENSCGRG00015026440
cricetulus_griseus ENSCGRG00000012989
mesocricetus_auratus ENSMAUG00000012601
nannospalax_galili ENSNGAG00000019587
castor_canadensis ENSCCNG00000020594
dipodomys_ordii ENSDORG00000002921
urocitellus_parryii ENSUPAG00010003653
ictidomys_tridecemlineatus ENSSTOG00000024275
marmota_marmota ENSMMMG00000013855
loxodonta_africana ENSLAFG00000009220
ochotona_princeps ENSOPRG00000002937
vombatus_ursinus ENSVURG00010014622
phascolarctos_cinereus ENSPCIG00000018950
monodelphis_domestica ENSMODG00000016954
sarcophilus_harrisii ENSSHAG00000013466
xenopus_tropicalis ENSXETG00000005377
latimeria_chalumnae ENSLACG00000011943
