phascolarctos_cinereus ENSPCIG00000018121
notamacropus_eugenii ENSMEUG00000011621
sarcophilus_harrisii ENSSHAG00000015132
monodelphis_domestica ENSMODG00000001141
castor_canadensis ENSCCNG00000023531
dipodomys_ordii ENSDORG00000028538
mus_spicilegus ENSMSIG00000013697
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020467
mus_musculus ENSMUSG00000022126
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019571
mus_pahari MGP_PahariEiJ_G0030588
rattus_norvegicus ENSRNOG00000009919
meriones_unguiculatus ENSMUGG00000023652
cricetulus_griseus_chok1gshd ENSCGRG00001022216
cricetulus_griseus_crigri ENSCGRG00000007971
cricetulus_griseus_crigri-picr ENSCGRG00015001450
mesocricetus_auratus ENSMAUG00000020811
peromyscus_maniculatus_bairdii ENSPEMG00000019858
microtus_ochrogaster ENSMOCG00000019100
nannospalax_galili ENSNGAG00000011932
urocitellus_parryii ENSUPAG00010003484
ictidomys_tridecemlineatus ENSSTOG00000023728
spermophilus_dauricus ENSSDAG00000010938
marmota_marmota_marmota ENSMMMG00000016910
heterocephalus_glaber_female ENSHGLG00000006839
heterocephalus_glaber_male ENSHGLG00100001457
fukomys_damarensis ENSFDAG00000018712
cavia_porcellus ENSCPOG00000036243
cavia_aperea ENSCAPG00000013297
chinchilla_lanigera ENSCLAG00000006975
octodon_degus ENSODEG00000005763
oryctolagus_cuniculus ENSOCUG00000022836
ochotona_princeps ENSOPRG00000000180
gorilla_gorilla ENSGGOG00000014878
homo_sapiens ENSG00000102794
pan_troglodytes ENSPTRG00000005939
pan_paniscus ENSPPAG00000029721
pongo_abelii ENSPPYG00000005423
nomascus_leucogenys ENSNLEG00000016240
cercocebus_atys ENSCATG00000033760
mandrillus_leucophaeus ENSMLEG00000026270
chlorocebus_sabaeus ENSCSAG00000017593
macaca_nemestrina ENSMNEG00000040520
macaca_mulatta ENSMMUG00000039336
macaca_fascicularis ENSMFAG00000043445
theropithecus_gelada ENSTGEG00000007679
papio_anubis ENSPANG00000010191
piliocolobus_tephrosceles ENSPTEG00000012630
colobus_angolensis_palliatus ENSCANG00000031895
rhinopithecus_roxellana ENSRROG00000029466
rhinopithecus_bieti ENSRBIG00000033364
saimiri_boliviensis_boliviensis ENSSBOG00000032592
cebus_capucinus ENSCCAG00000034149
callithrix_jacchus ENSCJAG00000021189
aotus_nancymaae ENSANAG00000021934
carlito_syrichta ENSTSYG00000007257
propithecus_coquereli ENSPCOG00000028224
prolemur_simus ENSPSMG00000004998
