pogona_vitticeps ENSPVIG00000002470
anolis_carolinensis ENSACAG00000006227
notechis_scutatus ENSNSUG00000000006
salvator_merianae ENSSMRG00000019248
sphenodon_punctatus ENSSPUG00000018347
gopherus_agassizii ENSGAGG00000009743
chelonoidis_abingdonii ENSCABG00000016239
chrysemys_picta_bellii ENSCPBG00000007487
pelodiscus_sinensis ENSPSIG00000001256
xenopus_tropicalis ENSXETG00000030961
latimeria_chalumnae ENSLACG00000008774
phascolarctos_cinereus ENSPCIG00000027924
notamacropus_eugenii ENSMEUG00000002872
sarcophilus_harrisii ENSSHAG00000000940
monodelphis_domestica ENSMODG00000010259
ornithorhynchus_anatinus ENSOANG00000014583
paramormyrops_kingsleyae ENSPKIG00000011364
scleropages_formosus ENSSFOG00015001295
fundulus_heteroclitus ENSFHEG00000001576
cyprinodon_variegatus ENSCVAG00000013339
xiphophorus_couchianus ENSXCOG00000002669
xiphophorus_maculatus ENSXMAG00000027860
poecilia_formosa ENSPFOG00000017638
poecilia_latipinna ENSPLAG00000006294
poecilia_mexicana ENSPMEG00000021668
poecilia_reticulata ENSPREG00000009072
gambusia_affinis ENSGAFG00000013293
kryptolebias_marmoratus ENSKMAG00000013344
labrus_bergylta ENSLBEG00000015071
monopterus_albus ENSMALG00000016473
anabas_testudineus ENSATEG00000021964
mola_mola ENSMMOG00000019583
hippocampus_comes ENSHCOG00000013805
amphiprion_ocellaris ENSAOCG00000018808
amphiprion_percula ENSAPEG00000006189
acanthochromis_polyacanthus ENSAPOG00000013123
stegastes_partitus ENSSPAG00000002954
maylandia_zebra ENSMZEG00005007225
astatotilapia_calliptera ENSACLG00000003195
pundamilia_nyererei ENSPNYG00000000858
haplochromis_burtoni ENSHBUG00000019745
neolamprologus_brichardi ENSNBRG00000005317
oreochromis_niloticus ENSONIG00000018001
amphilophus_citrinellus ENSACIG00000007585
seriola_dumerili ENSSDUG00000001993
seriola_lalandi_dorsalis ENSSLDG00000016567
scophthalmus_maximus ENSSMAG00000003016
cynoglossus_semilaevis ENSCSEG00000004561
takifugu_rubripes ENSTRUG00000021530
mastacembelus_armatus ENSMAMG00000014533
gasterosteus_aculeatus ENSGACG00000013335
oryzias_latipes ENSORLG00000023156
oryzias_latipes_asm223469v1 ENSORLG00015015398
oryzias_melastigma ENSOMEG00000022886
periophthalmus_magnuspinnatus ENSPMGG00000023389
esox_lucius ENSELUG00000006649
pygocentrus_nattereri ENSPNAG00000017866
astyanax_mexicanus ENSAMXG00000033614
ictalurus_punctatus ENSIPUG00000000683
danio_rerio ENSDARG00000075333
gadus_morhua ENSGMOG00000008395
tetraodon_nigroviridis ENSTNIG00000003761
lepisosteus_oculatus ENSLOCG00000014341
ursus_americanus ENSUAMG00000013290
ursus_maritimus ENSUMAG00000007791
ailuropoda_melanoleuca ENSAMEG00000012666
mustela_putorius_furo ENSMPUG00000013612
neovison_vison ENSNVIG00000006496
canis_lupus_dingo ENSCAFG00020021345
canis_lupus_familiaris ENSCAFG00000015483
vulpes_vulpes ENSVVUG00000017664
panthera_pardus ENSPPRG00000016058
panthera_tigris_altaica ENSPTIG00000017710
felis_catus ENSFCAG00000008538
tursiops_truncatus ENSTTRG00000008584
sus_scrofa ENSSSCG00000040599
capra_hircus ENSCHIG00000024605
ovis_aries ENSOARG00000012308
bos_mutus ENSBMUG00000005413
bos_taurus ENSBTAG00000009288
equus_caballus ENSECAG00000023474
equus_asinus_asinus ENSEASG00005008258
sorex_araneus ENSSARG00000003316
myotis_lucifugus ENSMLUG00000003989
myotis_lucifugus ENSMLUG00000022739
pteropus_vampyrus ENSPVAG00000015628
castor_canadensis ENSCCNG00000016738
dipodomys_ordii ENSDORG00000000180
cricetulus_griseus_crigri ENSCGRG00000017402
cricetulus_griseus_crigri-picr ENSCGRG00015006802
cricetulus_griseus_chok1gshd ENSCGRG00001018227
mesocricetus_auratus ENSMAUG00000004232
microtus_ochrogaster ENSMOCG00000006324
peromyscus_maniculatus_bairdii ENSPEMG00000000481
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034064
mus_spicilegus ENSMSIG00000005583
mus_musculus ENSMUSG00000039201
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032915
mus_pahari MGP_PahariEiJ_G0031464
rattus_norvegicus ENSRNOG00000005303
meriones_unguiculatus ENSMUGG00000016018
nannospalax_galili ENSNGAG00000015501
jaculus_jaculus ENSJJAG00000011492
chinchilla_lanigera ENSCLAG00000002644
octodon_degus ENSODEG00000009376
heterocephalus_glaber_female ENSHGLG00000005178
heterocephalus_glaber_male ENSHGLG00100014416
heterocephalus_glaber_female ENSHGLG00000004633
fukomys_damarensis ENSFDAG00000001994
cavia_porcellus ENSCPOG00000003548
cavia_aperea ENSCAPG00000012715
ictidomys_tridecemlineatus ENSSTOG00000026006
spermophilus_dauricus ENSSDAG00000021077
urocitellus_parryii ENSUPAG00010002723
marmota_marmota_marmota ENSMMMG00000012349
oryctolagus_cuniculus ENSOCUG00000009251
pan_paniscus ENSPPAG00000038374
pan_troglodytes ENSPTRG00000048815
homo_sapiens ENSG00000068354
gorilla_gorilla ENSGGOG00000039233
pongo_abelii ENSPPYG00000020312
nomascus_leucogenys ENSNLEG00000007838
rhinopithecus_roxellana ENSRROG00000028357
colobus_angolensis_palliatus ENSCANG00000024746
rhinopithecus_bieti ENSRBIG00000033512
piliocolobus_tephrosceles ENSPTEG00000001120
