pogona_vitticeps ENSPVIG00000019509
anolis_carolinensis ENSACAG00000013815
notechis_scutatus ENSNSUG00000008005
salvator_merianae ENSSMRG00000010299
sphenodon_punctatus ENSSPUG00000001852
lonchura_striata ENSLSDG00000016966
taeniopygia_guttata ENSTGUG00000010850
serinus_canaria ENSSCAG00000002477
zonotrichia_albicollis ENSZALG00000008331
junco_hyemalis ENSJHYG00000007785
parus_major ENSPMJG00000014413
cyanistes_caeruleus ENSCCEG00000003294
ficedula_albicollis ENSFALG00000006091
lepidothrix_coronata ENSLCOG00000012015
melopsittacus_undulatus ENSMUNG00000002633
calidris_pygmaea ENSCPGG00000016392
meleagris_gallopavo ENSMGAG00000011228
coturnix_japonica ENSCJPG00005014423
gallus_gallus ENSGALG00000008603
numida_meleagris ENSNMEG00000019628
anser_brachyrhynchus ENSABRG00000015843
anas_platyrhynchos ENSAPLG00000012584
dromaius_novaehollandiae ENSDNVG00000018270
nothoprocta_perdicaria ENSNPEG00000003460
taeniopygia_guttata ENSTGUG00000016391
manacus_vitellinus ENSMVIG00005009977
calidris_pugnax ENSCPUG00000014346
apteryx_owenii ENSAOWG00000006604
apteryx_rowi ENSARWG00000013912
apteryx_haastii ENSAHAG00000003365
crocodylus_porosus ENSCPRG00005018557
gopherus_agassizii ENSGAGG00000012734
chelonoidis_abingdonii ENSCABG00000005805
chrysemys_picta ENSCPBG00000013548
pelodiscus_sinensis ENSPSIG00000014713
ursus_americanus ENSUAMG00000024004
ailuropoda_melanoleuca ENSAMEG00000016726
mustela_putorius ENSMPUG00000008921
neovison_vison ENSNVIG00000017578
canis_lupus ENSCAFG00020005289
canis_lupus ENSCAFG00000009562
panthera_pardus ENSPPRG00000011595
felis_catus ENSFCAG00000022566
pteropus_vampyrus ENSPVAG00000016351
myotis_lucifugus ENSMLUG00000016124
equus_caballus ENSECAG00000018981
equus_asinus ENSEASG00005016373
bos_indicus ENSBIXG00000021281
bos_indicus ENSBIXG00005004803
bos_taurus ENSBTAG00000001675
capra_hircus ENSCHIG00000012389
homo_sapiens ENSG00000137825
pan_troglodytes ENSPTRG00000006947
nomascus_leucogenys ENSNLEG00000003635
macaca_mulatta ENSMMUG00000008169
macaca_nemestrina ENSMNEG00000030434
macaca_fascicularis ENSMFAG00000039864
cercocebus_atys ENSCATG00000031415
theropithecus_gelada ENSTGEG00000002450
papio_anubis ENSPANG00000018852
pan_paniscus ENSPPAG00000037279
pongo_abelii ENSPPYG00000006375
rhinopithecus_bieti ENSRBIG00000028959
rhinopithecus_roxellana ENSRROG00000036147
colobus_angolensis ENSCANG00000039250
saimiri_boliviensis ENSSBOG00000020388
cebus_capucinus ENSCCAG00000032789
callithrix_jacchus ENSCJAG00000046222
aotus_nancymaae ENSANAG00000037159
carlito_syrichta ENSTSYG00000031369
microcebus_murinus ENSMICG00000046128
prolemur_simus ENSPSMG00000005846
propithecus_coquereli ENSPCOG00000028745
otolemur_garnettii ENSOGAG00000032770
urocitellus_parryii ENSUPAG00010014627
ictidomys_tridecemlineatus ENSSTOG00000008378
castor_canadensis ENSCCNG00000011848
heterocephalus_glaber ENSHGLG00000016802
octodon_degus ENSODEG00000016760
mus_spicilegus ENSMSIG00000026722
mus_spretus MGP_SPRETEiJ_G0025067
mus_musculus ENSMUSG00000027296
mus_caroli MGP_CAROLIEiJ_G0024151
mus_pahari MGP_PahariEiJ_G0025593
rattus_norvegicus ENSRNOG00000005284
meriones_unguiculatus ENSMUGG00000009623
cricetulus_griseus ENSCGRG00001015966
cricetulus_griseus ENSCGRG00015024012
cricetulus_griseus ENSCGRG00000007577
mesocricetus_auratus ENSMAUG00000004099
microtus_ochrogaster ENSMOCG00000006932
peromyscus_maniculatus ENSPEMG00000007700
nannospalax_galili ENSNGAG00000010211
ochotona_princeps ENSOPRG00000016512
bison_bison ENSBBBG00000014476
bos_mutus ENSBMUG00000018891
cavia_aperea ENSCAPG00000015140
cavia_porcellus ENSCPOG00000002817
heterocephalus_glaber ENSHGLG00100006415
jaculus_jaculus ENSJJAG00000015604
spermophilus_dauricus ENSSDAG00000021101
spermophilus_dauricus ENSSDAG00000021069
marmota_marmota ENSMMMG00000020517
dipodomys_ordii ENSDORG00000000507
panthera_tigris ENSPTIG00000009096
oryctolagus_cuniculus ENSOCUG00000023580
mandrillus_leucophaeus ENSMLEG00000038636
chlorocebus_sabaeus ENSCSAG00000007744
piliocolobus_tephrosceles ENSPTEG00000005909
gorilla_gorilla ENSGGOG00000007000
chinchilla_lanigera ENSCLAG00000007731
tursiops_truncatus ENSTTRG00000002793
vulpes_vulpes ENSVVUG00000026724
dasypus_novemcinctus ENSDNOG00000036587
loxodonta_africana ENSLAFG00000017766
echinops_telfairi ENSETEG00000009209
erinaceus_europaeus ENSEEUG00000012599
vombatus_ursinus ENSVURG00010007752
phascolarctos_cinereus ENSPCIG00000030659
notamacropus_eugenii ENSMEUG00000002473
sarcophilus_harrisii ENSSHAG00000017188
monodelphis_domestica ENSMODG00000000126
ornithorhynchus_anatinus ENSOANG00000001182
xenopus_tropicalis ENSXETG00000017141
latimeria_chalumnae ENSLACG00000003542
callorhinchus_milii ENSCMIG00000019439
