latimeria_chalumnae ENSLACG00000007419
xenopus_tropicalis ENSXETG00000003490
paramormyrops_kingsleyae ENSPKIG00000024624
scleropages_formosus ENSSFOG00015001770
astyanax_mexicanus ENSAMXG00005021372
astyanax_mexicanus ENSAMXG00000041628
pygocentrus_nattereri ENSPNAG00000003587
ictalurus_punctatus ENSIPUG00000016538
electrophorus_electricus ENSEEEG00000003187
danio_rerio ENSDARG00000068876
clupea_harengus ENSCHAG00000009397
denticeps_clupeoides ENSDCDG00000010013
poecilia_formosa ENSPFOG00000011636
poecilia_mexicana ENSPMEG00000013013
poecilia_latipinna ENSPLAG00000020755
poecilia_reticulata ENSPREG00000021000
xiphophorus_maculatus ENSXMAG00000019287
xiphophorus_couchianus ENSXCOG00000002122
gambusia_affinis ENSGAFG00000021859
fundulus_heteroclitus ENSFHEG00000008487
cyprinodon_variegatus ENSCVAG00000015697
kryptolebias_marmoratus ENSKMAG00000022120
oryzias_latipes ENSORLG00020000821
oryzias_latipes ENSORLG00000016391
oryzias_melastigma ENSOMEG00000023137
gouania_willdenowi ENSGWIG00000018766
parambassis_ranga ENSPRNG00000017640
betta_splendens ENSBSLG00000011707
amphiprion_percula ENSAPEG00000011610
amphiprion_ocellaris ENSAOCG00000001628
acanthochromis_polyacanthus ENSAPOG00000006545
stegastes_partitus ENSSPAG00000006954
astatotilapia_calliptera ENSACLG00000004382
maylandia_zebra ENSMZEG00005017228
pundamilia_nyererei ENSPNYG00000021451
haplochromis_burtoni ENSHBUG00000018355
amphilophus_citrinellus ENSACIG00000008624
mastacembelus_armatus ENSMAMG00000002403
anabas_testudineus ENSATEG00000018425
seriola_dumerili ENSSDUG00000020355
seriola_lalandi ENSSLDG00000010677
lates_calcarifer ENSLCAG00010019310
labrus_bergylta ENSLBEG00000010359
labrus_bergylta ENSLBEG00000000085
takifugu_rubripes ENSTRUG00000003460
tetraodon_nigroviridis ENSTNIG00000008360
mola_mola ENSMMOG00000018889
cottoperca_gobio ENSCGOG00000003094
gasterosteus_aculeatus ENSGACG00000013483
scophthalmus_maximus ENSSMAG00000010104
larimichthys_crocea ENSLCRG00005015656
cynoglossus_semilaevis ENSCSEG00000009990
periophthalmus_magnuspinnatus ENSPMGG00000013175
gadus_morhua ENSGMOG00000018663
hucho_hucho ENSHHUG00000011904
hucho_hucho ENSHHUG00000048946
esox_lucius ENSELUG00000020328
lepisosteus_oculatus ENSLOCG00000015270
erpetoichthys_calabaricus ENSECRG00000006001
callorhinchus_milii ENSCMIG00000013964
