drosophila_melanogaster FBgn0265189
caenorhabditis_elegans WBGene00015915
petromyzon_marinus ENSPMAG00000002299
eptatretus_burgeri ENSEBUG00000011146
scleropages_formosus ENSSFOG00015013904
paramormyrops_kingsleyae ENSPKIG00000001772
monopterus_albus ENSMALG00000000671
anabas_testudineus ENSATEG00000002298
mastacembelus_armatus ENSMAMG00000020925
seriola_lalandi ENSSLDG00000018335
seriola_dumerili ENSSDUG00000019024
scophthalmus_maximus ENSSMAG00000000654
fundulus_heteroclitus ENSFHEG00000011492
cyprinodon_variegatus ENSCVAG00000005594
poecilia_formosa ENSPFOG00000001410
poecilia_latipinna ENSPLAG00000016431
poecilia_mexicana ENSPMEG00000022486
gambusia_affinis ENSGAFG00000017475
xiphophorus_maculatus ENSXMAG00000014150
xiphophorus_couchianus ENSXCOG00000011479
poecilia_reticulata ENSPREG00000001314
kryptolebias_marmoratus ENSKMAG00000008739
oryzias_latipes ENSORLG00015005266
oryzias_latipes ENSORLG00020007588
oryzias_latipes ENSORLG00000008816
oryzias_melastigma ENSOMEG00000002382
amphiprion_ocellaris ENSAOCG00000004794
amphiprion_percula ENSAPEG00000013362
acanthochromis_polyacanthus ENSAPOG00000022528
stegastes_partitus ENSSPAG00000010091
pundamilia_nyererei ENSPNYG00000014789
haplochromis_burtoni ENSHBUG00000015026
maylandia_zebra ENSMZEG00005013137
astatotilapia_calliptera ENSACLG00000004413
neolamprologus_brichardi ENSNBRG00000009298
oreochromis_niloticus ENSONIG00000005733
amphilophus_citrinellus ENSACIG00000002832
takifugu_rubripes ENSTRUG00000017959
tetraodon_nigroviridis ENSTNIG00000009311
mola_mola ENSMMOG00000016232
gasterosteus_aculeatus ENSGACG00000015871
labrus_bergylta ENSLBEG00000024421
cynoglossus_semilaevis ENSCSEG00000001531
hippocampus_comes ENSHCOG00000004366
periophthalmus_magnuspinnatus ENSPMGG00000002625
gadus_morhua ENSGMOG00000002891
esox_lucius ENSELUG00000011986
pygocentrus_nattereri ENSPNAG00000000994
astyanax_mexicanus ENSAMXG00000041477
ictalurus_punctatus ENSIPUG00000005129
danio_rerio ENSDARG00000036061
lepisosteus_oculatus ENSLOCG00000007991
anolis_carolinensis ENSACAG00000007365
pogona_vitticeps ENSPVIG00000019214
notechis_scutatus ENSNSUG00000017984
salvator_merianae ENSSMRG00000000975
sphenodon_punctatus ENSSPUG00000004026
gopherus_agassizii ENSGAGG00000017365
chelonoidis_abingdonii ENSCABG00000009566
chrysemys_picta ENSCPBG00000011971
pelodiscus_sinensis ENSPSIG00000008932
apteryx_haastii ENSAHAG00000008054
apteryx_owenii ENSAOWG00000016434
apteryx_rowi ENSARWG00000012735
dromaius_novaehollandiae ENSDNVG00000000326
nothoprocta_perdicaria ENSNPEG00000006397
taeniopygia_guttata ENSTGUG00000006586
lonchura_striata ENSLSDG00000000933
serinus_canaria ENSSCAG00000005179
zonotrichia_albicollis ENSZALG00000011893
junco_hyemalis ENSJHYG00000015509
lepidothrix_coronata ENSLCOG00000015279
manacus_vitellinus ENSMVIG00005009449
ficedula_albicollis ENSFALG00000007540
cyanistes_caeruleus ENSCCEG00000014954
parus_major ENSPMJG00000000954
melopsittacus_undulatus ENSMUNG00000014919
calidris_pugnax ENSCPUG00000011436
calidris_pygmaea ENSCPGG00000003794
anser_brachyrhynchus ENSABRG00000003778
anas_platyrhynchos ENSAPLG00000012283
meleagris_gallopavo ENSMGAG00000000982
coturnix_japonica ENSCJPG00005002078
gallus_gallus ENSGALG00000003071
numida_meleagris ENSNMEG00000016735
crocodylus_porosus ENSCPRG00005002513
cebus_capucinus ENSCCAG00000030591
saimiri_boliviensis ENSSBOG00000032947
callithrix_jacchus ENSCJAG00000012630
aotus_nancymaae ENSANAG00000025601
macaca_nemestrina ENSMNEG00000033175
macaca_mulatta ENSMMUG00000029125
macaca_fascicularis ENSMFAG00000013084
chlorocebus_sabaeus ENSCSAG00000005135
mandrillus_leucophaeus ENSMLEG00000026033
papio_anubis ENSPANG00000009024
cercocebus_atys ENSCATG00000044192
theropithecus_gelada ENSTGEG00000024309
rhinopithecus_roxellana ENSRROG00000043526
rhinopithecus_bieti ENSRBIG00000032356
colobus_angolensis ENSCANG00000032980
piliocolobus_tephrosceles ENSPTEG00000022583
piliocolobus_tephrosceles ENSPTEG00000012175
homo_sapiens ENSG00000087263
gorilla_gorilla ENSGGOG00000002377
pan_troglodytes ENSPTRG00000023015
pan_paniscus ENSPPAG00000030934
pongo_abelii ENSPPYG00000007366
nomascus_leucogenys ENSNLEG00000002028
mandrillus_leucophaeus ENSMLEG00000030783
cercocebus_atys ENSCATG00000007919
carlito_syrichta ENSTSYG00000014603
prolemur_simus ENSPSMG00000015889
propithecus_coquereli ENSPCOG00000023785
microcebus_murinus ENSMICG00000003868
otolemur_garnettii ENSOGAG00000014894
tupaia_belangeri ENSTBEG00000008001
castor_canadensis ENSCCNG00000027788
dipodomys_ordii ENSDORG00000005131
cricetulus_griseus ENSCGRG00000013962
cricetulus_griseus ENSCGRG00001008682
cricetulus_griseus ENSCGRG00015027981
mesocricetus_auratus ENSMAUG00000014954
microtus_ochrogaster ENSMOCG00000022366
peromyscus_maniculatus ENSPEMG00000019931
mus_spicilegus ENSMSIG00000002313
mus_spretus MGP_SPRETEiJ_G0032508
mus_musculus ENSMUSG00000033009
mus_caroli MGP_CAROLIEiJ_G0031389
mus_pahari MGP_PahariEiJ_G0022988
rattus_norvegicus ENSRNOG00000019288
meriones_unguiculatus ENSMUGG00000019376
nannospalax_galili ENSNGAG00000022408
jaculus_jaculus ENSJJAG00000016168
heterocephalus_glaber ENSHGLG00000013601
heterocephalus_glaber ENSHGLG00100018053
fukomys_damarensis ENSFDAG00000021211
chinchilla_lanigera ENSCLAG00000006400
octodon_degus ENSODEG00000017029
cavia_porcellus ENSCPOG00000004472
cavia_aperea ENSCAPG00000009333
urocitellus_parryii ENSUPAG00010013251
ictidomys_tridecemlineatus ENSSTOG00000005854
spermophilus_dauricus ENSSDAG00000019896
marmota_marmota ENSMMMG00000011049
oryctolagus_cuniculus ENSOCUG00000017235
ochotona_princeps ENSOPRG00000006697
pteropus_vampyrus ENSPVAG00000014584
myotis_lucifugus ENSMLUG00000004976
sorex_araneus ENSSARG00000006514
