pan_paniscus ENSPPAG00000030282
pan_troglodytes ENSPTRG00000001563
homo_sapiens ENSG00000158764
gorilla_gorilla ENSGGOG00000005829
pongo_abelii ENSPPYG00000000622
nomascus_leucogenys ENSNLEG00000013864
rhinopithecus_roxellana ENSRROG00000033481
rhinopithecus_bieti ENSRBIG00000033927
colobus_angolensis_palliatus ENSCANG00000036418
piliocolobus_tephrosceles ENSPTEG00000021936
papio_anubis ENSPANG00000029747
theropithecus_gelada ENSTGEG00000006373
mandrillus_leucophaeus ENSMLEG00000035000
cercocebus_atys ENSCATG00000019938
macaca_nemestrina ENSMNEG00000041369
macaca_mulatta ENSMMUG00000012037
macaca_fascicularis ENSMFAG00000034751
cebus_capucinus ENSCCAG00000020274
saimiri_boliviensis_boliviensis ENSSBOG00000032450
callithrix_jacchus ENSCJAG00000047135
aotus_nancymaae ENSANAG00000032707
prolemur_simus ENSPSMG00000021449
microcebus_murinus ENSMICG00000043466
oryctolagus_cuniculus ENSOCUG00000006985
marmota_marmota_marmota ENSMMMG00000022197
bos_taurus ENSBTAG00000050256
bos_taurus ENSBTAG00000052315
bos_taurus ENSBTAG00000048662
capra_hircus ENSCHIG00000001352
capra_hircus ENSCHIG00000011711
ovis_aries ENSOARG00000009191
ovis_aries ENSOARG00000009169
sus_scrofa ENSSSCG00000025885
bison_bison_bison ENSBBBG00000023605
erinaceus_europaeus ENSEEUG00000010055
echinops_telfairi ENSETEG00000020399
