takifugu_rubripes ENSTRUG00000011420
tetraodon_nigroviridis ENSTNIG00000013651
gasterosteus_aculeatus ENSGACG00000005055
scophthalmus_maximus ENSSMAG00000005643
poecilia_mexicana ENSPMEG00000017777
poecilia_latipinna ENSPLAG00000010187
poecilia_formosa ENSPFOG00000009263
poecilia_reticulata ENSPREG00000001300
xiphophorus_maculatus ENSXMAG00000008374
xiphophorus_couchianus ENSXCOG00000015147
gambusia_affinis ENSGAFG00000018529
cyprinodon_variegatus ENSCVAG00000019215
fundulus_heteroclitus ENSFHEG00000002438
kryptolebias_marmoratus ENSKMAG00000018234
oryzias_latipes ENSORLG00020004278
oryzias_latipes ENSORLG00000012778
oryzias_latipes_asm223469v1 ENSORLG00015004668
oryzias_melastigma ENSOMEG00000001161
cynoglossus_semilaevis ENSCSEG00000019394
monopterus_albus ENSMALG00000012891
mastacembelus_armatus ENSMAMG00000011183
anabas_testudineus ENSATEG00000023335
seriola_lalandi_dorsalis ENSSLDG00000020647
seriola_dumerili ENSSDUG00000007679
astatotilapia_calliptera ENSACLG00000007679
maylandia_zebra ENSMZEG00005018758
pundamilia_nyererei ENSPNYG00000003493
haplochromis_burtoni ENSHBUG00000015353
neolamprologus_brichardi ENSNBRG00000011325
oreochromis_niloticus ENSONIG00000006379
amphilophus_citrinellus ENSACIG00000001911
stegastes_partitus ENSSPAG00000006476
stegastes_partitus ENSSPAG00000006423
amphiprion_percula ENSAPEG00000010501
amphiprion_ocellaris ENSAOCG00000021957
amphiprion_percula ENSAPEG00000010442
amphiprion_ocellaris ENSAOCG00000023397
acanthochromis_polyacanthus ENSAPOG00000008127
amphiprion_ocellaris ENSAOCG00000021909
amphiprion_percula ENSAPEG00000010460
acanthochromis_polyacanthus ENSAPOG00000008102
amphiprion_ocellaris ENSAOCG00000021939
acanthochromis_polyacanthus ENSAPOG00000008118
mola_mola ENSMMOG00000004606
labrus_bergylta ENSLBEG00000010904
hippocampus_comes ENSHCOG00000012770
periophthalmus_magnuspinnatus ENSPMGG00000014327
gadus_morhua ENSGMOG00000018017
esox_lucius ENSELUG00000008475
pygocentrus_nattereri ENSPNAG00000004960
astyanax_mexicanus ENSAMXG00000001299
ictalurus_punctatus ENSIPUG00000012917
danio_rerio ENSDARG00000045277
scleropages_formosus ENSSFOG00015018775
pogona_vitticeps ENSPVIG00000022723
petromyzon_marinus ENSPMAG00000004302
