latimeria_chalumnae ENSLACG00000011748
xenopus_tropicalis ENSXETG00000011988
labrus_bergylta ENSLBEG00000011408
mola_mola ENSMMOG00000005668
gasterosteus_aculeatus ENSGACG00000001050
xiphophorus_couchianus ENSXCOG00000001672
xiphophorus_maculatus ENSXMAG00000005328
gambusia_affinis ENSGAFG00000012615
poecilia_formosa ENSPFOG00000012813
poecilia_mexicana ENSPMEG00000004597
poecilia_latipinna ENSPLAG00000003427
poecilia_reticulata ENSPREG00000012062
fundulus_heteroclitus ENSFHEG00000000630
cyprinodon_variegatus ENSCVAG00000005996
kryptolebias_marmoratus ENSKMAG00000009658
maylandia_zebra ENSMZEG00005015479
astatotilapia_calliptera ENSACLG00000004426
haplochromis_burtoni ENSHBUG00000012882
pundamilia_nyererei ENSPNYG00000021111
neolamprologus_brichardi ENSNBRG00000017266
oreochromis_niloticus ENSONIG00000011246
amphilophus_citrinellus ENSACIG00000015950
amphiprion_percula ENSAPEG00000003096
amphiprion_ocellaris ENSAOCG00000015706
acanthochromis_polyacanthus ENSAPOG00000006129
stegastes_partitus ENSSPAG00000005675
monopterus_albus ENSMALG00000012210
mastacembelus_armatus ENSMAMG00000021873
anabas_testudineus ENSATEG00000019580
seriola_dumerili ENSSDUG00000002978
seriola_lalandi_dorsalis ENSSLDG00000016401
scophthalmus_maximus ENSSMAG00000003696
hippocampus_comes ENSHCOG00000013959
tetraodon_nigroviridis ENSTNIG00000008779
tetraodon_nigroviridis ENSTNIG00000008780
takifugu_rubripes ENSTRUG00000017882
cynoglossus_semilaevis ENSCSEG00000007486
oryzias_latipes_asm223469v1 ENSORLG00015006353
oryzias_latipes ENSORLG00000004048
oryzias_melastigma ENSOMEG00000001182
periophthalmus_magnuspinnatus ENSPMGG00000021984
gadus_morhua ENSGMOG00000003109
esox_lucius ENSELUG00000023206
pygocentrus_nattereri ENSPNAG00000022370
astyanax_mexicanus ENSAMXG00000012011
ictalurus_punctatus ENSIPUG00000024864
danio_rerio ENSDARG00000061355
scleropages_formosus ENSSFOG00015009863
paramormyrops_kingsleyae ENSPKIG00000009531
lepisosteus_oculatus ENSLOCG00000008713
pogona_vitticeps ENSPVIG00000021512
salvator_merianae ENSSMRG00000001265
anolis_carolinensis ENSACAG00000013715
junco_hyemalis ENSJHYG00000008937
ficedula_albicollis ENSFALG00000007359
parus_major ENSPMJG00000003771
lonchura_striata_domestica ENSLSDG00000012965
lepidothrix_coronata ENSLCOG00000004415
calidris_pugnax ENSCPUG00000000818
calidris_pygmaea ENSCPGG00000014076
melopsittacus_undulatus ENSMUNG00000001509
anas_platyrhynchos_platyrhynchos ENSAPLG00000025996
anser_brachyrhynchus ENSABRG00000006822
gallus_gallus ENSGALG00000036190
coturnix_japonica ENSCJPG00005007941
numida_meleagris ENSNMEG00000003709
apteryx_owenii ENSAOWG00000019295
apteryx_rowi ENSARWG00000013988
apteryx_haastii ENSAHAG00000010537
apteryx_rowi ENSARWG00000015842
dromaius_novaehollandiae ENSDNVG00000010133
nothoprocta_perdicaria ENSNPEG00000009518
chelonoidis_abingdonii ENSCABG00000018650
gopherus_agassizii ENSGAGG00000001744
chrysemys_picta_bellii ENSCPBG00000012265
crocodylus_porosus ENSCPRG00005001597
ornithorhynchus_anatinus ENSOANG00000030387
ornithorhynchus_anatinus ENSOANG00000005712
ornithorhynchus_anatinus ENSOANG00000012268
tupaia_belangeri ENSTBEG00000014608
echinops_telfairi ENSETEG00000001192
loxodonta_africana ENSLAFG00000014523
loxodonta_africana ENSLAFG00000029554
procavia_capensis ENSPCAG00000011507
dasypus_novemcinctus ENSDNOG00000049392
pan_troglodytes ENSPTRG00000045385
pan_troglodytes ENSPTRG00000019866
pan_paniscus ENSPPAG00000035701
homo_sapiens ENSG00000002726
gorilla_gorilla ENSGGOG00000002416
pongo_abelii ENSPPYG00000018176
nomascus_leucogenys ENSNLEG00000003920
macaca_nemestrina ENSMNEG00000035176
macaca_fascicularis ENSMFAG00000044518
macaca_mulatta ENSMMUG00000020435
theropithecus_gelada ENSTGEG00000003991
chlorocebus_sabaeus ENSCSAG00000006844
papio_anubis ENSPANG00000007750
mandrillus_leucophaeus ENSMLEG00000043532
cercocebus_atys ENSCATG00000039117
piliocolobus_tephrosceles ENSPTEG00000028897
colobus_angolensis_palliatus ENSCANG00000030672
rhinopithecus_bieti ENSRBIG00000026972
rhinopithecus_roxellana ENSRROG00000042308
cebus_capucinus ENSCCAG00000028809
saimiri_boliviensis_boliviensis ENSSBOG00000023203
callithrix_jacchus ENSCJAG00000020136
aotus_nancymaae ENSANAG00000035085
carlito_syrichta ENSTSYG00000036481
prolemur_simus ENSPSMG00000008258
propithecus_coquereli ENSPCOG00000015517
microcebus_murinus ENSMICG00000030675
otolemur_garnettii ENSOGAG00000007821
cavia_aperea ENSCAPG00000010320
cavia_porcellus ENSCPOG00000007933
chinchilla_lanigera ENSCLAG00000001431
octodon_degus ENSODEG00000011268
heterocephalus_glaber_female ENSHGLG00000009031
heterocephalus_glaber_male ENSHGLG00100015843
fukomys_damarensis ENSFDAG00000021528
urocitellus_parryii ENSUPAG00010006609
ictidomys_tridecemlineatus ENSSTOG00000020269
marmota_marmota_marmota ENSMMMG00000006352
spermophilus_dauricus ENSSDAG00000019027
mus_spicilegus ENSMSIG00000020753
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029361
mus_musculus ENSMUSG00000029811
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028358
mus_pahari MGP_PahariEiJ_G0022108
rattus_norvegicus ENSRNOG00000008575
meriones_unguiculatus ENSMUGG00000019075
peromyscus_maniculatus_bairdii ENSPEMG00000013298
microtus_ochrogaster ENSMOCG00000018524
cricetulus_griseus_crigri-picr ENSCGRG00015007435
