anser_brachyrhynchus ENSABRG00000015201
anas_platyrhynchos_platyrhynchos ENSAPLG00000021295
gallus_gallus ENSGALG00000017332
coturnix_japonica ENSCJPG00005005731
meleagris_gallopavo ENSMGAG00000015289
numida_meleagris ENSNMEG00000003314
calidris_pygmaea ENSCPGG00000013138
calidris_pugnax ENSCPUG00000013958
dromaius_novaehollandiae ENSDNVG00000005602
apteryx_owenii ENSAOWG00000006192
apteryx_haastii ENSAHAG00000007220
apteryx_rowi ENSARWG00000015939
nothoprocta_perdicaria ENSNPEG00000001925
manacus_vitellinus ENSMVIG00005008025
lepidothrix_coronata ENSLCOG00000005657
melopsittacus_undulatus ENSMUNG00000012551
anas_platyrhynchos_platyrhynchos ENSAPLG00000011771
crocodylus_porosus ENSCPRG00005017403
gopherus_agassizii ENSGAGG00000019892
chelonoidis_abingdonii ENSCABG00000014467
chrysemys_picta_bellii ENSCPBG00000027686
pelodiscus_sinensis ENSPSIG00000010133
anolis_carolinensis ENSACAG00000012365
salvator_merianae ENSSMRG00000006919
phascolarctos_cinereus ENSPCIG00000024150
notamacropus_eugenii ENSMEUG00000011588
monodelphis_domestica ENSMODG00000006983
sarcophilus_harrisii ENSSHAG00000010962
pan_troglodytes ENSPTRG00000004081
pan_paniscus ENSPPAG00000010945
homo_sapiens ENSG00000149243
gorilla_gorilla ENSGGOG00000015839
pongo_abelii ENSPPYG00000003689
nomascus_leucogenys ENSNLEG00000016911
rhinopithecus_roxellana ENSRROG00000042922
rhinopithecus_bieti ENSRBIG00000036873
piliocolobus_tephrosceles ENSPTEG00000025428
colobus_angolensis_palliatus ENSCANG00000030825
mandrillus_leucophaeus ENSMLEG00000029117
chlorocebus_sabaeus ENSCSAG00000003917
cercocebus_atys ENSCATG00000042763
theropithecus_gelada ENSTGEG00000028015
papio_anubis ENSPANG00000033783
macaca_nemestrina ENSMNEG00000038478
macaca_fascicularis ENSMFAG00000031078
saimiri_boliviensis_boliviensis ENSSBOG00000032736
callithrix_jacchus ENSCJAG00000015421
cebus_capucinus ENSCCAG00000024110
aotus_nancymaae ENSANAG00000029592
carlito_syrichta ENSTSYG00000033862
prolemur_simus ENSPSMG00000002917
propithecus_coquereli ENSPCOG00000012453
microcebus_murinus ENSMICG00000045018
otolemur_garnettii ENSOGAG00000005323
castor_canadensis ENSCCNG00000010665
dipodomys_ordii ENSDORG00000002975
mus_spicilegus ENSMSIG00000027326
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031138
mus_musculus ENSMUSG00000035298
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030028
mus_pahari MGP_PahariEiJ_G0013249
rattus_norvegicus ENSRNOG00000017365
meriones_unguiculatus ENSMUGG00000014852
peromyscus_maniculatus_bairdii ENSPEMG00000022958
microtus_ochrogaster ENSMOCG00000012414
cricetulus_griseus_crigri-picr ENSCGRG00015013634
cricetulus_griseus_chok1gshd ENSCGRG00001005839
cricetulus_griseus_crigri ENSCGRG00000004534
mesocricetus_auratus ENSMAUG00000021872
nannospalax_galili ENSNGAG00000009818
jaculus_jaculus ENSJJAG00000013370
chinchilla_lanigera ENSCLAG00000015297
octodon_degus ENSODEG00000004522
cavia_aperea ENSCAPG00000011791
cavia_porcellus ENSCPOG00000010232
heterocephalus_glaber_male ENSHGLG00100012836
heterocephalus_glaber_female ENSHGLG00000004947
fukomys_damarensis ENSFDAG00000011536
urocitellus_parryii ENSUPAG00010013466
ictidomys_tridecemlineatus ENSSTOG00000027931
spermophilus_dauricus ENSSDAG00000007550
equus_caballus ENSECAG00000013664
equus_asinus_asinus ENSEASG00005014246
pteropus_vampyrus ENSPVAG00000011274
vicugna_pacos ENSVPAG00000011614
sus_scrofa ENSSSCG00000014854
capra_hircus ENSCHIG00000024312
ovis_aries ENSOARG00000011617
bos_mutus ENSBMUG00000003800
bos_taurus ENSBTAG00000015087
bison_bison_bison ENSBBBG00000022826
tursiops_truncatus ENSTTRG00000005860
ailuropoda_melanoleuca ENSAMEG00000017048
ursus_maritimus ENSUMAG00000010819
canis_lupus_dingo ENSCAFG00020002093
canis_lupus_familiaris ENSCAFG00000005400
vulpes_vulpes ENSVVUG00000024352
neovison_vison ENSNVIG00000000027
mustela_putorius_furo ENSMPUG00000009085
panthera_pardus ENSPPRG00000016187
panthera_tigris_altaica ENSPTIG00000012295
felis_catus ENSFCAG00000012545
sorex_araneus ENSSARG00000008686
myotis_lucifugus ENSMLUG00000004083
tupaia_belangeri ENSTBEG00000007259
procavia_capensis ENSPCAG00000005488
loxodonta_africana ENSLAFG00000021869
echinops_telfairi ENSETEG00000019323
dasypus_novemcinctus ENSDNOG00000019775
oryctolagus_cuniculus ENSOCUG00000012395
ochotona_princeps ENSOPRG00000007479
erinaceus_europaeus ENSEEUG00000014345
xenopus_tropicalis ENSXETG00000015058
latimeria_chalumnae ENSLACG00000001881
scleropages_formosus ENSSFOG00015013497
paramormyrops_kingsleyae ENSPKIG00000014013
astyanax_mexicanus ENSAMXG00000008827
pygocentrus_nattereri ENSPNAG00000017843
ictalurus_punctatus ENSIPUG00000008679
esox_lucius ENSELUG00000019778
lepisosteus_oculatus ENSLOCG00000004856
