latimeria_chalumnae ENSLACG00000001848
xenopus_tropicalis ENSXETG00000024086
gopherus_agassizii ENSGAGG00000005364
chrysemys_picta_bellii ENSCPBG00000019117
chelonoidis_abingdonii ENSCABG00000008188
pelodiscus_sinensis ENSPSIG00000006635
pogona_vitticeps ENSPVIG00000019238
anolis_carolinensis ENSACAG00000025985
notechis_scutatus ENSNSUG00000019572
notechis_scutatus ENSNSUG00000002694
salvator_merianae ENSSMRG00000004368
sorex_araneus ENSSARG00000006936
myotis_lucifugus ENSMLUG00000007964
bos_mutus ENSBMUG00000007816
bos_taurus ENSBTAG00000010682
capra_hircus ENSCHIG00000021657
ovis_aries ENSOARG00000011147
tursiops_truncatus ENSTTRG00000012233
sus_scrofa ENSSSCG00000001382
mustela_putorius_furo ENSMPUG00000011659
neovison_vison ENSNVIG00000018545
ursus_americanus ENSUAMG00000026261
ursus_maritimus ENSUMAG00000019722
ailuropoda_melanoleuca ENSAMEG00000013094
canis_lupus_familiaris ENSCAFG00000000448
canis_lupus_dingo ENSCAFG00020019223
vulpes_vulpes ENSVVUG00000010666
panthera_pardus ENSPPRG00000019110
panthera_tigris_altaica ENSPTIG00000016151
felis_catus ENSFCAG00000010530
pteropus_vampyrus ENSPVAG00000004190
equus_asinus_asinus ENSEASG00005019705
equus_caballus ENSECAG00000018474
castor_canadensis ENSCCNG00000028818
dipodomys_ordii ENSDORG00000008512
ictidomys_tridecemlineatus ENSSTOG00000009906
spermophilus_dauricus ENSSDAG00000016219
urocitellus_parryii ENSUPAG00010003844
marmota_marmota_marmota ENSMMMG00000020260
mus_musculus ENSMUSG00000003534
mus_spicilegus ENSMSIG00000014850
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022438
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021531
mus_pahari MGP_PahariEiJ_G0020525
rattus_norvegicus ENSRNOG00000057125
meriones_unguiculatus ENSMUGG00000015241
cricetulus_griseus_crigri-picr ENSCGRG00015028224
cricetulus_griseus_crigri ENSCGRG00000017100
cricetulus_griseus_chok1gshd ENSCGRG00001021646
mesocricetus_auratus ENSMAUG00000020474
microtus_ochrogaster ENSMOCG00000022533
peromyscus_maniculatus_bairdii ENSPEMG00000018311
nannospalax_galili ENSNGAG00000006531
chinchilla_lanigera ENSCLAG00000007057
octodon_degus ENSODEG00000017894
cavia_aperea ENSCAPG00000017564
cavia_porcellus ENSCPOG00000013417
heterocephalus_glaber_female ENSHGLG00000017106
heterocephalus_glaber_male ENSHGLG00100010033
fukomys_damarensis ENSFDAG00000021103
ochotona_princeps ENSOPRG00000000670
oryctolagus_cuniculus ENSOCUG00000016487
pan_paniscus ENSPPAG00000026163
pan_troglodytes ENSPTRG00000017942
