pan_paniscus ENSPPAG00000010024
pan_troglodytes ENSPTRG00000044769
homo_sapiens ENSG00000268182
gorilla_gorilla ENSGGOG00000042710
nomascus_leucogenys ENSNLEG00000010875
macaca_fascicularis ENSMFAG00000042229
macaca_nemestrina ENSMNEG00000039727
chlorocebus_sabaeus ENSCSAG00000001664
mandrillus_leucophaeus ENSMLEG00000032239
papio_anubis ENSPANG00000007974
cercocebus_atys ENSCATG00000033142
theropithecus_gelada ENSTGEG00000014315
rhinopithecus_bieti ENSRBIG00000036063
rhinopithecus_roxellana ENSRROG00000045052
colobus_angolensis_palliatus ENSCANG00000034694
cebus_capucinus ENSCCAG00000038012
saimiri_boliviensis_boliviensis ENSSBOG00000033604
callithrix_jacchus ENSCJAG00000040464
aotus_nancymaae ENSANAG00000022492
carlito_syrichta ENSTSYG00000036762
prolemur_simus ENSPSMG00000017310
microcebus_murinus ENSMICG00000026730
propithecus_coquereli ENSPCOG00000027162
mus_musculus ENSMUSG00000093536
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030223
mus_spicilegus ENSMSIG00000000648
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029162
mus_pahari MGP_PahariEiJ_G0021031
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030224
mus_musculus ENSMUSG00000045929
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029163
mus_pahari MGP_PahariEiJ_G0021032
rattus_norvegicus ENSRNOG00000042502
meriones_unguiculatus ENSMUGG00000004253
cricetulus_griseus_crigri ENSCGRG00000007808
cricetulus_griseus_chok1gshd ENSCGRG00001019729
cricetulus_griseus_crigri-picr ENSCGRG00015005310
mesocricetus_auratus ENSMAUG00000016509
microtus_ochrogaster ENSMOCG00000018336
peromyscus_maniculatus_bairdii ENSPEMG00000014783
nannospalax_galili ENSNGAG00000000498
jaculus_jaculus ENSJJAG00000010514
castor_canadensis ENSCCNG00000005874
octodon_degus ENSODEG00000011262
chinchilla_lanigera ENSCLAG00000000536
cavia_porcellus ENSCPOG00000019735
cavia_aperea ENSCAPG00000013186
heterocephalus_glaber_female ENSHGLG00000005564
heterocephalus_glaber_male ENSHGLG00100014087
fukomys_damarensis ENSFDAG00000006004
ictidomys_tridecemlineatus ENSSTOG00000024843
urocitellus_parryii ENSUPAG00010004404
marmota_marmota_marmota ENSMMMG00000000519
spermophilus_dauricus ENSSDAG00000018548
capra_hircus ENSCHIG00000024503
ovis_aries ENSOARG00000003367
bos_mutus ENSBMUG00000016663
sus_scrofa ENSSSCG00000035252
equus_asinus_asinus ENSEASG00005020458
ursus_maritimus ENSUMAG00000024761
ursus_americanus ENSUAMG00000025240
neovison_vison ENSNVIG00000012936
canis_lupus_dingo ENSCAFG00020015135
vulpes_vulpes ENSVVUG00000006537
panthera_tigris_altaica ENSPTIG00000011382
panthera_pardus ENSPPRG00000011453
felis_catus ENSFCAG00000034279
equus_caballus ENSECAG00000031682
bos_taurus ENSBTAG00000054544
dasypus_novemcinctus ENSDNOG00000039606
loxodonta_africana ENSLAFG00000028551
