notamacropus_eugenii ENSMEUG00000008867
phascolarctos_cinereus ENSPCIG00000020645
castor_canadensis ENSCCNG00000003979
dipodomys_ordii ENSDORG00000002025
mus_spicilegus ENSMSIG00000026830
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023599
mus_musculus ENSMUSG00000035735
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022685
rattus_norvegicus ENSRNOG00000027264
meriones_unguiculatus ENSMUGG00000014755
cricetulus_griseus_crigri ENSCGRG00000014476
cricetulus_griseus_crigri-picr ENSCGRG00015008640
cricetulus_griseus_chok1gshd ENSCGRG00001004102
mesocricetus_auratus ENSMAUG00000013406
peromyscus_maniculatus_bairdii ENSPEMG00000013710
microtus_ochrogaster ENSMOCG00000019065
nannospalax_galili ENSNGAG00000021794
jaculus_jaculus ENSJJAG00000002892
ictidomys_tridecemlineatus ENSSTOG00000013182
urocitellus_parryii ENSUPAG00010004596
marmota_marmota_marmota ENSMMMG00000001711
oryctolagus_cuniculus ENSOCUG00000012783
propithecus_coquereli ENSPCOG00000020445
microcebus_murinus ENSMICG00000013847
prolemur_simus ENSPSMG00000021602
otolemur_garnettii ENSOGAG00000012574
homo_sapiens ENSG00000134780
gorilla_gorilla ENSGGOG00000001163
pan_paniscus ENSPPAG00000026492
pan_troglodytes ENSPTRG00000003747
pongo_abelii ENSPPYG00000003183
nomascus_leucogenys ENSNLEG00000002700
macaca_nemestrina ENSMNEG00000018117
macaca_fascicularis ENSMFAG00000030550
chlorocebus_sabaeus ENSCSAG00000006443
papio_anubis ENSPANG00000013480
theropithecus_gelada ENSTGEG00000017628
cercocebus_atys ENSCATG00000032611
mandrillus_leucophaeus ENSMLEG00000038160
piliocolobus_tephrosceles ENSPTEG00000010954
colobus_angolensis_palliatus ENSCANG00000043517
rhinopithecus_roxellana ENSRROG00000000749
rhinopithecus_bieti ENSRBIG00000036039
cebus_capucinus ENSCCAG00000026937
saimiri_boliviensis_boliviensis ENSSBOG00000025299
callithrix_jacchus ENSCJAG00000019248
aotus_nancymaae ENSANAG00000026250
equus_caballus ENSECAG00000020795
equus_asinus_asinus ENSEASG00005008208
pteropus_vampyrus ENSPVAG00000012341
capra_hircus ENSCHIG00000020106
ovis_aries ENSOARG00000013348
bos_mutus ENSBMUG00000026624
bos_taurus ENSBTAG00000013942
bison_bison_bison ENSBBBG00000004679
tursiops_truncatus ENSTTRG00000011224
sus_scrofa ENSSSCG00000013079
ursus_americanus ENSUAMG00000018339
ursus_maritimus ENSUMAG00000011871
ailuropoda_melanoleuca ENSAMEG00000016637
mustela_putorius_furo ENSMPUG00000014142
neovison_vison ENSNVIG00000021552
canis_lupus_dingo ENSCAFG00020012782
canis_lupus_familiaris ENSCAFG00000016070
vulpes_vulpes ENSVVUG00000004253
panthera_pardus ENSPPRG00000023515
panthera_tigris_altaica ENSPTIG00000006114
felis_catus ENSFCAG00000013681
erinaceus_europaeus ENSEEUG00000013221
procavia_capensis ENSPCAG00000007828
dasypus_novemcinctus ENSDNOG00000030968
loxodonta_africana ENSLAFG00000004152
heterocephalus_glaber_female ENSHGLG00000003887
heterocephalus_glaber_male ENSHGLG00100011101
fukomys_damarensis ENSFDAG00000010498
chinchilla_lanigera ENSCLAG00000008252
octodon_degus ENSODEG00000004222
cavia_porcellus ENSCPOG00000012891
cavia_aperea ENSCAPG00000017201
carlito_syrichta ENSTSYG00000035105
apteryx_haastii ENSAHAG00000005957
apteryx_owenii ENSAOWG00000001230
apteryx_rowi ENSARWG00000009992
nothoprocta_perdicaria ENSNPEG00000013726
dromaius_novaehollandiae ENSDNVG00000017742
gallus_gallus ENSGALG00000036492
coturnix_japonica ENSCJPG00005013192
meleagris_gallopavo ENSMGAG00000004794
numida_meleagris ENSNMEG00000004680
anas_platyrhynchos_platyrhynchos ENSAPLG00000006415
calidris_pygmaea ENSCPGG00000001184
calidris_pugnax ENSCPUG00000005399
parus_major ENSPMJG00000006765
cyanistes_caeruleus ENSCCEG00000017071
ficedula_albicollis ENSFALG00000011845
lonchura_striata_domestica ENSLSDG00000004124
taeniopygia_guttata ENSTGUG00000006570
serinus_canaria ENSSCAG00000009872
junco_hyemalis ENSJHYG00000006019
zonotrichia_albicollis ENSZALG00000005253
manacus_vitellinus ENSMVIG00005014989
melopsittacus_undulatus ENSMUNG00000011476
anser_brachyrhynchus ENSABRG00000014528
lepidothrix_coronata ENSLCOG00000007671
crocodylus_porosus ENSCPRG00005010164
chelonoidis_abingdonii ENSCABG00000010457
gopherus_agassizii ENSGAGG00000011184
chrysemys_picta_bellii ENSCPBG00000017660
pelodiscus_sinensis ENSPSIG00000015323
pogona_vitticeps ENSPVIG00000017399
anolis_carolinensis ENSACAG00000017695
notechis_scutatus ENSNSUG00000003363
salvator_merianae ENSSMRG00000003313
sphenodon_punctatus ENSSPUG00000013066
xenopus_tropicalis ENSXETG00000006696
labrus_bergylta ENSLBEG00000000821
gasterosteus_aculeatus ENSGACG00000015603
