takifugu_rubripes ENSTRUG00000006639
tetraodon_nigroviridis ENSTNIG00000000497
amphilophus_citrinellus ENSACIG00000013671
oryzias_latipes ENSORLG00015016019
anabas_testudineus ENSATEG00000000384
larimichthys_crocea ENSLCRG00005022004
labrus_bergylta ENSLBEG00000012557
cynoglossus_semilaevis ENSCSEG00000004602
seriola_lalandi ENSSLDG00000024631
seriola_dumerili ENSSDUG00000000704
scophthalmus_maximus ENSSMAG00000003347
lates_calcarifer ENSLCAG00010007681
betta_splendens ENSBSLG00000024432
oryzias_latipes ENSORLG00020002460
oryzias_latipes ENSORLG00000028205
oryzias_melastigma ENSOMEG00000000157
gouania_willdenowi ENSGWIG00000021492
amphiprion_percula ENSAPEG00000014711
amphiprion_ocellaris ENSAOCG00000002582
acanthochromis_polyacanthus ENSAPOG00000017053
stegastes_partitus ENSSPAG00000006890
oreochromis_niloticus ENSONIG00000011647
neolamprologus_brichardi ENSNBRG00000021662
gadus_morhua ENSGMOG00000009042
pygocentrus_nattereri ENSPNAG00000017106
ictalurus_punctatus ENSIPUG00000000522
astyanax_mexicanus ENSAMXG00005023418
astyanax_mexicanus ENSAMXG00000041265
danio_rerio ENSDARG00000095805
clupea_harengus ENSCHAG00000023563
hucho_hucho ENSHHUG00000026840
hucho_hucho ENSHHUG00000029671
esox_lucius ENSELUG00000006870
scleropages_formosus ENSSFOG00015020234
paramormyrops_kingsleyae ENSPKIG00000010800
lepisosteus_oculatus ENSLOCG00000014358
erpetoichthys_calabaricus ENSECRG00000021250
ornithorhynchus_anatinus ENSOANG00000021330
salvator_merianae ENSSMRG00000019244
latimeria_chalumnae ENSLACG00000007030
