anolis_carolinensis ENSACAG00000016874
pogona_vitticeps ENSPVIG00000025205
salvator_merianae ENSSMRG00000011411
sphenodon_punctatus ENSSPUG00000011971
taeniopygia_guttata ENSTGUG00000008038
lonchura_striata_domestica ENSLSDG00000013810
serinus_canaria ENSSCAG00000015846
zonotrichia_albicollis ENSZALG00000017622
junco_hyemalis ENSJHYG00000001052
cyanistes_caeruleus ENSCCEG00000023995
parus_major ENSPMJG00000018680
ficedula_albicollis ENSFALG00000000970
manacus_vitellinus ENSMVIG00005018269
lepidothrix_coronata ENSLCOG00000016359
melopsittacus_undulatus ENSMUNG00000008150
calidris_pugnax ENSCPUG00000004410
anas_platyrhynchos_platyrhynchos ENSAPLG00000005409
anser_brachyrhynchus ENSABRG00000023182
meleagris_gallopavo ENSMGAG00000010257
gallus_gallus ENSGALG00000009602
coturnix_japonica ENSCJPG00005018047
numida_meleagris ENSNMEG00000022505
apteryx_haastii ENSAHAG00000000210
apteryx_owenii ENSAOWG00000001741
apteryx_rowi ENSARWG00000008656
dromaius_novaehollandiae ENSDNVG00000018302
nothoprocta_perdicaria ENSNPEG00000000430
crocodylus_porosus ENSCPRG00005015310
chelonoidis_abingdonii ENSCABG00000007622
gopherus_agassizii ENSGAGG00000007598
chrysemys_picta_bellii ENSCPBG00000005944
pelodiscus_sinensis ENSPSIG00000002306
phascolarctos_cinereus ENSPCIG00000031365
notamacropus_eugenii ENSMEUG00000015486
sarcophilus_harrisii ENSSHAG00000006689
monodelphis_domestica ENSMODG00000008396
capra_hircus ENSCHIG00000012494
ovis_aries ENSOARG00000002595
bos_mutus ENSBMUG00000002766
bos_taurus ENSBTAG00000003626
tursiops_truncatus ENSTTRG00000004503
sus_scrofa ENSSSCG00000032177
vicugna_pacos ENSVPAG00000007188
equus_caballus ENSECAG00000000293
equus_asinus_asinus ENSEASG00005022728
pteropus_vampyrus ENSPVAG00000006621
myotis_lucifugus ENSMLUG00000009957
ursus_americanus ENSUAMG00000002326
ursus_maritimus ENSUMAG00000014257
ailuropoda_melanoleuca ENSAMEG00000010422
neovison_vison ENSNVIG00000006102
mustela_putorius_furo ENSMPUG00000000791
canis_lupus_dingo ENSCAFG00020002973
canis_lupus_familiaris ENSCAFG00000012487
vulpes_vulpes ENSVVUG00000015905
panthera_pardus ENSPPRG00000003009
panthera_tigris_altaica ENSPTIG00000019715
felis_catus ENSFCAG00000012076
erinaceus_europaeus ENSEEUG00000011525
sorex_araneus ENSSARG00000010577
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024554
mus_spicilegus ENSMSIG00000005748
mus_musculus ENSMUSG00000042064
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023632
mus_pahari MGP_PahariEiJ_G0025084
rattus_norvegicus ENSRNOG00000030022
meriones_unguiculatus ENSMUGG00000018357
cricetulus_griseus_chok1gshd ENSCGRG00001013565
cricetulus_griseus_crigri ENSCGRG00000013103
cricetulus_griseus_crigri-picr ENSCGRG00015003352
mesocricetus_auratus ENSMAUG00000001513
peromyscus_maniculatus_bairdii ENSPEMG00000021219
microtus_ochrogaster ENSMOCG00000009308
jaculus_jaculus ENSJJAG00000020504
dipodomys_ordii ENSDORG00000012603
urocitellus_parryii ENSUPAG00010009841
ictidomys_tridecemlineatus ENSSTOG00000007990
spermophilus_dauricus ENSSDAG00000018847
marmota_marmota_marmota ENSMMMG00000023561
chinchilla_lanigera ENSCLAG00000002461
octodon_degus ENSODEG00000010820
cavia_porcellus ENSCPOG00000039650
cavia_aperea ENSCAPG00000003489
heterocephalus_glaber_male ENSHGLG00100016704
heterocephalus_glaber_female ENSHGLG00000009793
fukomys_damarensis ENSFDAG00000005326
oryctolagus_cuniculus ENSOCUG00000010266
