ciona_savignyi ENSCSAVG00000008822
ciona_intestinalis ENSCING00000006604
ciona_intestinalis ENSCING00000005966
anolis_carolinensis ENSACAG00000028488
salvator_merianae ENSSMRG00000000687
sphenodon_punctatus ENSSPUG00000011262
chrysemys_picta_bellii ENSCPBG00000019262
gopherus_agassizii ENSGAGG00000008673
pelodiscus_sinensis ENSPSIG00000017034
gallus_gallus ENSGALG00000045310
coturnix_japonica ENSCJPG00005015850
meleagris_gallopavo ENSMGAG00000001573
numida_meleagris ENSNMEG00000001019
anas_platyrhynchos_platyrhynchos ENSAPLG00000012596
calidris_pygmaea ENSCPGG00000004621
dromaius_novaehollandiae ENSDNVG00000019184
xenopus_tropicalis ENSXETG00000022934
latimeria_chalumnae ENSLACG00000008124
pygocentrus_nattereri ENSPNAG00000028540
astyanax_mexicanus ENSAMXG00000016216
ictalurus_punctatus ENSIPUG00000013424
danio_rerio ENSDARG00000034048
gasterosteus_aculeatus ENSGACG00000018125
monopterus_albus ENSMALG00000003985
seriola_dumerili ENSSDUG00000010487
seriola_lalandi_dorsalis ENSSLDG00000013943
tetraodon_nigroviridis ENSTNIG00000003389
takifugu_rubripes ENSTRUG00000002257
mola_mola ENSMMOG00000011857
labrus_bergylta ENSLBEG00000020012
amphiprion_percula ENSAPEG00000017216
amphiprion_ocellaris ENSAOCG00000022028
acanthochromis_polyacanthus ENSAPOG00000016844
stegastes_partitus ENSSPAG00000013117
maylandia_zebra ENSMZEG00005015538
pundamilia_nyererei ENSPNYG00000018162
astatotilapia_calliptera ENSACLG00000027091
haplochromis_burtoni ENSHBUG00000005513
neolamprologus_brichardi ENSNBRG00000000609
oreochromis_niloticus ENSONIG00000012998
amphilophus_citrinellus ENSACIG00000021112
scophthalmus_maximus ENSSMAG00000015091
cynoglossus_semilaevis ENSCSEG00000001401
oryzias_latipes ENSORLG00000014194
oryzias_latipes_asm223469v1 ENSORLG00015018393
oryzias_latipes ENSORLG00020004621
oryzias_latipes_asm223469v1 ENSORLG00015018430
oryzias_latipes ENSORLG00000029402
oryzias_melastigma ENSOMEG00000014378
kryptolebias_marmoratus ENSKMAG00000015819
fundulus_heteroclitus ENSFHEG00000015275
cyprinodon_variegatus ENSCVAG00000017305
xiphophorus_maculatus ENSXMAG00000014018
xiphophorus_couchianus ENSXCOG00000009093
poecilia_formosa ENSPFOG00000002870
poecilia_latipinna ENSPLAG00000017244
poecilia_mexicana ENSPMEG00000001595
gambusia_affinis ENSGAFG00000002967
periophthalmus_magnuspinnatus ENSPMGG00000002762
anabas_testudineus ENSATEG00000003113
gadus_morhua ENSGMOG00000019090
esox_lucius ENSELUG00000016809
scleropages_formosus ENSSFOG00015011642
paramormyrops_kingsleyae ENSPKIG00000012075
lepisosteus_oculatus ENSLOCG00000000468
eptatretus_burgeri ENSEBUG00000012581
caenorhabditis_elegans_strain_n2 WBGene00007536
drosophila_melanogaster FBgn0259697
