phascolarctos_cinereus ENSPCIG00000011427
notamacropus_eugenii ENSMEUG00000011421
sarcophilus_harrisii ENSSHAG00000017988
monodelphis_domestica ENSMODG00000005296
mus_spicilegus ENSMSIG00000018913
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015296
mus_musculus ENSMUSG00000067006
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014491
mus_pahari MGP_PahariEiJ_G0027725
rattus_norvegicus ENSRNOG00000002640
meriones_unguiculatus ENSMUGG00000018975
cricetulus_griseus_chok1gshd ENSCGRG00001022199
cricetulus_griseus_crigri ENSCGRG00000005077
cricetulus_griseus_crigri-picr ENSCGRG00015020615
mesocricetus_auratus ENSMAUG00000004274
microtus_ochrogaster ENSMOCG00000001882
peromyscus_maniculatus_bairdii ENSPEMG00000017189
castor_canadensis ENSCCNG00000030897
nannospalax_galili ENSNGAG00000012613
jaculus_jaculus ENSJJAG00000014688
dipodomys_ordii ENSDORG00000008321
spermophilus_dauricus ENSSDAG00000017069
marmota_marmota_marmota ENSMMMG00000002637
urocitellus_parryii ENSUPAG00010023881
ictidomys_tridecemlineatus ENSSTOG00000007438
chinchilla_lanigera ENSCLAG00000009512
octodon_degus ENSODEG00000005216
cavia_porcellus ENSCPOG00000013882
cavia_porcellus ENSCPOG00000021589
cavia_aperea ENSCAPG00000009121
heterocephalus_glaber_female ENSHGLG00000001962
heterocephalus_glaber_male ENSHGLG00100003292
fukomys_damarensis ENSFDAG00000019838
oryctolagus_cuniculus ENSOCUG00000016787
ochotona_princeps ENSOPRG00000006338
tupaia_belangeri ENSTBEG00000010379
pan_troglodytes ENSPTRG00000029287
pan_paniscus ENSPPAG00000020982
homo_sapiens ENSG00000206075
gorilla_gorilla ENSGGOG00000025505
pongo_abelii ENSPPYG00000009215
nomascus_leucogenys ENSNLEG00000036047
piliocolobus_tephrosceles ENSPTEG00000026741
colobus_angolensis_palliatus ENSCANG00000042467
rhinopithecus_bieti ENSRBIG00000032521
rhinopithecus_roxellana ENSRROG00000044903
mandrillus_leucophaeus ENSMLEG00000029311
cercocebus_atys ENSCATG00000044074
papio_anubis ENSPANG00000000094
theropithecus_gelada ENSTGEG00000004203
macaca_fascicularis ENSMFAG00000045261
macaca_nemestrina ENSMNEG00000043388
macaca_mulatta ENSMMUG00000014182
chlorocebus_sabaeus ENSCSAG00000018197
callithrix_jacchus ENSCJAG00000037297
saimiri_boliviensis_boliviensis ENSSBOG00000021946
cebus_capucinus ENSCCAG00000030099
aotus_nancymaae ENSANAG00000020730
carlito_syrichta ENSTSYG00000009280
microcebus_murinus ENSMICG00000001596
propithecus_coquereli ENSPCOG00000014389
prolemur_simus ENSPSMG00000021765
otolemur_garnettii ENSOGAG00000013550
dasypus_novemcinctus ENSDNOG00000011453
choloepus_hoffmanni ENSCHOG00000004701
loxodonta_africana ENSLAFG00000011459
procavia_capensis ENSPCAG00000000665
ursus_maritimus ENSUMAG00000002828
ursus_americanus ENSUAMG00000012255
ailuropoda_melanoleuca ENSAMEG00000006407
neovison_vison ENSNVIG00000013499
mustela_putorius_furo ENSMPUG00000016526
canis_lupus_familiaris ENSCAFG00000024647
canis_lupus_dingo ENSCAFG00020016763
vulpes_vulpes ENSVVUG00000017771
panthera_pardus ENSPPRG00000002957
panthera_tigris_altaica ENSPTIG00000008296
felis_catus ENSFCAG00000008379
equus_caballus ENSECAG00000023893
equus_asinus_asinus ENSEASG00005002210
bos_mutus ENSBMUG00000003012
bos_taurus ENSBTAG00000002019
bison_bison_bison ENSBBBG00000008373
ovis_aries ENSOARG00000006391
capra_hircus ENSCHIG00000010978
tursiops_truncatus ENSTTRG00000005199
sus_scrofa ENSSSCG00000004894
vicugna_pacos ENSVPAG00000008334
myotis_lucifugus ENSMLUG00000011802
pteropus_vampyrus ENSPVAG00000013143
sorex_araneus ENSSARG00000001913
erinaceus_europaeus ENSEEUG00000011322
echinops_telfairi ENSETEG00000016413
ornithorhynchus_anatinus ENSOANG00000007167
pogona_vitticeps ENSPVIG00000017298
anolis_carolinensis ENSACAG00000017619
notechis_scutatus ENSNSUG00000018801
salvator_merianae ENSSMRG00000008708
sphenodon_punctatus ENSSPUG00000006433
apteryx_haastii ENSAHAG00000017408
apteryx_owenii ENSAOWG00000003195
apteryx_rowi ENSARWG00000004613
nothoprocta_perdicaria ENSNPEG00000010253
dromaius_novaehollandiae ENSDNVG00000017694
parus_major ENSPMJG00000001417
cyanistes_caeruleus ENSCCEG00000004456
ficedula_albicollis ENSFALG00000013011
lonchura_striata_domestica ENSLSDG00000013120
taeniopygia_guttata ENSTGUG00000002060
serinus_canaria ENSSCAG00000002519
zonotrichia_albicollis ENSZALG00000014428
junco_hyemalis ENSJHYG00000003512
manacus_vitellinus ENSMVIG00005015791
lepidothrix_coronata ENSLCOG00000005894
melopsittacus_undulatus ENSMUNG00000000735
calidris_pygmaea ENSCPGG00000005423
calidris_pugnax ENSCPUG00000000093
anser_brachyrhynchus ENSABRG00000012078
anas_platyrhynchos_platyrhynchos ENSAPLG00000022949
gallus_gallus ENSGALG00000012873
meleagris_gallopavo ENSMGAG00000004714
coturnix_japonica ENSCJPG00005016776
numida_meleagris ENSNMEG00000004765
crocodylus_porosus ENSCPRG00005017498
chelonoidis_abingdonii ENSCABG00000000765
gopherus_agassizii ENSGAGG00000024426
chrysemys_picta_bellii ENSCPBG00000026578
pelodiscus_sinensis ENSPSIG00000003426
xenopus_tropicalis ENSXETG00000027590
