drosophila_melanogaster FBgn0038653
caenorhabditis_elegans_strain_n2 WBGene00006411
anabas_testudineus ENSATEG00000001176
gasterosteus_aculeatus ENSGACG00000006719
amphilophus_citrinellus ENSACIG00000000686
neolamprologus_brichardi ENSNBRG00000003114
gadus_morhua ENSGMOG00000000507
esox_lucius ENSELUG00000008195
scleropages_formosus ENSSFOG00015005631
capra_hircus ENSCHIG00000003029
vulpes_vulpes ENSVVUG00000002416
loxodonta_africana ENSLAFG00000010266
pogona_vitticeps ENSPVIG00000010666
sarcophilus_harrisii ENSSHAG00000011100
phascolarctos_cinereus ENSPCIG00000026170
capra_hircus ENSCHIG00000011193
ovis_aries ENSOARG00000018425
canis_lupus_familiaris ENSCAFG00000013326
microtus_ochrogaster ENSMOCG00000004277
ochotona_princeps ENSOPRG00000015971
choloepus_hoffmanni ENSCHOG00000006761
dasypus_novemcinctus ENSDNOG00000011879
apteryx_owenii ENSAOWG00000007699
apteryx_haastii ENSAHAG00000010521
apteryx_rowi ENSARWG00000011561
canis_lupus_familiaris ENSCAFG00000007276
canis_lupus_dingo ENSCAFG00020022736
vulpes_vulpes ENSVVUG00000005510
ovis_aries ENSOARG00000005323
capra_hircus ENSCHIG00000019792
bos_taurus ENSBTAG00000040439
prolemur_simus ENSPSMG00000014766
scleropages_formosus ENSSFOG00015006526
paramormyrops_kingsleyae ENSPKIG00000017120
oryzias_latipes ENSORLG00020002308
oryzias_latipes_asm223469v1 ENSORLG00015010616
labrus_bergylta ENSLBEG00000003267
cynoglossus_semilaevis ENSCSEG00000017336
periophthalmus_magnuspinnatus ENSPMGG00000015830
periophthalmus_magnuspinnatus ENSPMGG00000015828
gadus_morhua ENSGMOG00000007722
lepisosteus_oculatus ENSLOCG00000017534
pygocentrus_nattereri ENSPNAG00000022052
astyanax_mexicanus ENSAMXG00000005992
ictalurus_punctatus ENSIPUG00000002177
petromyzon_marinus ENSPMAG00000008256
pteropus_vampyrus ENSPVAG00000007475
microcebus_murinus ENSMICG00000030603
caenorhabditis_elegans_strain_n2 WBGene00004780
ciona_intestinalis ENSCING00000002943
