anolis_carolinensis ENSACAG00000013722
notechis_scutatus ENSNSUG00000018883
salvator_merianae ENSSMRG00000005756
pogona_vitticeps ENSPVIG00000017050
sphenodon_punctatus ENSSPUG00000001646
gopherus_agassizii ENSGAGG00000014155
chelonoidis_abingdonii ENSCABG00000014577
chrysemys_picta_bellii ENSCPBG00000010448
pelodiscus_sinensis ENSPSIG00000015741
crocodylus_porosus ENSCPRG00005017136
anser_brachyrhynchus ENSABRG00000010398
anas_platyrhynchos_platyrhynchos ENSAPLG00000022477
coturnix_japonica ENSCJPG00005017713
gallus_gallus ENSGALG00000033034
meleagris_gallopavo ENSMGAG00000007625
numida_meleagris ENSNMEG00000015279
melopsittacus_undulatus ENSMUNG00000011986
lonchura_striata_domestica ENSLSDG00000016773
taeniopygia_guttata ENSTGUG00000002071
serinus_canaria ENSSCAG00000004875
junco_hyemalis ENSJHYG00000013136
ficedula_albicollis ENSFALG00000003569
parus_major ENSPMJG00000009398
cyanistes_caeruleus ENSCCEG00000013095
lepidothrix_coronata ENSLCOG00000004850
phascolarctos_cinereus ENSPCIG00000028542
notamacropus_eugenii ENSMEUG00000007458
sarcophilus_harrisii ENSSHAG00000007729
monodelphis_domestica ENSMODG00000003446
myotis_lucifugus ENSMLUG00000028747
ursus_maritimus ENSUMAG00000021659
tursiops_truncatus ENSTTRG00000011435
capra_hircus ENSCHIG00000019912
ovis_aries ENSOARG00000008821
bos_taurus ENSBTAG00000018723
bos_mutus ENSBMUG00000025524
bison_bison_bison ENSBBBG00000015510
sus_scrofa ENSSSCG00000032950
pteropus_vampyrus ENSPVAG00000013525
equus_caballus ENSECAG00000013382
ursus_americanus ENSUAMG00000005173
ailuropoda_melanoleuca ENSAMEG00000011844
neovison_vison ENSNVIG00000011676
mustela_putorius_furo ENSMPUG00000016326
canis_lupus_familiaris ENSCAFG00000016153
canis_lupus_dingo ENSCAFG00020004858
vulpes_vulpes ENSVVUG00000028947
panthera_pardus ENSPPRG00000004027
panthera_tigris_altaica ENSPTIG00000008906
felis_catus ENSFCAG00000011588
erinaceus_europaeus ENSEEUG00000013459
pan_troglodytes ENSPTRG00000000206
pan_paniscus ENSPPAG00000042365
homo_sapiens ENSG00000162461
gorilla_gorilla ENSGGOG00000015182
nomascus_leucogenys ENSNLEG00000007644
rhinopithecus_bieti ENSRBIG00000042919
rhinopithecus_roxellana ENSRROG00000029182
piliocolobus_tephrosceles ENSPTEG00000034003
colobus_angolensis_palliatus ENSCANG00000025995
theropithecus_gelada ENSTGEG00000023295
papio_anubis ENSPANG00000020306
mandrillus_leucophaeus ENSMLEG00000033955
chlorocebus_sabaeus ENSCSAG00000000838
macaca_fascicularis ENSMFAG00000042837
macaca_mulatta ENSMMUG00000037608
macaca_nemestrina ENSMNEG00000029592
cercocebus_atys ENSCATG00000035130
callithrix_jacchus ENSCJAG00000008596
saimiri_boliviensis_boliviensis ENSSBOG00000029337
cebus_capucinus ENSCCAG00000030859
aotus_nancymaae ENSANAG00000036756
carlito_syrichta ENSTSYG00000037347
microcebus_murinus ENSMICG00000036236
propithecus_coquereli ENSPCOG00000017561
prolemur_simus ENSPSMG00000007109
otolemur_garnettii ENSOGAG00000033455
mus_spicilegus ENSMSIG00000014377
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027727
mus_musculus ENSMUSG00000040740
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026748
mus_pahari MGP_PahariEiJ_G0029079
rattus_norvegicus ENSRNOG00000021526
meriones_unguiculatus ENSMUGG00000015090
cricetulus_griseus_crigri ENSCGRG00000006473
cricetulus_griseus_chok1gshd ENSCGRG00001021299
cricetulus_griseus_crigri-picr ENSCGRG00015001517
mesocricetus_auratus ENSMAUG00000020022
microtus_ochrogaster ENSMOCG00000001770
peromyscus_maniculatus_bairdii ENSPEMG00000009951
nannospalax_galili ENSNGAG00000019484
jaculus_jaculus ENSJJAG00000001837
castor_canadensis ENSCCNG00000009399
dipodomys_ordii ENSDORG00000008853
chinchilla_lanigera ENSCLAG00000002647
octodon_degus ENSODEG00000016800
cavia_aperea ENSCAPG00000001516
cavia_porcellus ENSCPOG00000012078
heterocephalus_glaber_male ENSHGLG00100009029
heterocephalus_glaber_female ENSHGLG00000009206
fukomys_damarensis ENSFDAG00000014382
ictidomys_tridecemlineatus ENSSTOG00000013833
marmota_marmota_marmota ENSMMMG00000021668
urocitellus_parryii ENSUPAG00010018099
dasypus_novemcinctus ENSDNOG00000006727
dasypus_novemcinctus ENSDNOG00000045071
loxodonta_africana ENSLAFG00000004515
