phascolarctos_cinereus ENSPCIG00000033448
notamacropus_eugenii ENSMEUG00000002287
sarcophilus_harrisii ENSSHAG00000018822
monodelphis_domestica ENSMODG00000002342
pan_paniscus ENSPPAG00000017743
pan_troglodytes ENSPTRG00000002487
homo_sapiens ENSG00000165606
gorilla_gorilla ENSGGOG00000008180
pongo_abelii ENSPPYG00000002253
nomascus_leucogenys ENSNLEG00000035839
macaca_nemestrina ENSMNEG00000043532
macaca_fascicularis ENSMFAG00000031409
chlorocebus_sabaeus ENSCSAG00000010416
papio_anubis ENSPANG00000035370
cercocebus_atys ENSCATG00000000909
mandrillus_leucophaeus ENSMLEG00000005190
theropithecus_gelada ENSTGEG00000012588
piliocolobus_tephrosceles ENSPTEG00000021288
colobus_angolensis_palliatus ENSCANG00000042994
rhinopithecus_bieti ENSRBIG00000036818
rhinopithecus_roxellana ENSRROG00000036355
cebus_capucinus ENSCCAG00000029761
saimiri_boliviensis_boliviensis ENSSBOG00000034709
callithrix_jacchus ENSCJAG00000013476
aotus_nancymaae ENSANAG00000022361
carlito_syrichta ENSTSYG00000004792
propithecus_coquereli ENSPCOG00000014737
microcebus_murinus ENSMICG00000045626
prolemur_simus ENSPSMG00000002440
otolemur_garnettii ENSOGAG00000001567
tupaia_belangeri ENSTBEG00000008660
castor_canadensis ENSCCNG00000019507
dipodomys_ordii ENSDORG00000002057
marmota_marmota_marmota ENSMMMG00000019126
spermophilus_dauricus ENSSDAG00000001513
ictidomys_tridecemlineatus ENSSTOG00000021047
urocitellus_parryii ENSUPAG00010003582
mus_spicilegus ENSMSIG00000012230
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019980
mus_musculus ENSMUSG00000041730
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019094
mus_pahari MGP_PahariEiJ_G0030112
rattus_norvegicus ENSRNOG00000020045
meriones_unguiculatus ENSMUGG00000026913
cricetulus_griseus_crigri-picr ENSCGRG00015020225
cricetulus_griseus_crigri ENSCGRG00000013305
cricetulus_griseus_chok1gshd ENSCGRG00001023535
mesocricetus_auratus ENSMAUG00000010489
peromyscus_maniculatus_bairdii ENSPEMG00000012975
microtus_ochrogaster ENSMOCG00000019746
nannospalax_galili ENSNGAG00000023619
jaculus_jaculus ENSJJAG00000015373
ailuropoda_melanoleuca ENSAMEG00000010394
ursus_americanus ENSUAMG00000016128
neovison_vison ENSNVIG00000005279
mustela_putorius_furo ENSMPUG00000009250
canis_lupus_dingo ENSCAFG00020025075
canis_lupus_familiaris ENSCAFG00000006619
vulpes_vulpes ENSVVUG00000021007
panthera_pardus ENSPPRG00000014082
panthera_tigris_altaica ENSPTIG00000016389
felis_catus ENSFCAG00000045847
erinaceus_europaeus ENSEEUG00000008439
bos_mutus ENSBMUG00000019869
bos_taurus ENSBTAG00000011991
bison_bison_bison ENSBBBG00000009960
capra_hircus ENSCHIG00000016149
ovis_aries ENSOARG00000001990
tursiops_truncatus ENSTTRG00000014717
sus_scrofa ENSSSCG00000037404
vicugna_pacos ENSVPAG00000001010
sorex_araneus ENSSARG00000012274
equus_caballus ENSECAG00000023018
equus_asinus_asinus ENSEASG00005019407
pteropus_vampyrus ENSPVAG00000016407
myotis_lucifugus ENSMLUG00000011412
oryctolagus_cuniculus ENSOCUG00000000739
ochotona_princeps ENSOPRG00000008306
heterocephalus_glaber_female ENSHGLG00000000981
heterocephalus_glaber_male ENSHGLG00100007943
fukomys_damarensis ENSFDAG00000010310
cavia_porcellus ENSCPOG00000006030
cavia_aperea ENSCAPG00000007566
chinchilla_lanigera ENSCLAG00000000450
octodon_degus ENSODEG00000002131
choloepus_hoffmanni ENSCHOG00000007456
dasypus_novemcinctus ENSDNOG00000031385
loxodonta_africana ENSLAFG00000022380
procavia_capensis ENSPCAG00000013996
echinops_telfairi ENSETEG00000019943
apteryx_haastii ENSAHAG00000015348
apteryx_owenii ENSAOWG00000002980
apteryx_rowi ENSARWG00000015482
dromaius_novaehollandiae ENSDNVG00000005474
nothoprocta_perdicaria ENSNPEG00000013218
lonchura_striata_domestica ENSLSDG00000016735
taeniopygia_guttata ENSTGUG00000008206
serinus_canaria ENSSCAG00000017107
junco_hyemalis ENSJHYG00000018104
zonotrichia_albicollis ENSZALG00000012885
ficedula_albicollis ENSFALG00000007555
parus_major ENSPMJG00000016042
cyanistes_caeruleus ENSCCEG00000017406
lepidothrix_coronata ENSLCOG00000006705
manacus_vitellinus ENSMVIG00005017098
calidris_pygmaea ENSCPGG00000018040
calidris_pugnax ENSCPUG00000009076
melopsittacus_undulatus ENSMUNG00000014033
anas_platyrhynchos_platyrhynchos ENSAPLG00000016357
anser_brachyrhynchus ENSABRG00000012207
coturnix_japonica ENSCJPG00005018890
meleagris_gallopavo ENSMGAG00000008122
gallus_gallus ENSGALG00000030822
numida_meleagris ENSNMEG00000000906
crocodylus_porosus ENSCPRG00005017838
chelonoidis_abingdonii ENSCABG00000005854
gopherus_agassizii ENSGAGG00000022088
chrysemys_picta_bellii ENSCPBG00000012806
pelodiscus_sinensis ENSPSIG00000015208
pogona_vitticeps ENSPVIG00000003986
