drosophila_melanogaster FBgn0025820
caenorhabditis_elegans_strain_n2 WBGene00002180
latimeria_chalumnae ENSLACG00000003195
lepisosteus_oculatus ENSLOCG00000008537
apteryx_haastii ENSAHAG00000010915
apteryx_rowi ENSARWG00000007843
nothoprocta_perdicaria ENSNPEG00000004923
taeniopygia_guttata ENSTGUG00000017380
lonchura_striata_domestica ENSLSDG00000011825
junco_hyemalis ENSJHYG00000009254
parus_major ENSPMJG00000003060
ficedula_albicollis ENSFALG00000004554
calidris_pygmaea ENSCPGG00000004552
gallus_gallus ENSGALG00000046828
coturnix_japonica ENSCJPG00005014218
numida_meleagris ENSNMEG00000006195
anser_brachyrhynchus ENSABRG00000017699
crocodylus_porosus ENSCPRG00005002527
chrysemys_picta_bellii ENSCPBG00000024677
gopherus_agassizii ENSGAGG00000000752
notechis_scutatus ENSNSUG00000001462
pogona_vitticeps ENSPVIG00000023449
salvator_merianae ENSSMRG00000000849
sphenodon_punctatus ENSSPUG00000003456
notamacropus_eugenii ENSMEUG00000009659
phascolarctos_cinereus ENSPCIG00000029351
monodelphis_domestica ENSMODG00000017296
sus_scrofa ENSSSCG00000006559
sus_scrofa ENSSSCG00000040026
bos_taurus ENSBTAG00000014694
bos_mutus ENSBMUG00000026805
bison_bison_bison ENSBBBG00000002677
capra_hircus ENSCHIG00000021425
ovis_aries ENSOARG00000001762
tursiops_truncatus ENSTTRG00000011180
vicugna_pacos ENSVPAG00000001664
equus_caballus ENSECAG00000035110
equus_asinus_asinus ENSEASG00005000689
erinaceus_europaeus ENSEEUG00000001824
ursus_maritimus ENSUMAG00000020309
ailuropoda_melanoleuca ENSAMEG00000011934
vulpes_vulpes ENSVVUG00000028352
canis_lupus_dingo ENSCAFG00020009267
panthera_pardus ENSPPRG00000009055
felis_catus ENSFCAG00000012590
panthera_tigris_altaica ENSPTIG00000021924
ursus_americanus ENSUAMG00000024382
neovison_vison ENSNVIG00000017323
sorex_araneus ENSSARG00000011582
myotis_lucifugus ENSMLUG00000013299
piliocolobus_tephrosceles ENSPTEG00000035569
theropithecus_gelada ENSTGEG00000024132
homo_sapiens ENSG00000285779
pan_troglodytes ENSPTRG00000001369
pan_paniscus ENSPPAG00000028370
gorilla_gorilla ENSGGOG00000005608
homo_sapiens ENSG00000143543
pongo_abelii ENSPPYG00000000791
nomascus_leucogenys ENSNLEG00000030030
macaca_nemestrina ENSMNEG00000027313
macaca_fascicularis ENSMFAG00000042455
macaca_mulatta ENSMMUG00000005010
mandrillus_leucophaeus ENSMLEG00000041352
papio_anubis ENSPANG00000008316
cercocebus_atys ENSCATG00000031036
theropithecus_gelada ENSTGEG00000019659
chlorocebus_sabaeus ENSCSAG00000001901
rhinopithecus_bieti ENSRBIG00000031273
rhinopithecus_roxellana ENSRROG00000040927
colobus_angolensis_palliatus ENSCANG00000036555
saimiri_boliviensis_boliviensis ENSSBOG00000021943
callithrix_jacchus ENSCJAG00000009973
cebus_capucinus ENSCCAG00000029820
aotus_nancymaae ENSANAG00000015894
carlito_syrichta ENSTSYG00000029319
tupaia_belangeri ENSTBEG00000012646
propithecus_coquereli ENSPCOG00000012486
microcebus_murinus ENSMICG00000010337
prolemur_simus ENSPSMG00000021290
castor_canadensis ENSCCNG00000021268
dipodomys_ordii ENSDORG00000028390
heterocephalus_glaber_male ENSHGLG00100016040
heterocephalus_glaber_female ENSHGLG00000004994
fukomys_damarensis ENSFDAG00000015198
chinchilla_lanigera ENSCLAG00000009842
octodon_degus ENSODEG00000012805
cavia_porcellus ENSCPOG00000012906
nannospalax_galili ENSNGAG00000011293
nannospalax_galili ENSNGAG00000024192
mus_spicilegus ENSMSIG00000027805
mus_musculus ENSMUSG00000027937
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026171
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025228
mus_pahari MGP_PahariEiJ_G0026672
rattus_norvegicus ENSRNOG00000016379
meriones_unguiculatus ENSMUGG00000006917
meriones_unguiculatus ENSMUGG00000004328
cricetulus_griseus_crigri ENSCGRG00000017126
cricetulus_griseus_chok1gshd ENSCGRG00001016269
cricetulus_griseus_crigri-picr ENSCGRG00015006173
mesocricetus_auratus ENSMAUG00000006012
peromyscus_maniculatus_bairdii ENSPEMG00000025697
microtus_ochrogaster ENSMOCG00000009598
jaculus_jaculus ENSJJAG00000002705
ictidomys_tridecemlineatus ENSSTOG00000014348
ictidomys_tridecemlineatus ENSSTOG00000022215
spermophilus_dauricus ENSSDAG00000001636
marmota_marmota_marmota ENSMMMG00000017675
urocitellus_parryii ENSUPAG00010015137
oryctolagus_cuniculus ENSOCUG00000011788
choloepus_hoffmanni ENSCHOG00000002520
dasypus_novemcinctus ENSDNOG00000000740
loxodonta_africana ENSLAFG00000017882
procavia_capensis ENSPCAG00000003210
echinops_telfairi ENSETEG00000008256
latimeria_chalumnae ENSLACG00000008448
scleropages_formosus ENSSFOG00015005239
paramormyrops_kingsleyae ENSPKIG00000024760
paramormyrops_kingsleyae ENSPKIG00000012218
scleropages_formosus ENSSFOG00015011287
oryzias_latipes_asm223469v1 ENSORLG00015017650
oryzias_latipes ENSORLG00000030065
oryzias_latipes ENSORLG00020010400
oryzias_melastigma ENSOMEG00000009510
cynoglossus_semilaevis ENSCSEG00000018809
mastacembelus_armatus ENSMAMG00000022233
anabas_testudineus ENSATEG00000010610
seriola_lalandi_dorsalis ENSSLDG00000000856
seriola_dumerili ENSSDUG00000000356
gasterosteus_aculeatus ENSGACG00000010063
mola_mola ENSMMOG00000017600
takifugu_rubripes ENSTRUG00000024240
labrus_bergylta ENSLBEG00000023903
scophthalmus_maximus ENSSMAG00000015229
fundulus_heteroclitus ENSFHEG00000017122
cyprinodon_variegatus ENSCVAG00000023194
poecilia_formosa ENSPFOG00000008887
poecilia_mexicana ENSPMEG00000000599
poecilia_latipinna ENSPLAG00000006536
poecilia_reticulata ENSPREG00000015616
xiphophorus_maculatus ENSXMAG00000028095
xiphophorus_couchianus ENSXCOG00000019414
gambusia_affinis ENSGAFG00000012808
kryptolebias_marmoratus ENSKMAG00000001563
maylandia_zebra ENSMZEG00005011793
haplochromis_burtoni ENSHBUG00000013060
astatotilapia_calliptera ENSACLG00000005786
neolamprologus_brichardi ENSNBRG00000020941
amphilophus_citrinellus ENSACIG00000007475
amphiprion_percula ENSAPEG00000018741
amphiprion_ocellaris ENSAOCG00000006277
acanthochromis_polyacanthus ENSAPOG00000019001
stegastes_partitus ENSSPAG00000006149
hippocampus_comes ENSHCOG00000018833
periophthalmus_magnuspinnatus ENSPMGG00000024002
gadus_morhua ENSGMOG00000009750
esox_lucius ENSELUG00000016595
pygocentrus_nattereri ENSPNAG00000028318
astyanax_mexicanus ENSAMXG00000043295
ictalurus_punctatus ENSIPUG00000021299
danio_rerio ENSDARG00000070150
lepisosteus_oculatus ENSLOCG00000008648
ciona_savignyi ENSCSAVG00000001792
ciona_intestinalis ENSCING00000023639
