chelonoidis_abingdonii ENSCABG00000003556
gopherus_agassizii ENSGAGG00000013879
chrysemys_picta_bellii ENSCPBG00000021854
pelodiscus_sinensis ENSPSIG00000018071
meleagris_gallopavo ENSMGAG00000013952
gallus_gallus ENSGALG00000022887
numida_meleagris ENSNMEG00000021316
anser_brachyrhynchus ENSABRG00000020637
lonchura_striata_domestica ENSLSDG00000012845
taeniopygia_guttata ENSTGUG00000012922
serinus_canaria ENSSCAG00000011648
zonotrichia_albicollis ENSZALG00000010072
junco_hyemalis ENSJHYG00000012136
parus_major ENSPMJG00000009497
ficedula_albicollis ENSFALG00000001952
lepidothrix_coronata ENSLCOG00000000011
manacus_vitellinus ENSMVIG00005003789
melopsittacus_undulatus ENSMUNG00000014072
calidris_pygmaea ENSCPGG00000015221
calidris_pugnax ENSCPUG00000009322
apteryx_haastii ENSAHAG00000004129
apteryx_owenii ENSAOWG00000013980
apteryx_rowi ENSARWG00000002691
nothoprocta_perdicaria ENSNPEG00000015865
dromaius_novaehollandiae ENSDNVG00000009717
crocodylus_porosus ENSCPRG00005009142
pogona_vitticeps ENSPVIG00000007897
anolis_carolinensis ENSACAG00000005105
notechis_scutatus ENSNSUG00000007582
salvator_merianae ENSSMRG00000007590
cyanistes_caeruleus ENSCCEG00000005644
loxodonta_africana ENSLAFG00000012022
procavia_capensis ENSPCAG00000007904
echinops_telfairi ENSETEG00000004557
capra_hircus ENSCHIG00000012071
bos_taurus ENSBTAG00000018284
tursiops_truncatus ENSTTRG00000011404
sus_scrofa ENSSSCG00000029796
equus_caballus ENSECAG00000037056
equus_caballus ENSECAG00000031450
equus_asinus_asinus ENSEASG00005009467
ursus_americanus ENSUAMG00000025351
ailuropoda_melanoleuca ENSAMEG00000019481
mustela_putorius_furo ENSMPUG00000002813
panthera_pardus ENSPPRG00000016969
canis_lupus_dingo ENSCAFG00020012172
erinaceus_europaeus ENSEEUG00000006552
urocitellus_parryii ENSUPAG00010015344
ictidomys_tridecemlineatus ENSSTOG00000034350
octodon_degus ENSODEG00000001639
cavia_porcellus ENSCPOG00000026453
heterocephalus_glaber_female ENSHGLG00000005688
mus_spicilegus ENSMSIG00000017114
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031969
mus_musculus ENSMUSG00000055675
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030858
mus_pahari MGP_PahariEiJ_G0021322
rattus_norvegicus ENSRNOG00000012333
meriones_unguiculatus ENSMUGG00000024602
cricetulus_griseus_chok1gshd ENSCGRG00001010506
cricetulus_griseus_crigri-picr ENSCGRG00015020557
mesocricetus_auratus ENSMAUG00000007983
peromyscus_maniculatus_bairdii ENSPEMG00000023808
nannospalax_galili ENSNGAG00000024306
jaculus_jaculus ENSJJAG00000024333
castor_canadensis ENSCCNG00000030427
ochotona_princeps ENSOPRG00000008132
oryctolagus_cuniculus ENSOCUG00000024891
propithecus_coquereli ENSPCOG00000026092
microcebus_murinus ENSMICG00000013577
prolemur_simus ENSPSMG00000007130
otolemur_garnettii ENSOGAG00000033482
homo_sapiens ENSG00000176595
pan_troglodytes ENSPTRG00000031045
gorilla_gorilla ENSGGOG00000022674
pongo_abelii ENSPPYG00000018311
nomascus_leucogenys ENSNLEG00000027616
piliocolobus_tephrosceles ENSPTEG00000018622
rhinopithecus_bieti ENSRBIG00000039616
papio_anubis ENSPANG00000023887
theropithecus_gelada ENSTGEG00000018307
cercocebus_atys ENSCATG00000017248
macaca_nemestrina ENSMNEG00000037376
macaca_fascicularis ENSMFAG00000042884
macaca_mulatta ENSMMUG00000045772
chlorocebus_sabaeus ENSCSAG00000018514
cebus_capucinus ENSCCAG00000030163
aotus_nancymaae ENSANAG00000031571
tupaia_belangeri ENSTBEG00000007958
ornithorhynchus_anatinus ENSOANG00000014122
dasypus_novemcinctus ENSDNOG00000032198
phascolarctos_cinereus ENSPCIG00000021343
notamacropus_eugenii ENSMEUG00000009394
sarcophilus_harrisii ENSSHAG00000018016
monodelphis_domestica ENSMODG00000014171
xenopus_tropicalis ENSXETG00000024505
paramormyrops_kingsleyae ENSPKIG00000003531
scleropages_formosus ENSSFOG00015003031
scleropages_formosus ENSSFOG00015008178
esox_lucius ENSELUG00000009749
hippocampus_comes ENSHCOG00000017565
periophthalmus_magnuspinnatus ENSPMGG00000011314
takifugu_rubripes ENSTRUG00000011212
